X              Y         Z      JointType 
-0.1440401 -0.4040843 1.76144 0 SpineBase
-0.1505681 -0.1108965 1.762361 1 SpineMid
-0.1551938 0.1738641 1.749299 2 Neck
-0.3001605 0.07855177 1.773891 4 ShoulderLeft
-0.367355 -0.06107642 1.889508 5 ElbowLeft
-0.2834153 -0.1538682 1.736502 6 WristLeft
-0.2430899 -0.1475748 1.705586 7 HandLeft
-0.007047429 0.07475361 1.739612 8 ShoulderRight
0.08230543 -0.08411904 1.884419 9 ElbowRight
0.1076627 -0.2455216 1.967371 10 WristRight
-0.2084548 -0.3953514 1.736443 12 HipLeft
-0.2167735 -0.7075521 1.722176 13 KneeLeft
-0.2060654 -0.9616421 1.758027 14 AnkleLeft
-0.2132949 -0.9791104 1.63596 15 FootLeft
-0.07409032 -0.3975196 1.720026 16 HipRight
-0.0401752 -0.7149588 1.686508 17 KneeRight
-0.0233807 -0.9642167 1.737121 18 AnkleRight
-0.03362411 -0.9814219 1.615002 19 FootRight
-0.1543064 0.1038988 1.754854 20 SpineShoulder
-0.1914806 -0.1433794 1.65669 21 HandTipLeft
-0.2472745 -0.08684628 1.66371 22 ThumbLeft
-0.1311712 -0.4025617 1.766365 0 SpineBase
-0.1375286 -0.110719 1.77278 1 SpineMid
-0.1422003 0.1717915 1.766876 2 Neck
-0.2889659 0.08904266 1.788199 4 ShoulderLeft
-0.3383656 -0.06582787 1.883192 5 ElbowLeft
-0.08301359 -0.04713557 1.852784 6 WristLeft
0.04657989 -0.03789616 1.829576 7 HandLeft
0.006587891 0.07324704 1.75241 8 ShoulderRight
0.1019062 -0.08323435 1.88922 9 ElbowRight
-0.1952931 -0.3917116 1.742344 12 HipLeft
-0.2104426 -0.7058202 1.719156 13 KneeLeft
-0.1989897 -0.9710113 1.753626 14 AnkleLeft
-0.2062739 -0.9872003 1.631785 15 FootLeft
-0.06184391 -0.3980967 1.724213 16 HipRight
-0.02799421 -0.7145286 1.70718 17 KneeRight
-0.02178094 -0.9714289 1.750582 18 AnkleRight
-0.03198522 -0.9875135 1.628615 19 FootRight
-0.1412358 0.1024444 1.770525 20 SpineShoulder
0.06342538 -0.01851642 1.823649 21 HandTipLeft
0.03321492 -0.06996709 1.803833 22 ThumbLeft
-0.1143703 -0.4016206 1.767031 0 SpineBase
-0.1182124 -0.1114215 1.782596 1 SpineMid
-0.1201483 0.1692438 1.786569 2 Neck
-0.2650815 0.09074376 1.805915 4 ShoulderLeft
-0.2965038 -0.07881193 1.881654 5 ElbowLeft
-0.04627879 -0.05185872 1.842715 6 WristLeft
0.06899313 -0.04520407 1.814643 7 HandLeft
0.03098908 0.07149629 1.765593 8 ShoulderRight
0.1264191 -0.08607456 1.887651 9 ElbowRight
0.1311661 -0.2383851 1.980647 10 WristRight
-0.1787383 -0.391942 1.745613 12 HipLeft
-0.19672 -0.7021731 1.712718 13 KneeLeft
-0.1886754 -0.9609199 1.746614 14 AnkleLeft
