X              Y         Z      JointType 
-0.06059728 -0.1475907 1.94876 0 SpineBase
-0.0654837 0.1697669 1.883675 1 SpineMid
-0.06964586 0.474904 1.804736 2 Neck
-0.2251732 0.340653 1.803398 4 ShoulderLeft
-0.3056991 0.1070445 1.865063 5 ElbowLeft
-0.3642951 -0.1026335 1.840441 6 WristLeft
-0.3641253 -0.1560653 1.859382 7 HandLeft
0.1065524 0.3429303 1.811517 8 ShoulderRight
0.1568369 0.1017573 1.881047 9 ElbowRight
-0.1354409 -0.1452807 1.908847 12 HipLeft
-0.1195384 -0.5399734 1.971633 13 KneeLeft
-0.1831448 -0.8905356 1.949134 14 AnkleLeft
-0.1462121 -0.9217233 1.7919 15 FootLeft
0.01656906 -0.144242 1.913956 16 HipRight
0.1014585 -0.5957963 1.836154 17 KneeRight
0.228538 -0.5820303 2.054244 18 AnkleRight
0.1322471 -0.6452141 1.949876 19 FootRight
-0.06872038 0.4004145 1.82677 20 SpineShoulder
-0.370454 -0.2062372 1.890756 21 HandTipLeft
-0.342268 -0.1629476 1.855125 22 ThumbLeft
-0.05963513 -0.1765248 1.923986 0 SpineBase
-0.06766018 0.1624112 1.878855 1 SpineMid
-0.07377815 0.4745327 1.810817 2 Neck
-0.2303147 0.3443337 1.810315 4 ShoulderLeft
-0.3018692 0.1131331 1.876478 5 ElbowLeft
-0.3430232 -0.09976456 1.854586 6 WristLeft
-0.3370311 -0.1353134 1.855199 7 HandLeft
0.1027798 0.3451102 1.818173 8 ShoulderRight
0.1484619 0.1131372 1.890966 9 ElbowRight
-0.1345376 -0.1728664 1.883233 12 HipLeft
-0.1147093 -0.5542452 1.960441 13 KneeLeft
-0.1498052 -0.972373 1.929019 14 AnkleLeft
-0.08829209 -0.9518389 1.775675 15 FootLeft
0.01760316 -0.1735981 1.889301 16 HipRight
0.03623172 -0.5251409 1.92535 17 KneeRight
0.1499312 -0.7210113 2.179483 18 AnkleRight
0.1383011 -0.7661539 2.023261 19 FootRight
-0.07164662 0.3988843 1.830292 20 SpineShoulder
-0.3394078 -0.2071033 1.891085 21 HandTipLeft
-0.3342946 -0.09854509 1.849167 22 ThumbLeft
-0.06285312 -0.1794804 1.932468 0 SpineBase
-0.0745035 0.157729 1.889052 1 SpineMid
-0.08675687 0.4766024 1.830086 2 Neck
-0.2423762 0.3486305 1.827818 4 ShoulderLeft
-0.3009234 0.1204763 1.885964 5 ElbowLeft
-0.331903 -0.08801462 1.85338 6 WristLeft
-0.3158577 -0.1359183 1.845454 7 HandLeft
0.09162994 0.3469929 1.830963 8 ShoulderRight
0.1441644 0.133046 1.896502 9 ElbowRight
-0.1378102 -0.1755468 1.891212 12 HipLeft
-0.1146676 -0.5645874 1.964542 13 KneeLeft
-0.1478216 -0.9723666 1.929603 14 AnkleLeft
-0.08736026 -0.9519371 1.775945 15 FootLeft
0.0145923 -0.1764667 1.897274 16 HipRight
0.03176608 -0.5380264 1.932414 17 KneeRight
0.1438914 -0.7231858 2.181058 18 AnkleRight
0.1335982 -0.7674426 2.024599 19 FootRight
-0.08354423 0.3986572 1.84708 20 SpineShoulder
-0.312691 -0.205133 1.870049 21 HandTipLeft
-0.3003373 -0.1012768 1.86325 22 ThumbLeft
-0.06943297 -0.1735898 1.954297 0 SpineBase
-0.08550619 0.1606121 1.916721 1 SpineMid
-0.1008061 0.4808798 1.866013 2 Neck
-0.2557557 0.3515678 1.855385 4 ShoulderLeft
-0.3051537 0.1306568 1.897438 5 ElbowLeft
-0.310637 -0.06930678 1.836684 6 WristLeft
-0.2857546 -0.1364392 1.819975 7 HandLeft
0.07676969 0.3512254 1.857795 8 ShoulderRight
0.1290768 0.1614393 1.943744 9 ElbowRight
-0.1444689 -0.1698849 1.916013 12 HipLeft
-0.1213646 -0.5779665 1.975949 13 KneeLeft
-0.1313705 -0.9671095 1.924416 14 AnkleLeft
-0.07736552 -0.949548 1.768739 15 FootLeft
0.008381224 -0.1705102 1.915604 16 HipRight
0.01928836 -0.5172054 1.936799 17 KneeRight
0.1269607 -0.7170326 2.181195 18 AnkleRight
0.1193852 -0.7624556 2.025972 19 FootRight
-0.09714496 0.4026616 1.880962 20 SpineShoulder
-0.2932217 -0.1929589 1.816633 21 HandTipLeft
-0.2463243 -0.1440776 1.869056 22 ThumbLeft
-0.04819285 -0.1801385 1.980027 0 SpineBase
-0.08072201 0.1611509 1.937509 1 SpineMid
-0.1042663 0.4838341 1.884286 2 Neck
-0.2572033 0.3497646 1.865779 4 ShoulderLeft
-0.3068683 0.136142 1.898717 5 ElbowLeft
-0.3093969 -0.04587898 1.826731 6 WristLeft
-0.29129 -0.1216482 1.810541 7 HandLeft
0.07394219 0.3497823 1.876509 8 ShoulderRight
0.1321378 0.1338681 1.920562 9 ElbowRight
-0.1232121 -0.1771026 1.941386 12 HipLeft
-0.1184665 -0.5966815 2.001984 13 KneeLeft
-0.1081277 -0.9641461 1.925792 14 AnkleLeft
-0.07020114 -0.9486494 1.766269 15 FootLeft
0.02875261 -0.1759609 1.939554 16 HipRight
0.006607427 -0.5300973 1.955047 17 KneeRight
0.1429588 -0.7084372 2.186321 18 AnkleRight
0.1287479 -0.7540796 2.03355 19 FootRight
-0.09889712 0.4052975 1.899466 20 SpineShoulder
-0.3028395 -0.1832991 1.788927 21 HandTipLeft
-0.2390364 -0.1535611 1.858454 22 ThumbLeft
-0.05044441 -0.1881367 1.983412 0 SpineBase
-0.07684399 0.1532646 1.942091 1 SpineMid
-0.101463 0.4812542 1.888788 2 Neck
-0.2553064 0.3480714 1.872899 4 ShoulderLeft
-0.3081225 0.1385212 1.897743 5 ElbowLeft
-0.3162792 -0.03854288 1.81615 6 WristLeft
-0.3139346 -0.1146537 1.782532 7 HandLeft
0.07459744 0.3496952 1.8896 8 ShoulderRight
0.1328365 0.1306605 1.921146 9 ElbowRight
-0.1253386 -0.1851034 1.9432 12 HipLeft
-0.1212976 -0.6031111 2.008643 13 KneeLeft
-0.1141565 -0.9627693 1.926082 14 AnkleLeft
-0.07361227 -0.9481579 1.768178 15 FootLeft
0.02646064 -0.1835905 1.943888 16 HipRight
-0.04837832 -0.5346697 1.954665 17 KneeRight
0.1299249 -0.6884202 2.185575 18 AnkleRight
0.1195762 -0.7386845 2.035619 19 FootRight
-0.09579067 0.4017594 1.903997 20 SpineShoulder
-0.3158906 -0.1771508 1.765912 21 HandTipLeft
-0.2401047 -0.1293998 1.85275 22 ThumbLeft
-0.05424881 -0.196081 1.987245 0 SpineBase
-0.07738882 0.1496479 1.952656 1 SpineMid
-0.09872723 0.4804049 1.907241 2 Neck
-0.2503934 0.3474562 1.895515 4 ShoulderLeft
-0.3089707 0.1423048 1.89903 5 ElbowLeft
-0.3241359 -0.03476131 1.810568 6 WristLeft
-0.3330404 -0.1101632 1.773631 7 HandLeft
0.07543499 0.3473699 1.894599 8 ShoulderRight
0.1347863 0.1259661 1.926692 9 ElbowRight
-0.1289555 -0.191492 1.94638 12 HipLeft
-0.1230921 -0.6122689 2.018535 13 KneeLeft
-0.1255627 -0.9667082 1.929438 14 AnkleLeft
-0.08021846 -0.9509556 1.772261 15 FootLeft
0.02263019 -0.1927238 1.948224 16 HipRight
-0.02382005 -0.5452459 1.955468 17 KneeRight
0.1521844 -0.7197797 2.184596 18 AnkleRight
0.1356973 -0.7661756 2.032727 19 FootRight
-0.09377623 0.3998049 1.920769 20 SpineShoulder
-0.3341309 -0.1736979 1.761275 21 HandTipLeft
-0.3111205 -0.158388 1.779333 22 ThumbLeft
-0.04834043 -0.1978998 1.990974 0 SpineBase
-0.07255449 0.1494194 1.959164 1 SpineMid
-0.09623661 0.4808575 1.912759 2 Neck
-0.2499108 0.3473046 1.894951 4 ShoulderLeft
-0.3088321 0.1413831 1.900851 5 ElbowLeft
-0.3273595 -0.03353297 1.812078 6 WristLeft
-0.338348 -0.110618 1.782126 7 HandLeft
0.07606213 0.3472067 1.895639 8 ShoulderRight
0.1393633 0.1213299 1.930593 9 ElbowRight
-0.1225081 -0.1935851 1.95208 12 HipLeft
-0.1248468 -0.606414 2.014508 13 KneeLeft
-0.1250466 -0.9645997 1.927677 14 AnkleLeft
-0.07583813 -0.9484036 1.771409 15 FootLeft
0.02780422 -0.1943083 1.949966 16 HipRight
-0.04306813 -0.5442037 1.961148 17 KneeRight
0.1527866 -0.7155464 2.18516 18 AnkleRight
0.135013 -0.7607197 2.032258 19 FootRight
-0.09064883 0.4000923 1.926849 20 SpineShoulder
-0.3419066 -0.1743783 1.772389 21 HandTipLeft
-0.3282384 -0.1710031 1.785333 22 ThumbLeft
-0.04199915 -0.1989229 1.993288 0 SpineBase
-0.06774901 0.1486377 1.963178 1 SpineMid
-0.09246162 0.4818348 1.92024 2 Neck
-0.2487107 0.3467768 1.894517 4 ShoulderLeft
-0.3079282 0.1400651 1.907913 5 ElbowLeft
-0.3314078 -0.03336959 1.823742 6 WristLeft
-0.3399497 -0.1130752 1.803729 7 HandLeft
0.07700568 0.3471261 1.897368 8 ShoulderRight
0.1413812 0.1337932 1.935641 9 ElbowRight
-0.1161486 -0.1946809 1.955096 12 HipLeft
-0.1175212 -0.6021493 2.000984 13 KneeLeft
-0.1058908 -0.9606344 1.929055 14 AnkleLeft
-0.07059152 -0.9469791 1.768194 15 FootLeft
0.03415028 -0.1953297 1.951869 16 HipRight
-0.03327305 -0.5429753 1.960002 17 KneeRight
0.1543182 -0.7257004 2.1854 18 AnkleRight
0.1362318 -0.7680057 2.031096 19 FootRight
-0.086528 0.4004793 1.933268 20 SpineShoulder
-0.3430801 -0.1809621 1.798617 21 HandTipLeft
-0.3264391 -0.1775997 1.811 22 ThumbLeft
-0.04192675 -0.2003638 1.994695 0 SpineBase
-0.06763165 0.1487172 1.966946 1 SpineMid
-0.0928051 0.4831863 1.925606 2 Neck
-0.2438711 0.3437018 1.900289 4 ShoulderLeft
-0.306611 0.1324775 1.924457 5 ElbowLeft
-0.3326206 -0.04815585 1.857405 6 WristLeft
-0.3358229 -0.1234491 1.8493 7 HandLeft
0.07949837 0.3467604 1.905454 8 ShoulderRight
0.1426324 0.127801 1.934775 9 ElbowRight
-0.1155511 -0.1937988 1.953297 12 HipLeft
-0.1211309 -0.6054669 2.006204 13 KneeLeft
-0.1357829 -0.9514751 1.927819 14 AnkleLeft
-0.08341861 -0.9423657 1.772285 15 FootLeft
0.0330467 -0.199645 1.956855 16 HipRight
0.02354454 -0.5715812 1.994774 17 KneeRight
0.1559225 -0.7303939 2.189232 18 AnkleRight
0.1395402 -0.7714372 2.03373 19 FootRight
-0.08670483 0.4015356 1.938271 20 SpineShoulder
-0.3404053 -0.193796 1.851785 21 HandTipLeft
-0.3278127 -0.1789168 1.86775 22 ThumbLeft
-0.05185616 -0.2031602 1.99283 0 SpineBase
-0.07128327 0.1480805 1.967606 1 SpineMid
-0.09349854 0.4834842 1.926809 2 Neck
-0.244708 0.3433965 1.898954 4 ShoulderLeft
-0.3071271 0.1290814 1.926422 5 ElbowLeft
-0.3331645 -0.05259041 1.863147 6 WristLeft
-0.3337823 -0.1232679 1.858537 7 HandLeft
0.07936598 0.3468406 1.905576 8 ShoulderRight
0.1476669 0.1028989 1.935464 9 ElbowRight
-0.1245882 -0.1961756 1.94907 12 HipLeft
-0.1211189 -0.5936682 1.995243 13 KneeLeft
0.03729706 -0.9608207 1.95897 14 AnkleLeft
-0.02434586 -0.944509 1.808116 15 FootLeft
0.02240081 -0.2024815 1.956756 16 HipRight
0.0224374 -0.5703019 1.995188 17 KneeRight
0.156001 -0.7232935 2.193375 18 AnkleRight
0.139743 -0.7655278 2.038166 19 FootRight
-0.08784918 0.4016748 1.939367 20 SpineShoulder
-0.3384738 -0.1962606 1.863288 21 HandTipLeft
-0.2984856 -0.1470435 1.881929 22 ThumbLeft
-0.06603698 -0.2087767 1.994401 0 SpineBase
-0.08018994 0.1450775 1.966843 1 SpineMid
-0.09717183 0.4830719 1.923322 2 Neck
-0.2469388 0.3430438 1.896453 4 ShoulderLeft
-0.3091411 0.1238308 1.929956 5 ElbowLeft
-0.3311963 -0.0638951 1.880475 6 WristLeft
-0.3146894 -0.1248522 1.88093 7 HandLeft
0.07815354 0.3477169 1.906883 8 ShoulderRight
0.1381691 0.1121405 1.942568 9 ElbowRight
-0.1379437 -0.2008664 1.94734 12 HipLeft
-0.1305427 -0.5902553 2.006218 13 KneeLeft
-0.1432952 -0.9558957 1.938375 14 AnkleLeft
-0.09112912 -0.9441133 1.781614 15 FootLeft
0.008047718 -0.2084475 1.960958 16 HipRight
-0.06916063 -0.6400728 2.015615 17 KneeRight
0.1597459 -0.6810358 2.181884 18 AnkleRight
0.1409678 -0.7348596 2.031698 19 FootRight
-0.09260364 0.4006534 1.936834 20 SpineShoulder
-0.3366814 -0.1997071 1.884686 21 HandTipLeft
-0.2473018 -0.1540997 1.859429 22 ThumbLeft
-0.07340708 -0.2119062 1.99331 0 SpineBase
-0.08479107 0.1426616 1.964693 1 SpineMid
-0.09782411 0.482008 1.920544 2 Neck
-0.2492269 0.3417414 1.896732 4 ShoulderLeft
-0.312249 0.1192012 1.933629 5 ElbowLeft
-0.3333113 -0.06918702 1.880036 6 WristLeft
-0.3232559 -0.1268459 1.871621 7 HandLeft
0.07581954 0.3483208 1.913396 8 ShoulderRight
0.1328984 0.1172134 1.945481 9 ElbowRight
-0.1448181 -0.2025676 1.944878 12 HipLeft
-0.1358373 -0.6159627 2.018154 13 KneeLeft
-0.1417219 -0.9542197 1.940702 14 AnkleLeft
-0.09307594 -0.9445633 1.782433 15 FootLeft
0.0002728051 -0.2127356 1.961025 16 HipRight
-0.00969225 -0.5938025 1.996718 17 KneeRight
0.1541725 -0.7138987 2.190148 18 AnkleRight
0.1350657 -0.7589267 2.035483 19 FootRight
-0.09428096 0.3992711 1.934201 20 SpineShoulder
-0.3379883 -0.2035838 1.881139 21 HandTipLeft
-0.2555692 -0.1406671 1.861301 22 ThumbLeft
-0.07483679 -0.2145335 1.991453 0 SpineBase
-0.08638538 0.1410685 1.9631 1 SpineMid
-0.09860396 0.4815374 1.919171 2 Neck
-0.2504357 0.342159 1.894783 4 ShoulderLeft
-0.3138161 0.1209753 1.930929 5 ElbowLeft
-0.3364398 -0.06673208 1.872536 6 WristLeft
-0.3248813 -0.126793 1.85674 7 HandLeft
0.07483257 0.3472393 1.909561 8 ShoulderRight
0.1318523 0.1174746 1.944356 9 ElbowRight
-0.1465756 -0.2054136 1.942011 12 HipLeft
-0.1449294 -0.5686012 1.986767 13 KneeLeft
-0.1409763 -0.9552895 1.941005 14 AnkleLeft
-0.0868768 -0.9455135 1.784662 15 FootLeft
-0.0007184387 -0.215028 1.959823 16 HipRight
0.003701949 -0.5793985 1.988041 17 KneeRight
0.1453404 -0.7048292 2.192934 18 AnkleRight
0.1282722 -0.7530074 2.039202 19 FootRight
-0.09542622 0.3985231 1.932749 20 SpineShoulder
-0.339347 -0.2010605 1.861054 21 HandTipLeft
-0.2633592 -0.1401958 1.874143 22 ThumbLeft
-0.07470798 -0.2169668 1.990746 0 SpineBase
-0.08722516 0.1398976 1.962532 1 SpineMid
-0.1000331 0.4812737 1.918427 2 Neck
-0.250901 0.3423915 1.893206 4 ShoulderLeft
-0.3149517 0.1241548 1.927047 5 ElbowLeft
-0.3388275 -0.06171365 1.860606 6 WristLeft
-0.3423168 -0.1238299 1.830035 7 HandLeft
0.07375793 0.3468058 1.907368 8 ShoulderRight
0.1314696 0.1150146 1.942517 9 ElbowRight
-0.1472304 -0.20685 1.940509 12 HipLeft
-0.1377487 -0.5898893 1.99136 13 KneeLeft
-0.1450097 -0.9557934 1.94215 14 AnkleLeft
-0.09285209 -0.9455927 1.784742 15 FootLeft
0.0007757919 -0.219784 1.95947 16 HipRight
0.006045466 -0.5821723 1.987876 17 KneeRight
0.1497783 -0.7098577 2.18905 18 AnkleRight
0.1313874 -0.757573 2.035124 19 FootRight
-0.09676725 0.3980097 1.932037 20 SpineShoulder
-0.3447997 -0.1895309 1.826176 21 HandTipLeft
-0.3045059 -0.1521732 1.858429 22 ThumbLeft
-0.07179171 -0.2208546 1.984499 0 SpineBase
-0.08604806 0.1374213 1.95723 1 SpineMid
-0.09956717 0.4802721 1.91333 2 Neck
-0.2507603 0.3430315 1.890377 4 ShoulderLeft
-0.3157745 0.1295889 1.917959 5 ElbowLeft
-0.3416046 -0.05214881 1.838528 6 WristLeft
-0.3471532 -0.1208147 1.80436 7 HandLeft
0.0723289 0.3449306 1.902049 8 ShoulderRight
0.1360314 0.1161477 1.930227 9 ElbowRight
-0.1447007 -0.210197 1.938444 12 HipLeft
-0.1326012 -0.5957897 1.995601 13 KneeLeft
-0.1513593 -0.9553684 1.943861 14 AnkleLeft
-0.0966291 -0.9454667 1.787368 15 FootLeft
0.004163346 -0.2227337 1.948159 16 HipRight
0.002347664 -0.5711389 1.980327 17 KneeRight
0.1604797 -0.7392997 2.186101 18 AnkleRight
0.1393594 -0.7796513 2.029285 19 FootRight
-0.09625129 0.3966629 1.926938 20 SpineShoulder
-0.3494672 -0.1856876 1.798556 21 HandTipLeft
-0.3197112 -0.1622697 1.8228 22 ThumbLeft
-0.07151037 -0.2229447 1.981496 0 SpineBase
-0.08547154 0.1362489 1.954864 1 SpineMid
-0.09871218 0.4799967 1.911773 2 Neck
-0.2499291 0.3427141 1.888592 4 ShoulderLeft
-0.3152998 0.1284943 1.912642 5 ElbowLeft
-0.3431235 -0.05333225 1.834133 6 WristLeft
-0.3492702 -0.1224358 1.800647 7 HandLeft
0.07333781 0.34467 1.899763 8 ShoulderRight
0.14039 0.1192704 1.925452 9 ElbowRight
0.1816885 -0.06134627 1.850429 10 WristRight
0.1861179 -0.1194953 1.828689 11 HandRight
-0.145224 -0.2120001 1.936904 12 HipLeft
-0.1332598 -0.5973029 1.992841 13 KneeLeft
-0.1490376 -0.9531914 1.940353 14 AnkleLeft
-0.09624222 -0.9448301 1.783222 15 FootLeft
0.005511556 -0.2247719 1.943505 16 HipRight
0.004560062 -0.5792794 1.983482 17 KneeRight
0.1600885 -0.7507108 2.186996 18 AnkleRight
0.1391926 -0.7884409 2.029206 19 FootRight
-0.09548764 0.3961873 1.925184 20 SpineShoulder
-0.3525014 -0.1885313 1.796266 21 HandTipLeft
-0.3241836 -0.1650636 1.816404 22 ThumbLeft
0.1925092 -0.1881018 1.833941 23 HandTipRight
0.1722797 -0.1239648 1.833182 24 ThumbRight
-0.07025229 -0.2234547 1.980541 0 SpineBase
-0.08484683 0.1360104 1.954001 1 SpineMid
-0.09845962 0.4800329 1.911071 2 Neck
-0.2496162 0.3423197 1.887387 4 ShoulderLeft
-0.3147344 0.1274202 1.909532 5 ElbowLeft
-0.3436602 -0.05435858 1.831401 6 WristLeft
-0.3491595 -0.1246405 1.797355 7 HandLeft
0.07388597 0.3450187 1.899166 8 ShoulderRight
0.1425952 0.1202839 1.922856 9 ElbowRight
0.1896166 -0.05790433 1.845097 10 WristRight
0.1888168 -0.109355 1.825337 11 HandRight
-0.143016 -0.2123519 1.936374 12 HipLeft
-0.1335881 -0.5985917 1.991349 13 KneeLeft
-0.1494629 -0.9528599 1.940105 14 AnkleLeft
-0.09494421 -0.9430687 1.783539 15 FootLeft
0.006000984 -0.2254163 1.942351 16 HipRight
0.01169102 -0.5745811 1.984779 17 KneeRight
0.1623667 -0.7475491 2.186753 18 AnkleRight
0.1411936 -0.7861121 2.029264 19 FootRight
-0.09516831 0.3961569 1.924434 20 SpineShoulder
-0.3516466 -0.1901139 1.793973 21 HandTipLeft
-0.3210375 -0.1584863 1.808 22 ThumbLeft
0.1983087 -0.178817 1.824062 23 HandTipRight
0.1939875 -0.1369331 1.837667 24 ThumbRight
-0.07997123 -0.2271886 1.970253 0 SpineBase
-0.09264469 0.134879 1.946793 1 SpineMid
-0.1044154 0.4813467 1.907021 2 Neck
-0.250361 0.3419791 1.883517 4 ShoulderLeft
-0.3159944 0.120525 1.898228 5 ElbowLeft
-0.3454062 -0.0626407 1.824055 6 WristLeft
-0.3468794 -0.1263167 1.80279 7 HandLeft
0.07333696 0.3457028 1.895799 8 ShoulderRight
0.1429537 0.1230375 1.920802 9 ElbowRight
0.1884153 -0.06164788 1.841485 10 WristRight
0.1894954 -0.1173523 1.822196 11 HandRight
-0.1547497 -0.2148805 1.92469 12 HipLeft
-0.1553779 -0.5776135 1.946188 13 KneeLeft
-0.187791 -0.954925 1.937136 14 AnkleLeft
-0.1150197 -0.9438967 1.789748 15 FootLeft
-0.001857816 -0.2299752 1.934098 16 HipRight
0.02503345 -0.5582592 1.969368 17 KneeRight
0.1624086 -0.7519316 2.186795 18 AnkleRight
0.1413861 -0.7900323 2.029177 19 FootRight
-0.1016041 0.3968996 1.91958 20 SpineShoulder
-0.349234 -0.1947859 1.801521 21 HandTipLeft
-0.2787692 -0.1256446 1.848375 22 ThumbLeft
0.1974295 -0.1880277 1.833293 23 HandTipRight
0.1856979 -0.1312923 1.830329 24 ThumbRight
-0.08628432 -0.2281065 1.963646 0 SpineBase
-0.1000061 0.1342104 1.941368 1 SpineMid
-0.1125937 0.4812511 1.90301 2 Neck
-0.2550018 0.340388 1.877492 4 ShoulderLeft
-0.3240764 0.1110023 1.890596 5 ElbowLeft
-0.347263 -0.07452437 1.820154 6 WristLeft
-0.3406425 -0.1271294 1.810654 7 HandLeft
0.07128522 0.3457626 1.894364 8 ShoulderRight
0.1338845 0.1224593 1.915144 9 ElbowRight
0.1816875 -0.05744077 1.841718 10 WristRight
0.179639 -0.1071066 1.823661 11 HandRight
-0.1611642 -0.2154804 1.916715 12 HipLeft
-0.1656147 -0.5676342 1.946441 13 KneeLeft
-0.1945963 -0.9560763 1.936195 14 AnkleLeft
-0.1178515 -0.9450141 1.791234 15 FootLeft
-0.007876012 -0.231155 1.928924 16 HipRight
0.02157844 -0.5618416 1.970631 17 KneeRight
0.1564794 -0.7504885 2.194026 18 AnkleRight
-0.1096286 0.39662 1.915169 20 SpineShoulder
-0.3529243 -0.1952175 1.798394 21 HandTipLeft
-0.2855173 -0.1464422 1.842824 22 ThumbLeft
