X              Y         Z      JointType 
-0.04475631 0.06721841 1.881847 0 SpineBase
-0.02920521 0.3745808 1.809212 1 SpineMid
-0.01396904 0.6679915 1.724467 2 Neck
-0.1962414 0.5486209 1.759007 4 ShoulderLeft
-0.2335637 0.2736936 1.759055 5 ElbowLeft
-0.246736 0.002316728 1.774583 6 WristLeft
-0.2735053 -0.1405187 1.811342 7 HandLeft
0.1289222 0.5348257 1.678003 8 ShoulderRight
0.1783791 0.2620195 1.685881 9 ElbowRight
0.2162314 0.06396233 1.658875 10 WristRight
0.1803497 0.04097632 1.662971 11 HandRight
-0.1184071 0.06922248 1.859171 12 HipLeft
-0.08947407 -0.2232537 1.912874 13 KneeLeft
-0.06259017 -0.5137934 1.980945 14 AnkleLeft
-0.08873175 -0.5695325 1.848958 15 FootLeft
0.03070696 0.06258664 1.831027 16 HipRight
0.09102749 -0.1583177 1.783565 17 KneeRight
0.03883112 -0.5223703 1.951177 18 AnkleRight
0.01090625 -0.5778363 1.819251 19 FootRight
-0.01773965 0.5966593 1.74769 20 SpineShoulder
-0.284431 -0.2130012 1.840187 21 HandTipLeft
-0.3184025 -0.1568452 1.761767 22 ThumbLeft
0.193082 -0.04139306 1.693257 23 HandTipRight
0.1144196 0.00712585 1.608286 24 ThumbRight
-0.03700468 0.07202439 1.856574 0 SpineBase
-0.02634589 0.3754444 1.80439 1 SpineMid
-0.0124636 0.6677213 1.725732 2 Neck
-0.1957542 0.5487151 1.758857 4 ShoulderLeft
-0.221408 0.2746538 1.764118 5 ElbowLeft
-0.2373276 0.07470188 1.762838 6 WristLeft
-0.2251278 0.009487561 1.765943 7 HandLeft
0.1294917 0.5349098 1.678307 8 ShoulderRight
0.1803379 0.2645657 1.688473 9 ElbowRight
0.2015655 0.03096841 1.663039 10 WristRight
0.2046481 0.01337993 1.674527 11 HandRight
-0.1108558 0.07407156 1.833506 12 HipLeft
-0.0952891 -0.2165424 1.900427 13 KneeLeft
-0.06011406 -0.5213076 1.980873 14 AnkleLeft
-0.08600866 -0.5745742 1.849182 15 FootLeft
0.03836121 0.06714537 1.806635 16 HipRight
0.1059033 -0.2163389 1.790309 17 KneeRight
0.03848716 -0.5183876 1.955129 18 AnkleRight
0.01087236 -0.5715885 1.823447 19 FootRight
-0.01654544 0.5965523 1.747632 20 SpineShoulder
-0.2036254 -0.09920729 1.757563 21 HandTipLeft
-0.2158917 0.01026932 1.719471 22 ThumbLeft
0.2028322 -0.04067234 1.711673 23 HandTipRight
0.1596548 0.01603625 1.660926 24 ThumbRight
-0.03891907 0.07892199 1.85503 0 SpineBase
-0.02453822 0.3807915 1.804833 1 SpineMid
-0.007370056 0.6730001 1.738906 2 Neck
-0.1936999 0.5538447 1.764876 4 ShoulderLeft
-0.2320226 0.257571 1.763812 5 ElbowLeft
-0.247161 0.0402724 1.743849 6 WristLeft
-0.2762001 0.02775178 1.738979 7 HandLeft
0.1393493 0.5396938 1.700224 8 ShoulderRight
0.2016502 0.2846899 1.718638 9 ElbowRight
0.2358283 0.07013109 1.687739 10 WristRight
0.2327286 0.05130135 1.682949 11 HandRight
-0.1135147 0.08151847 1.831622 12 HipLeft
-0.1108475 -0.2490378 1.871924 13 KneeLeft
-0.1188725 -0.5711235 1.998323 14 AnkleLeft
-0.1358324 -0.6531259 1.945003 15 FootLeft
0.03718211 0.07329795 1.805747 16 HipRight
0.07336916 -0.2641955 1.848986 17 KneeRight
0.05040783 -0.5855945 1.986 18 AnkleRight
0.05021362 -0.6708403 1.943561 19 FootRight
-0.01217712 0.6019381 1.756537 20 SpineShoulder
-0.2926054 -0.008754176 1.760535 21 HandTipLeft
-0.241596 0.0302499 1.764222 22 ThumbLeft
0.2421806 -0.02096303 1.704538 23 HandTipRight
0.1909603 0.04209309 1.685087 24 ThumbRight
-0.04172717 0.08000531 1.854478 0 SpineBase
-0.02517234 0.382104 1.805495 1 SpineMid
-0.006977361 0.6748232 1.743243 2 Neck
-0.1954809 0.5586085 1.770174 4 ShoulderLeft
-0.2354338 0.2642164 1.763909 5 ElbowLeft
-0.250731 0.04361176 1.742276 6 WristLeft
-0.2771315 0.02941328 1.736867 7 HandLeft
0.1401768 0.5402117 1.705548 8 ShoulderRight
0.2023663 0.2850021 1.7199 9 ElbowRight
0.2372755 0.0671977 1.688644 10 WristRight
0.2334787 0.05026956 1.683687 11 HandRight
-0.1167483 0.08312438 1.830578 12 HipLeft
-0.1149572 -0.244489 1.875949 13 KneeLeft
-0.1228256 -0.5701589 1.997597 14 AnkleLeft
-0.1455999 -0.6491607 1.942623 15 FootLeft
0.03483946 0.07390714 1.805672 16 HipRight
0.0729553 -0.265015 1.851567 17 KneeRight
0.0542241 -0.5862539 1.989867 18 AnkleRight
0.05462416 -0.6698181 1.942835 19 FootRight
-0.01199235 0.603691 1.76 20 SpineShoulder
-0.2910348 -0.008218818 1.760748 21 HandTipLeft
-0.2524728 0.0109383 1.7564 22 ThumbLeft
0.2435979 -0.01658076 1.704268 23 HandTipRight
0.1971488 0.02365271 1.669581 24 ThumbRight
