X              Y         Z      JointType 
-0.2675613 -0.1193485 1.990981 0 SpineBase
-0.2540542 0.1764042 1.941669 1 SpineMid
-0.239131 0.4616663 1.879857 2 Neck
-0.4064151 0.3374675 1.877382 4 ShoulderLeft
-0.4903588 0.1417172 1.918709 5 ElbowLeft
-0.4961762 -0.02695079 1.817106 6 WristLeft
-0.4938742 -0.09753026 1.773691 7 HandLeft
-0.08804234 0.3644514 1.933046 8 ShoulderRight
-0.03800775 0.1414733 1.976403 9 ElbowRight
-0.008454036 -0.09258521 1.911245 10 WristRight
-0.01006614 -0.139741 1.892615 11 HandRight
-0.3357922 -0.1234791 1.942218 12 HipLeft
-0.3859637 -0.4323038 1.950403 13 KneeLeft
-0.4117223 -0.8159412 2.035645 14 AnkleLeft
-0.3726114 -0.8480381 1.888998 15 FootLeft
-0.1900297 -0.1110645 1.970437 16 HipRight
-0.1496338 -0.4253976 1.963117 17 KneeRight
-0.09352116 -0.7763807 2.126048 18 AnkleRight
-0.08772884 -0.8117551 1.974972 19 FootRight
-0.2431107 0.3918704 1.89745 20 SpineShoulder
-0.4909495 -0.1563697 1.750072 21 HandTipLeft
-0.4872568 -0.100068 1.730852 22 ThumbLeft
-0.01189674 -0.2240536 1.933107 23 HandTipRight
-0.002594988 -0.151237 1.849609 24 ThumbRight
-0.2600631 -0.1158738 1.941229 0 SpineBase
-0.2520546 0.1804778 1.926638 1 SpineMid
-0.243502 0.4685543 1.892292 2 Neck
-0.4039336 0.3505072 1.88372 4 ShoulderLeft
-0.5284839 0.2364427 1.923628 5 ElbowLeft
-0.4311743 0.1782286 1.701389 6 WristLeft
-0.4057123 0.1519534 1.620126 7 HandLeft
-0.08675285 0.3703163 1.942212 8 ShoulderRight
-0.05222106 0.137239 1.969295 9 ElbowRight
-0.03233924 -0.05399876 1.89183 10 WristRight
-0.04699204 -0.1258519 1.84771 11 HandRight
-0.3281009 -0.1187574 1.892004 12 HipLeft
-0.3695587 -0.5705087 2.011342 13 KneeLeft
-0.388669 -0.9479164 1.998488 14 AnkleLeft
-0.3452228 -0.9371589 1.845994 15 FootLeft
-0.1827644 -0.1086636 1.920891 16 HipRight
-0.1544968 -0.5386173 2.005713 17 KneeRight
-0.1411209 -0.9597414 1.979684 18 AnkleRight
-0.1252294 -0.9556644 1.822417 19 FootRight
-0.2454654 0.3971856 1.902305 20 SpineShoulder
-0.3847108 0.1457556 1.592525 21 HandTipLeft
-0.4306387 0.1378824 1.644 22 ThumbLeft
-0.04907764 -0.1922837 1.845368 23 HandTipRight
-0.05105622 -0.1235879 1.803125 24 ThumbRight
-0.2600966 -0.115916 1.940999 0 SpineBase
-0.2536085 0.1812138 1.926945 1 SpineMid
-0.2501811 0.4709035 1.898265 2 Neck
-0.3759505 0.3309135 1.860565 4 ShoulderLeft
-0.4966407 0.2030447 1.818419 5 ElbowLeft
-0.4011718 0.3024865 1.680865 6 WristLeft
-0.3747508 0.3354933 1.637753 7 HandLeft
-0.0881592 0.3704281 1.942038 8 ShoulderRight
-0.05304145 0.1379753 1.969372 9 ElbowRight
-0.04583029 -0.05413537 1.876981 10 WristRight
-0.06167471 -0.1181556 1.828207 11 HandRight
-0.3277839 -0.1198158 1.891123 12 HipLeft
-0.3706559 -0.5721726 2.011448 13 KneeLeft
-0.3875217 -0.9483334 1.998314 14 AnkleLeft
-0.3462079 -0.9418857 1.845853 15 FootLeft
-0.1830525 -0.1080403 1.920683 16 HipRight
-0.1584631 -0.4535367 1.970986 17 KneeRight
-0.1434952 -0.8911815 1.975466 18 AnkleRight
-0.1310384 -0.9248824 1.826769 19 FootRight
-0.2508984 0.3994763 1.906685 20 SpineShoulder
-0.3465698 0.3574234 1.618693 21 HandTipLeft
-0.3427197 0.3278281 1.608091 22 ThumbLeft
-0.06528678 -0.1826807 1.817201 23 HandTipRight
-0.05166951 -0.1293308 1.787769 24 ThumbRight
-0.2597324 -0.1108637 1.938041 0 SpineBase
-0.2548792 0.1833005 1.925119 1 SpineMid
-0.2512415 0.4706955 1.897655 2 Neck
-0.3979676 0.3454227 1.875029 4 ShoulderLeft
-0.5193331 0.2796139 1.755488 5 ElbowLeft
-0.3895777 0.4451963 1.733324 6 WristLeft
-0.3668535 0.4915702 1.735734 7 HandLeft
-0.08867529 0.3705535 1.941896 8 ShoulderRight
-0.05496135 0.1413511 1.966006 9 ElbowRight
-0.05149259 -0.03513169 1.868091 10 WristRight
-0.0633891 -0.1071845 1.814565 11 HandRight
-0.3273179 -0.1146834 1.889067 12 HipLeft
-0.3712687 -0.5683997 2.008808 13 KneeLeft
-0.39524 -0.9534734 1.998192 14 AnkleLeft
-0.3527712 -0.9391802 1.84604 15 FootLeft
-0.1828186 -0.1031885 1.917064 16 HipRight
-0.1586214 -0.452973 1.970967 17 KneeRight
-0.1432442 -0.9031792 1.975262 18 AnkleRight
-0.1310687 -0.9308288 1.824604 19 FootRight
-0.251973 0.3997376 1.906059 20 SpineShoulder
-0.3375106 0.5458729 1.756482 21 HandTipLeft
-0.3583227 0.4882708 1.694001 22 ThumbLeft
-0.07044102 -0.1712661 1.792895 23 HandTipRight
-0.055294 -0.1146811 1.77303 24 ThumbRight
-0.2586635 -0.1078423 1.935814 0 SpineBase
-0.255057 0.1838636 1.92438 1 SpineMid
-0.251803 0.4697483 1.897633 2 Neck
-0.4002943 0.346575 1.876364 4 ShoulderLeft
-0.527415 0.3248551 1.751694 5 ElbowLeft
-0.4089143 0.4578809 1.769432 6 WristLeft
-0.3690923 0.5192722 1.808206 7 HandLeft
-0.08927777 0.3705141 1.94194 8 ShoulderRight
-0.05545985 0.1412582 1.963022 9 ElbowRight
-0.05187504 -0.03681317 1.866677 10 WristRight
-0.05242439 -0.1060529 1.808313 11 HandRight
-0.3261099 -0.111189 1.886791 12 HipLeft
-0.3717056 -0.5652671 2.007085 13 KneeLeft
-0.3851031 -0.9618673 1.981586 14 AnkleLeft
-0.3447821 -0.9438484 1.829103 15 FootLeft
-0.1819421 -0.1007223 1.915138 16 HipRight
-0.1582393 -0.4509917 1.970731 17 KneeRight
-0.1429721 -0.9117975 1.975603 18 AnkleRight
-0.1286755 -0.9350263 1.823896 19 FootRight
-0.2523189 0.3994305 1.905942 20 SpineShoulder
-0.3213403 0.5771779 1.824232 21 HandTipLeft
-0.363796 0.5568948 1.776667 22 ThumbLeft
-0.05605108 -0.170422 1.787326 23 HandTipRight
-0.03749984 -0.1485678 1.786222 24 ThumbRight
-0.2586635 -0.1078423 1.935814 0 SpineBase
-0.255057 0.1838636 1.92438 1 SpineMid
-0.251803 0.4697483 1.897633 2 Neck
-0.4002943 0.346575 1.876364 4 ShoulderLeft
-0.527415 0.3248551 1.751694 5 ElbowLeft
-0.4089143 0.4578809 1.769432 6 WristLeft
-0.3690923 0.5192722 1.808206 7 HandLeft
-0.08927777 0.3705141 1.94194 8 ShoulderRight
-0.05545985 0.1412582 1.963022 9 ElbowRight
-0.05187504 -0.03681317 1.866677 10 WristRight
-0.05242439 -0.1060529 1.808313 11 HandRight
-0.3261099 -0.111189 1.886791 12 HipLeft
-0.3717056 -0.5652671 2.007085 13 KneeLeft
-0.3851031 -0.9618673 1.981586 14 AnkleLeft
-0.3447821 -0.9438484 1.829103 15 FootLeft
-0.1819421 -0.1007223 1.915138 16 HipRight
-0.1582393 -0.4509917 1.970731 17 KneeRight
-0.1429721 -0.9117975 1.975603 18 AnkleRight
-0.1286755 -0.9350263 1.823896 19 FootRight
-0.2523189 0.3994305 1.905942 20 SpineShoulder
-0.3213403 0.5771779 1.824232 21 HandTipLeft
-0.363796 0.5568948 1.776667 22 ThumbLeft
-0.05605108 -0.170422 1.787326 23 HandTipRight
-0.03749984 -0.1485678 1.786222 24 ThumbRight
-0.257855 -0.1046035 1.935151 0 SpineBase
-0.2603542 0.1907115 1.928857 1 SpineMid
-0.2654459 0.476939 1.912217 2 Neck
-0.4009751 0.3657193 1.881377 4 ShoulderLeft
-0.5215582 0.2712287 1.801538 5 ElbowLeft
-0.3964536 0.4132209 1.786053 6 WristLeft
-0.3571547 0.442223 1.831495 7 HandLeft
-0.08957886 0.3700884 1.943467 8 ShoulderRight
-0.05610127 0.1511286 1.983688 9 ElbowRight
-0.0232046 -0.05134622 1.894781 10 WristRight
-0.01821535 -0.1293932 1.875627 11 HandRight
-0.3249229 -0.1057784 1.886414 12 HipLeft
-0.3715811 -0.5665829 2.006938 13 KneeLeft
-0.3876442 -0.9583185 1.993933 14 AnkleLeft
-0.3429535 -0.9429295 1.843098 15 FootLeft
-0.1814896 -0.09903906 1.914636 16 HipRight
-0.156076 -0.4517463 1.975797 17 KneeRight
-0.1426173 -0.9289397 1.976801 18 AnkleRight
-0.1410361 -0.9506112 1.824616 19 FootRight
-0.264192 0.407053 1.918183 20 SpineShoulder
-0.0136058 -0.1989748 1.880114 23 HandTipRight
-0.02066059 -0.1336387 1.83136 24 ThumbRight
-0.257855 -0.1046035 1.935151 0 SpineBase
-0.2603542 0.1907115 1.928857 1 SpineMid
-0.2654459 0.476939 1.912217 2 Neck
-0.4009751 0.3657193 1.881377 4 ShoulderLeft
-0.5215582 0.2712287 1.801538 5 ElbowLeft
-0.3964536 0.4132209 1.786053 6 WristLeft
-0.3571547 0.442223 1.831495 7 HandLeft
-0.08957886 0.3700884 1.943467 8 ShoulderRight
-0.05610127 0.1511286 1.983688 9 ElbowRight
-0.0232046 -0.05134622 1.894781 10 WristRight
-0.01821535 -0.1293932 1.875627 11 HandRight
-0.3249229 -0.1057784 1.886414 12 HipLeft
-0.3715811 -0.5665829 2.006938 13 KneeLeft
-0.3876442 -0.9583185 1.993933 14 AnkleLeft
-0.3429535 -0.9429295 1.843098 15 FootLeft
-0.1814896 -0.09903906 1.914636 16 HipRight
-0.156076 -0.4517463 1.975797 17 KneeRight
-0.1426173 -0.9289397 1.976801 18 AnkleRight
-0.1410361 -0.9506112 1.824616 19 FootRight
-0.264192 0.407053 1.918183 20 SpineShoulder
-0.0136058 -0.1989748 1.880114 23 HandTipRight
-0.02066059 -0.1336387 1.83136 24 ThumbRight
-0.2579485 -0.1077299 1.937785 0 SpineBase
-0.2604888 0.1896691 1.932048 1 SpineMid
-0.2640405 0.4769461 1.915861 2 Neck
-0.3991015 0.3628936 1.882936 4 ShoulderLeft
-0.5470492 0.2281856 1.884115 5 ElbowLeft
-0.4105105 0.2055978 1.774337 6 WristLeft
-0.3380357 0.2182654 1.779652 7 HandLeft
-0.08789671 0.3689587 1.94766 8 ShoulderRight
-0.05540561 0.1467776 1.990588 9 ElbowRight
-0.01790155 -0.05600921 1.907793 10 WristRight
-0.01444017 -0.1315962 1.890865 11 HandRight
-0.3248212 -0.107743 1.888591 12 HipLeft
-0.3724021 -0.5702429 2.005672 13 KneeLeft
-0.3912791 -0.952105 2.000683 14 AnkleLeft
-0.3362876 -0.9441003 1.853843 15 FootLeft
-0.1819115 -0.1038823 1.918117 16 HipRight
-0.1557236 -0.4526628 1.977894 17 KneeRight
-0.1422325 -0.9373751 1.977153 18 AnkleRight
-0.1263012 -0.9486427 1.823246 19 FootRight
-0.2633641 0.4067078 1.921829 20 SpineShoulder
-0.3030658 0.2531189 1.741564 21 HandTipLeft
-0.3161998 0.1660085 1.784444 22 ThumbLeft
-0.009898025 -0.1984163 1.892609 23 HandTipRight
-0.01616051 -0.1381897 1.847095 24 ThumbRight
-0.2576528 -0.107782 1.939097 0 SpineBase
-0.2596116 0.1898267 1.934724 1 SpineMid
-0.2613903 0.4769885 1.919504 2 Neck
-0.4016795 0.3525976 1.897203 4 ShoulderLeft
-0.5331771 0.1988723 1.932495 5 ElbowLeft
-0.4668525 0.02001856 1.803153 6 WristLeft
-0.4334756 -0.02701214 1.760181 7 HandLeft
-0.08404329 0.3696154 1.972729 8 ShoulderRight
-0.05441944 0.1383992 1.996694 9 ElbowRight
-0.01886282 -0.05644217 1.910963 10 WristRight
-0.01963832 -0.1319336 1.888332 11 HandRight
-0.3243694 -0.1084661 1.890608 12 HipLeft
-0.3715873 -0.5716372 2.010768 13 KneeLeft
-0.3887525 -0.9312282 1.990783 14 AnkleLeft
-0.3464266 -0.9267822 1.838783 15 FootLeft
-0.1817207 -0.1034909 1.918873 16 HipRight
-0.1560127 -0.4533241 1.98059 17 KneeRight
-0.1424089 -0.9421927 1.977488 18 AnkleRight
-0.1232633 -0.9509357 1.8228 19 FootRight
-0.2612319 0.4067706 1.925298 20 SpineShoulder
-0.4096214 -0.06530083 1.712447 21 HandTipLeft
-0.4024344 -0.04766854 1.827174 22 ThumbLeft
-0.01335346 -0.2047563 1.900317 23 HandTipRight
-0.01770421 -0.1396658 1.841434 24 ThumbRight
-0.258961 -0.1106969 1.942356 0 SpineBase
-0.2602528 0.1887163 1.936331 1 SpineMid
-0.2614298 0.4768243 1.919796 2 Neck
-0.4087701 0.3454261 1.903766 4 ShoulderLeft
-0.4937235 0.1632914 1.947079 5 ElbowLeft
