X              Y         Z      JointType 
-0.2999081 -0.3422828 1.539944 0 SpineBase
-0.2964756 -0.05652081 1.564475 1 SpineMid
-0.2907401 0.2186234 1.5752 2 Neck
-0.4245458 0.1560608 1.604622 4 ShoulderLeft
-0.488001 -0.05813311 1.564864 5 ElbowLeft
-0.4401943 0.006349259 1.411341 6 WristLeft
-0.4137964 0.04456641 1.337843 7 HandLeft
-0.1209492 0.1048058 1.512433 8 ShoulderRight
-0.06887749 -0.04854372 1.453909 9 ElbowRight
-0.2683039 0.00304374 1.358073 10 WristRight
-0.3341384 0.02081465 1.337214 11 HandRight
-0.363222 -0.3229233 1.531886 12 HipLeft
-0.2317465 -0.5100183 1.375138 13 KneeLeft
-0.2969125 -0.8374311 1.261315 14 AnkleLeft
-0.2239563 -0.347429 1.483875 16 HipRight
-0.2582672 -0.5864451 1.341883 17 KneeRight
-0.2222962 -0.9197515 1.277762 18 AnkleRight
-0.2925492 0.151264 1.574723 20 SpineShoulder
-0.3829549 0.09214269 1.291678 21 HandTipLeft
-0.3900917 0.06837841 1.355 22 ThumbLeft
-0.3964754 0.04723763 1.316977 23 HandTipRight
-0.3026364 0.04476634 1.312627 24 ThumbRight
-0.2957006 -0.3455899 1.558919 0 SpineBase
-0.2916408 -0.05745752 1.583516 1 SpineMid
-0.2852674 0.2200831 1.594549 2 Neck
-0.4224016 0.1600887 1.605718 4 ShoulderLeft
-0.4851552 -0.0590866 1.568558 5 ElbowLeft
-0.3571483 -0.003562809 1.403808 6 WristLeft
-0.3600419 0.02868187 1.365382 7 HandLeft
-0.1119465 0.1084108 1.561234 8 ShoulderRight
-0.06108006 -0.05072375 1.51107 9 ElbowRight
-0.2483747 -0.00139728 1.382432 10 WristRight
-0.3673625 0.03495091 1.36154 11 HandRight
-0.361811 -0.3239218 1.537385 12 HipLeft
-0.279642 -0.5557696 1.46197 13 KneeLeft
-0.238829 -0.8894223 1.333128 14 AnkleLeft
-0.2160041 -0.3543639 1.524186 16 HipRight
-0.2421786 -0.606954 1.400818 17 KneeRight
-0.2066469 -0.9337186 1.4403 18 AnkleRight
-0.2872335 0.1521168 1.593978 20 SpineShoulder
-0.3561299 0.0508024 1.326874 21 HandTipLeft
-0.3057711 0.002953016 1.344786 22 ThumbLeft
-0.4073921 0.04828902 1.347398 23 HandTipRight
-0.3730314 0.06668526 1.313933 24 ThumbRight
-0.2765995 -0.3671365 1.60768 0 SpineBase
-0.2711562 -0.06770929 1.630437 1 SpineMid
-0.2629556 0.2194299 1.63992 2 Neck
-0.4237109 0.1235405 1.637516 4 ShoulderLeft
-0.4757114 -0.07996065 1.576625 5 ElbowLeft
-0.3448035 -0.01295311 1.438375 6 WristLeft
-0.2988627 0.006789605 1.412104 7 HandLeft
-0.09875635 0.103123 1.624444 8 ShoulderRight
-0.06855894 -0.08542007 1.560265 9 ElbowRight
-0.2462585 -0.01899692 1.43329 10 WristRight
-0.299371 0.01286268 1.410854 11 HandRight
-0.3435122 -0.3557149 1.576742 12 HipLeft
-0.3174271 -0.6668809 1.584158 13 KneeLeft
-0.314145 -0.9505782 1.637127 14 AnkleLeft
-0.1972436 -0.3649335 1.574354 16 HipRight
-0.2097166 -0.6678841 1.536334 17 KneeRight
-0.1766604 -0.9628047 1.587845 18 AnkleRight
-0.2654123 0.1491996 1.63971 20 SpineShoulder
-0.2521197 0.00249214 1.399164 21 HandTipLeft
-0.2523374 -0.02776345 1.4134 22 ThumbLeft
-0.3415165 0.03589563 1.378379 23 HandTipRight
-0.3264647 -0.01365753 1.413167 24 ThumbRight
-0.2734827 -0.3752699 1.618389 0 SpineBase
-0.2673131 -0.07216677 1.639445 1 SpineMid
-0.2589902 0.2185029 1.646826 2 Neck
-0.4231397 0.1178124 1.642504 4 ShoulderLeft
-0.4696408 -0.08817122 1.587448 5 ElbowLeft
-0.3352072 0.01116549 1.4194 6 WristLeft
-0.3030133 0.01066513 1.417595 7 HandLeft
-0.09482263 0.1053125 1.63597 8 ShoulderRight
-0.04293898 -0.06817887 1.618344 9 ElbowRight
-0.2124613 -0.02266766 1.460941 10 WristRight
-0.2896948 0.007512285 1.419708 11 HandRight
-0.3412293 -0.3652245 1.585033 12 HipLeft
-0.322525 -0.6886191 1.598348 13 KneeLeft
-0.3119966 -0.9498211 1.637627 14 AnkleLeft
-0.1940769 -0.3703598 1.586065 16 HipRight
-0.1825816 -0.6946197 1.563756 17 KneeRight
-0.1808703 -0.9568895 1.632191 18 AnkleRight
-0.2614378 0.1474474 1.647158 20 SpineShoulder
-0.2503434 0.00451366 1.406103 21 HandTipLeft
-0.2646928 -0.02049899 1.419448 22 ThumbLeft
-0.3296313 0.02351351 1.385109 23 HandTipRight
-0.3262434 -0.01550625 1.412811 24 ThumbRight
-0.2550895 -0.3900145 1.645705 0 SpineBase
-0.2532347 -0.08032782 1.66134 1 SpineMid
-0.2491042 0.217071 1.662657 2 Neck
-0.413775 0.1060034 1.658739 4 ShoulderLeft
-0.4636718 -0.09560559 1.619041 5 ElbowLeft
-0.3224119 -0.01610063 1.447562 6 WristLeft
-0.2902453 -0.003956475 1.437223 7 HandLeft
-0.08388227 0.1060834 1.662605 8 ShoulderRight
-0.0242024 -0.06989727 1.66956 9 ElbowRight
-0.1842352 -0.02926101 1.502466 10 WristRight
-0.2745049 -0.006232251 1.441519 11 HandRight
-0.324267 -0.3823781 1.609689 12 HipLeft
-0.31534 -0.7134977 1.610128 13 KneeLeft
-0.2824225 -0.9924057 1.655028 14 AnkleLeft
-0.1754271 -0.3817841 1.614859 16 HipRight
-0.1646327 -0.7261646 1.616203 17 KneeRight
-0.1840947 -0.9923531 1.644811 18 AnkleRight
-0.2505113 0.1443873 1.66458 20 SpineShoulder
-0.252792 0.01077514 1.415367 21 HandTipLeft
-0.2511166 -0.01759874 1.435143 22 ThumbLeft
-0.3043168 -0.001249071 1.420654 23 HandTipRight
-0.2952584 -0.03253749 1.422975 24 ThumbRight
-0.2498658 -0.3946983 1.658316 0 SpineBase
-0.245496 -0.08415581 1.67276 1 SpineMid
-0.2389303 0.2148464 1.672811 2 Neck
-0.4132463 0.1061528 1.659009 4 ShoulderLeft
-0.4619899 -0.09284543 1.616737 5 ElbowLeft
-0.2989436 -0.02267949 1.461727 6 WristLeft
-0.2836621 -0.01763381 1.456243 7 HandLeft
-0.0814103 0.106498 1.667305 8 ShoulderRight
-0.01122692 -0.06849012 1.688981 9 ElbowRight
-0.1722164 -0.03244887 1.521844 10 WristRight
-0.2468985 -0.01826917 1.461548 11 HandRight
-0.3192419 -0.3868286 1.622564 12 HipLeft
-0.3111514 -0.7157257 1.608723 13 KneeLeft
-0.279403 -1.005299 1.654274 14 AnkleLeft
-0.1702938 -0.3865404 1.626814 16 HipRight
-0.1608271 -0.7370512 1.625937 17 KneeRight
-0.186719 -1.005768 1.658488 18 AnkleRight
-0.2409128 0.1416623 1.675106 20 SpineShoulder
-0.2452577 0.003262121 1.427851 21 HandTipLeft
-0.2408185 -0.03213587 1.456308 22 ThumbLeft
-0.2967779 -0.007436302 1.43429 23 HandTipRight
-0.2813396 -0.04828032 1.447364 24 ThumbRight
-0.2477135 -0.3945862 1.665724 0 SpineBase
-0.242256 -0.08469679 1.678692 1 SpineMid
-0.2347698 0.2139981 1.677395 2 Neck
-0.4123029 0.1061507 1.659576 4 ShoulderLeft
-0.4554828 -0.09263191 1.616783 5 ElbowLeft
-0.3023362 -0.02966292 1.474032 6 WristLeft
-0.2774728 -0.02105214 1.464516 7 HandLeft
-0.07885853 0.1069425 1.67145 8 ShoulderRight
-0.006625252 -0.06705596 1.696626 9 ElbowRight
-0.1697216 -0.03436491 1.531079 10 WristRight
-0.2440679 -0.02053379 1.46904 11 HandRight
-0.3174203 -0.3867993 1.628863 12 HipLeft
-0.3090039 -0.7151523 1.605299 13 KneeLeft
-0.2845695 -1.014656 1.633076 14 AnkleLeft
-0.1678976 -0.3863553 1.635127 16 HipRight
-0.1581119 -0.7377447 1.629679 17 KneeRight
-0.1772341 -1.011439 1.663928 18 AnkleRight
-0.236967 0.1408591 1.68003 20 SpineShoulder
-0.2403579 0.008906463 1.429371 21 HandTipLeft
-0.2355319 -0.03569863 1.461333 22 ThumbLeft
-0.2912131 -0.01767866 1.441344 23 HandTipRight
-0.2764008 -0.04990715 1.455765 24 ThumbRight
-0.2477135 -0.3945862 1.665724 0 SpineBase
-0.242256 -0.08469679 1.678692 1 SpineMid
-0.2347698 0.2139981 1.677395 2 Neck
-0.4123029 0.1061507 1.659576 4 ShoulderLeft
-0.4554828 -0.09263191 1.616783 5 ElbowLeft
-0.3023362 -0.02966292 1.474032 6 WristLeft
