X              Y         Z      JointType 
-0.1079381 -0.3856074 1.713694 0 SpineBase
-0.1137943 -0.09786679 1.71679 1 SpineMid
-0.1185446 0.1807474 1.706135 2 Neck
-0.2477654 0.09920662 1.730967 4 ShoulderLeft
-0.3163984 -0.1143032 1.894416 5 ElbowLeft
-0.2680245 -0.352228 1.715862 6 WristLeft
-0.2389399 -0.4167668 1.675767 7 HandLeft
0.04744089 0.073392 1.705107 8 ShoulderRight
0.1594581 -0.07363907 1.821526 9 ElbowRight
-0.1735791 -0.372275 1.683889 12 HipLeft
-0.1679339 -0.6607317 1.695595 13 KneeLeft
-0.1343855 -0.961421 1.757063 14 AnkleLeft
-0.1329605 -1.011419 1.643459 15 FootLeft
-0.03816748 -0.3842651 1.678274 16 HipRight
-0.01815502 -0.675617 1.597641 17 KneeRight
0.009382516 -0.9472187 1.635392 18 AnkleRight
-0.1175338 0.1123573 1.711054 20 SpineShoulder
-0.2181163 -0.4789557 1.644899 21 HandTipLeft
-0.2209824 -0.3789546 1.6315 22 ThumbLeft
-0.1072123 -0.38546 1.714579 0 SpineBase
-0.1131755 -0.09771771 1.717692 1 SpineMid
-0.1180286 0.1809006 1.707062 2 Neck
-0.2476551 0.09914562 1.731122 4 ShoulderLeft
-0.3164963 -0.1144952 1.89465 5 ElbowLeft
-0.2730398 -0.2994789 1.761292 6 WristLeft
-0.2542231 -0.3618831 1.707726 7 HandLeft
0.04812528 0.07325321 1.706472 8 ShoulderRight
0.1605714 -0.07600579 1.828827 9 ElbowRight
-0.1729264 -0.372154 1.68465 12 HipLeft
-0.1651252 -0.6580467 1.694227 13 KneeLeft
-0.1341814 -0.9613843 1.756833 14 AnkleLeft
-0.1329833 -1.011082 1.643902 15 FootLeft
-0.03739573 -0.3841013 1.679286 16 HipRight
-0.00699994 -0.6848454 1.637022 17 KneeRight
0.0207199 -0.9296207 1.663695 18 AnkleRight
-0.01415843 -0.991589 1.666391 19 FootRight
-0.1169922 0.112509 1.711974 20 SpineShoulder
-0.232773 -0.4128167 1.663963 21 HandTipLeft
-0.242233 -0.3161095 1.676526 22 ThumbLeft
-0.1018014 -0.3839243 1.717411 0 SpineBase
-0.1054803 -0.0949631 1.724161 1 SpineMid
-0.1075915 0.1851985 1.718801 2 Neck
-0.2404686 0.1040422 1.731988 4 ShoulderLeft
-0.3166631 -0.1148841 1.894259 5 ElbowLeft
-0.2785321 -0.2898489 1.757176 6 WristLeft
-0.2396328 -0.3422302 1.697662 7 HandLeft
0.05900307 0.07516665 1.72097 8 ShoulderRight
0.1659646 -0.07478055 1.833509 9 ElbowRight
-0.1672613 -0.3697911 1.688183 12 HipLeft
-0.1580788 -0.6691532 1.691951 13 KneeLeft
-0.1338112 -0.9592466 1.75479 14 AnkleLeft
-0.1285577 -1.010027 1.642721 15 FootLeft
-0.03235608 -0.3833244 1.681357 16 HipRight
-0.0005249592 -0.6852071 1.644276 17 KneeRight
0.02679578 -0.9307448 1.674844 18 AnkleRight
0.0309213 -0.9728209 1.556797 19 FootRight
-0.107266 0.1163921 1.722237 20 SpineShoulder
-0.2219487 -0.3975782 1.657719 21 HandTipLeft
-0.2137588 -0.2877607 1.647042 22 ThumbLeft
-0.0748328 -0.3815825 1.722677 0 SpineBase
-0.07626835 -0.09209966 1.736219 1 SpineMid
-0.0769583 0.1881048 1.736809 2 Neck
-0.2222711 0.0978723 1.769012 4 ShoulderLeft
-0.3178829 -0.1128215 1.896345 5 ElbowLeft
-0.2699558 -0.311426 1.808164 6 WristLeft
-0.2323401 -0.413747 1.736948 7 HandLeft
0.09579974 0.07952282 1.746311 8 ShoulderRight
0.2344488 -0.04787319 1.856983 9 ElbowRight
-0.1421986 -0.3697113 1.695101 12 HipLeft
-0.1439332 -0.6781995 1.678626 13 KneeLeft
-0.1298983 -0.9559945 1.741002 14 AnkleLeft
-0.1309104 -1.008094 1.631115 15 FootLeft
-0.004404722 -0.3787924 1.684565 16 HipRight
0.02246825 -0.6895256 1.660164 17 KneeRight
0.03313817 -0.9305166 1.687201 18 AnkleRight
0.02896755 -0.9717088 1.569371 19 FootRight
-0.07688978 0.1193258 1.738863 20 SpineShoulder
-0.2147276 -0.4687579 1.697026 21 HandTipLeft
-0.2295381 -0.4087572 1.716 22 ThumbLeft
-0.06139236 -0.3813848 1.725049 0 SpineBase
-0.06498268 -0.09238935 1.738678 1 SpineMid
-0.06782592 0.1873806 1.738915 2 Neck
-0.2192527 0.09686048 1.772847 4 ShoulderLeft
-0.3135321 -0.09902514 1.901315 5 ElbowLeft
-0.2147758 -0.2598228 1.782926 6 WristLeft
-0.1976863 -0.292578 1.715271 7 HandLeft
0.09708523 0.07933978 1.746822 8 ShoulderRight
0.2524324 -0.03920798 1.856195 9 ElbowRight
-0.1297448 -0.3699886 1.697658 12 HipLeft
-0.1475748 -0.673177 1.634907 13 KneeLeft
-0.1414504 -0.9254507 1.680018 14 AnkleLeft
-0.1455293 -0.9729732 1.566697 15 FootLeft
0.009367663 -0.3781714 1.686668 16 HipRight
0.04029075 -0.6735427 1.661187 17 KneeRight
0.04133748 -0.9333277 1.692821 18 AnkleRight
0.03313191 -0.9749838 1.575462 19 FootRight
-0.06722787 0.1187015 1.741084 20 SpineShoulder
-0.1750772 -0.3595656 1.672588 21 HandTipLeft
-0.1688728 -0.2505562 1.6632 22 ThumbLeft
-0.06139236 -0.3813848 1.725049 0 SpineBase
-0.06498268 -0.09238935 1.738678 1 SpineMid
-0.06782592 0.1873806 1.738915 2 Neck
-0.2192527 0.09686048 1.772847 4 ShoulderLeft
-0.3135321 -0.09902514 1.901315 5 ElbowLeft
-0.2147758 -0.2598228 1.782926 6 WristLeft
-0.1976863 -0.292578 1.715271 7 HandLeft
0.09708523 0.07933978 1.746822 8 ShoulderRight
0.2524324 -0.03920798 1.856195 9 ElbowRight
-0.1297448 -0.3699886 1.697658 12 HipLeft
-0.1475748 -0.673177 1.634907 13 KneeLeft
-0.1414504 -0.9254507 1.680018 14 AnkleLeft
-0.1455293 -0.9729732 1.566697 15 FootLeft
0.009367663 -0.3781714 1.686668 16 HipRight
0.04029075 -0.6735427 1.661187 17 KneeRight
0.04133748 -0.9333277 1.692821 18 AnkleRight
0.03313191 -0.9749838 1.575462 19 FootRight
-0.06722787 0.1187015 1.741084 20 SpineShoulder
-0.1750772 -0.3595656 1.672588 21 HandTipLeft
-0.1688728 -0.2505562 1.6632 22 ThumbLeft
-0.05396004 -0.3861423 1.724518 0 SpineBase
-0.04807992 -0.09646931 1.742317 1 SpineMid
-0.0391793 0.1838014 1.747618 2 Neck
-0.2034545 0.08609214 1.783728 4 ShoulderLeft
-0.295673 -0.1150095 1.894558 5 ElbowLeft
-0.2357613 -0.2878288 1.775928 6 WristLeft
-0.2087113 -0.3245212 1.703326 7 HandLeft
0.1229167 0.07345173 1.757315 8 ShoulderRight
0.2530596 -0.06593093 1.864161 9 ElbowRight
0.1835554 -0.2598673 1.799591 10 WristRight
