X              Y         Z      JointType 
-0.08075823 -0.4167576 1.717261 0 SpineBase
-0.08121394 -0.1259875 1.765371 1 SpineMid
-0.08106992 0.1549588 1.799034 2 Neck
-0.2525574 0.01665611 1.790382 4 ShoulderLeft
-0.2609225 -0.1697988 1.711931 5 ElbowLeft
-0.2350616 -0.3185753 1.568925 6 WristLeft
-0.2186918 -0.3849254 1.51964 7 HandLeft
0.07980177 0.05667811 1.764436 8 ShoulderRight
0.06730498 -0.05079033 1.636259 9 ElbowRight
0.01027795 0.08551662 1.648907 10 WristRight
-0.01090313 0.1500643 1.675543 11 HandRight
-0.1554727 -0.4176323 1.689691 12 HipLeft
-0.1342039 -0.7190924 1.650507 13 KneeLeft
-0.07434277 -1.043233 1.705444 14 AnkleLeft
-0.00282553 -0.3995335 1.677484 16 HipRight
-0.02128727 -0.6796879 1.549989 17 KneeRight
0.07055888 -1.006756 1.470121 18 AnkleRight
-0.08120543 0.0859955 1.792968 20 SpineShoulder
-0.2263888 -0.4265504 1.452181 21 HandTipLeft
-0.2365074 -0.3319133 1.507731 22 ThumbLeft
-0.03132393 0.2157304 1.700174 23 HandTipRight
-0.02151641 0.09205943 1.719167 24 ThumbRight
-0.09002909 -0.4320686 1.717039 0 SpineBase
-0.08614855 -0.1327143 1.767357 1 SpineMid
-0.08306281 0.1532771 1.801566 2 Neck
-0.2524806 0.01588763 1.789778 4 ShoulderLeft
-0.2531818 -0.1743208 1.688499 5 ElbowLeft
-0.09729285 -0.2610607 1.562703 6 WristLeft
-0.04252127 -0.2999358 1.560462 7 HandLeft
0.07848669 0.0537264 1.767551 8 ShoulderRight
0.06839833 -0.06369407 1.6417 9 ElbowRight
0.007539419 0.08686434 1.655332 10 WristRight
-0.02262787 0.1709168 1.698328 11 HandRight
-0.1652034 -0.4317765 1.685946 12 HipLeft
-0.1478803 -0.7094474 1.637097 13 KneeLeft
-0.07477002 -1.047405 1.688715 14 AnkleLeft
-0.01151004 -0.4153221 1.679408 16 HipRight
-0.02627266 -0.6832612 1.521724 17 KneeRight
0.05199302 -1.008272 1.447505 18 AnkleRight
-0.08376952 0.0833912 1.795498 20 SpineShoulder
0.005077345 -0.3213518 1.534225 21 HandTipLeft
-0.02306723 -0.2787264 1.512946 22 ThumbLeft
-0.03545405 0.228128 1.716776 23 HandTipRight
-0.02778588 0.1149284 1.72894 24 ThumbRight
-0.09233914 -0.4322295 1.7142 0 SpineBase
-0.08791197 -0.1342784 1.765552 1 SpineMid
-0.08406562 0.1513658 1.80088 2 Neck
-0.2526487 0.01565081 1.789635 4 ShoulderLeft
-0.2554023 -0.176424 1.693291 5 ElbowLeft
-0.1090158 -0.2722843 1.561863 6 WristLeft
-0.05493373 -0.3167144 1.568034 7 HandLeft
0.07784754 0.05317745 1.76709 8 ShoulderRight
0.06821544 -0.06796772 1.638559 9 ElbowRight
0.006779794 0.08684148 1.654502 10 WristRight
-0.02002834 0.1607864 1.680192 11 HandRight
-0.1669581 -0.431917 1.684 12 HipLeft
-0.1502654 -0.7107756 1.635233 13 KneeLeft
-0.07210086 -1.049156 1.687525 14 AnkleLeft
