X              Y         Z      JointType 
-0.07313827 -0.3470127 1.295765 0 SpineBase
-0.05896562 -0.03470115 1.297704 1 SpineMid
-0.04471421 0.2629872 1.282765 2 Neck
-0.1945584 0.1354778 1.231524 4 ShoulderLeft
-0.2811232 -0.03696179 1.190817 5 ElbowLeft
-0.2777807 -0.2777807 1.188712 6 WristLeft
-0.2530144 -0.3109291 1.207441 7 HandLeft
0.1111676 0.1392928 1.328678 8 ShoulderRight
0.133904 -0.1042449 1.395605 9 ElbowRight
0.1491692 -0.2788609 1.313292 10 WristRight
0.1345887 -0.3374658 1.277606 11 HandRight
-0.1419299 -0.339055 1.243085 12 HipLeft
-0.2081161 -0.648227 1.22601 13 KneeLeft
-0.2963987 -1.050388 1.243643 14 AnkleLeft
-0.0005823461 -0.3366268 1.279915 16 HipRight
0.08995916 -0.6833743 1.116932 17 KneeRight
-0.04828822 0.1906555 1.28891 20 SpineShoulder
-0.2633433 -0.3852357 1.169693 21 HandTipLeft
-0.2762433 -0.2663938 1.088 22 ThumbLeft
0.1323746 -0.4061385 1.250042 23 HandTipRight
0.1554753 -0.349738 1.25475 24 ThumbRight
-0.07740606 -0.3442416 1.302424 0 SpineBase
-0.06411942 -0.03274691 1.306087 1 SpineMid
-0.05081252 0.2640108 1.293305 2 Neck
-0.2001664 0.1380524 1.241299 4 ShoulderLeft
-0.2879788 -0.03805399 1.206014 5 ElbowLeft
-0.2813381 -0.2827924 1.193238 6 WristLeft
-0.2606956 -0.3568502 1.218717 7 HandLeft
0.1046888 0.1415014 1.337295 8 ShoulderRight
0.1263824 -0.1006149 1.404133 9 ElbowRight
0.1331272 -0.274441 1.317577 10 WristRight
0.1155918 -0.3314396 1.28644 11 HandRight
-0.1459627 -0.3364432 1.249124 12 HipLeft
-0.2220996 -0.7138562 1.232124 13 KneeLeft
-0.004885146 -0.3339408 1.287246 16 HipRight
0.08879755 -0.6883842 1.113768 17 KneeRight
-0.05415142 0.1919096 1.298873 20 SpineShoulder
-0.2625745 -0.4368005 1.211074 21 HandTipLeft
-0.2231886 -0.3560978 1.178765 22 ThumbLeft
0.1126259 -0.4023726 1.250655 23 HandTipRight
0.1396489 -0.3481329 1.2705 24 ThumbRight
-0.1058289 -0.3357853 1.342352 0 SpineBase
-0.0930749 -0.0281476 1.353185 1 SpineMid
-0.0793511 0.265183 1.347058 2 Neck
-0.2323363 0.1453213 1.293665 4 ShoulderLeft
