X              Y         Z      JointType 
-0.1765045 -0.3929747 1.703458 0 SpineBase
-0.1635167 -0.08937881 1.710597 1 SpineMid
-0.1496156 0.2039065 1.702966 2 Neck
-0.3246914 0.1058202 1.726322 4 ShoulderLeft
-0.4110519 -0.046685 1.778571 5 ElbowLeft
-0.285284 -0.1091642 1.622736 6 WristLeft
-0.2370841 -0.1278878 1.569283 7 HandLeft
0.007332175 0.06914206 1.674522 8 ShoulderRight
0.07234485 -0.08088166 1.67197 9 ElbowRight
-0.01558735 -0.1565689 1.567651 10 WristRight
-0.05227719 -0.1976427 1.616984 11 HandRight
-0.2491407 -0.3764852 1.676811 12 HipLeft
-0.2408859 -0.6615599 1.689707 13 KneeLeft
-0.1963193 -0.9755118 1.766253 14 AnkleLeft
-0.196978 -1.018922 1.668303 15 FootLeft
-0.09671991 -0.3936889 1.661687 16 HipRight
-0.1051291 -0.6478361 1.565646 17 KneeRight
-0.02470885 -0.9409351 1.592398 18 AnkleRight
-0.1532485 0.1320143 1.707254 20 SpineShoulder
-0.1920256 -0.15585 1.504433 21 HandTipLeft
-0.1991285 -0.07901413 1.572351 22 ThumbLeft
-0.06268105 -0.2286301 1.592039 23 HandTipRight
-0.06600148 -0.1557078 1.5935 24 ThumbRight
-0.1779893 -0.412277 1.735053 0 SpineBase
-0.178619 -0.1069857 1.739743 1 SpineMid
-0.1787472 0.1875266 1.730951 2 Neck
-0.3430182 0.07075294 1.735876 4 ShoulderLeft
-0.4258539 -0.08244599 1.762291 5 ElbowLeft
-0.297203 -0.1274559 1.606549 6 WristLeft
-0.241952 -0.1214226 1.603851 7 HandLeft
-0.003728544 0.04884028 1.735723 8 ShoulderRight
0.05180501 -0.09826056 1.748432 9 ElbowRight
-0.09079393 -0.1295934 1.603283 10 WristRight
-0.2435372 -0.3990327 1.699798 12 HipLeft
-0.23568 -0.6813444 1.715487 13 KneeLeft
-0.1951459 -0.9731451 1.769546 14 AnkleLeft
-0.1821069 -1.018981 1.653645 15 FootLeft
-0.1059524 -0.4090784 1.702523 16 HipRight
-0.09164098 -0.6956342 1.650708 17 KneeRight
-0.04723071 -0.9559059 1.701516 18 AnkleRight
-0.03406606 -1.002201 1.586561 19 FootRight
-0.1787941 0.1153295 1.735476 20 SpineShoulder
-0.2101127 -0.1409369 1.54687 21 HandTipLeft
-0.2163716 -0.06686641 1.60513 22 ThumbLeft
-0.1841954 -0.1648553 1.53416 23 HandTipRight
-0.1786012 -0.0962222 1.604798 24 ThumbRight
-0.1779893 -0.412277 1.735053 0 SpineBase
-0.178619 -0.1069857 1.739743 1 SpineMid
-0.1787472 0.1875266 1.730951 2 Neck
-0.3430182 0.07075294 1.735876 4 ShoulderLeft
-0.4258539 -0.08244599 1.762291 5 ElbowLeft
-0.297203 -0.1274559 1.606549 6 WristLeft
-0.241952 -0.1214226 1.603851 7 HandLeft
-0.003728544 0.04884028 1.735723 8 ShoulderRight
0.05180501 -0.09826056 1.748432 9 ElbowRight
-0.09079393 -0.1295934 1.603283 10 WristRight
-0.2435372 -0.3990327 1.699798 12 HipLeft
-0.23568 -0.6813444 1.715487 13 KneeLeft
-0.1951459 -0.9731451 1.769546 14 AnkleLeft
-0.1821069 -1.018981 1.653645 15 FootLeft
-0.1059524 -0.4090784 1.702523 16 HipRight
-0.09164098 -0.6956342 1.650708 17 KneeRight
-0.04723071 -0.9559059 1.701516 18 AnkleRight
-0.03406606 -1.002201 1.586561 19 FootRight
-0.1787941 0.1153295 1.735476 20 SpineShoulder
-0.2101127 -0.1409369 1.54687 21 HandTipLeft
-0.2163716 -0.06686641 1.60513 22 ThumbLeft
-0.1841954 -0.1648553 1.53416 23 HandTipRight
-0.1786012 -0.0962222 1.604798 24 ThumbRight
-0.1708219 -0.4136146 1.757562 0 SpineBase
-0.1796004 -0.1076021 1.765179 1 SpineMid
-0.1872847 0.1876467 1.759729 2 Neck
-0.3434588 0.06708482 1.74531 4 ShoulderLeft
-0.4173582 -0.09332618 1.753859 5 ElbowLeft
-0.2650823 -0.1158165 1.616557 6 WristLeft
-0.1933848 -0.1457001 1.621038 7 HandLeft
-0.003064467 0.05634521 1.787333 8 ShoulderRight
0.06140399 -0.09782918 1.797367 9 ElbowRight
-0.04717555 -0.1232798 1.623507 10 WristRight
-0.1020208 -0.1337751 1.608251 11 HandRight
-0.2402195 -0.4026376 1.717278 12 HipLeft
-0.2206913 -0.6774868 1.723337 13 KneeLeft
-0.1910265 -0.9717522 1.775168 14 AnkleLeft
-0.1677473 -1.016958 1.657955 15 FootLeft
-0.09432136 -0.408034 1.730082 16 HipRight
-0.07929317 -0.702656 1.693938 17 KneeRight
-0.04651881 -0.9598412 1.717992 18 AnkleRight
-0.02473921 -0.9971055 1.596085 19 FootRight
-0.1855042 0.1152698 1.763342 20 SpineShoulder
-0.122587 -0.16943 1.546992 21 HandTipLeft
-0.1517363 -0.08896916 1.62909 22 ThumbLeft
-0.1172485 -0.1651218 1.540766 23 HandTipRight
-0.08995271 -0.1125027 1.561161 24 ThumbRight
-0.1476583 -0.4170347 1.763637 0 SpineBase
-0.1598421 -0.1108828 1.78079 1 SpineMid
-0.169597 0.1850339 1.785105 2 Neck
-0.323021 0.06048943 1.768641 4 ShoulderLeft
-0.3921064 -0.1006681 1.760951 5 ElbowLeft
-0.2310966 -0.1188197 1.63175 6 WristLeft
-0.1621253 -0.1227122 1.624316 7 HandLeft
0.01443507 0.05410339 1.802169 8 ShoulderRight
0.08290939 -0.09898356 1.828974 9 ElbowRight
-0.0692783 -0.1125854 1.689844 10 WristRight
-0.1213818 -0.108193 1.634505 11 HandRight
-0.2199225 -0.4072443 1.72306 12 HipLeft
-0.2023352 -0.676145 1.722143 13 KneeLeft
-0.1830537 -0.9667767 1.774406 14 AnkleLeft
-0.1643081 -1.014982 1.656513 15 FootLeft
-0.06955856 -0.4103756 1.735446 16 HipRight
-0.05727611 -0.7064809 1.701994 17 KneeRight
-0.04321416 -0.9587587 1.725289 18 AnkleRight
-0.02804776 -0.998422 1.601712 19 FootRight
-0.1674258 0.1124268 1.786229 20 SpineShoulder
-0.08262009 -0.1338649 1.577493 21 HandTipLeft
-0.1395027 -0.08572318 1.6342 22 ThumbLeft
-0.1720683 -0.1210834 1.576972 23 HandTipRight
-0.1158605 -0.1626785 1.618813 24 ThumbRight
-0.1187822 -0.4211876 1.760682 0 SpineBase
-0.1265144 -0.1151653 1.790069 1 SpineMid
-0.1321764 0.1804396 1.806187 2 Neck
-0.2938778 0.05193146 1.788944 4 ShoulderLeft
-0.3573599 -0.1096545 1.774745 5 ElbowLeft
-0.1755269 -0.124455 1.67735 6 WristLeft
-0.05791153 -0.1499437 1.611704 7 HandLeft
0.04489689 0.04785306 1.809368 8 ShoulderRight
0.121431 -0.1076639 1.83254 9 ElbowRight
-0.03070769 -0.119861 1.691889 10 WristRight
-0.08701942 -0.1127945 1.638228 11 HandRight
-0.1925089 -0.4131831 1.722338 12 HipLeft
-0.1782499 -0.6809956 1.715867 13 KneeLeft
-0.1678204 -0.9661884 1.773566 14 AnkleLeft
-0.1554102 -1.020037 1.657564 15 FootLeft
-0.04028885 -0.412623 1.729795 16 HipRight
-0.03900342 -0.6770423 1.704808 17 KneeRight
-0.02786949 -0.9518549 1.732417 18 AnkleRight
-0.01776912 -0.9937366 1.607911 19 FootRight
-0.1309713 0.1079114 1.804451 20 SpineShoulder
-0.01541838 -0.1465239 1.596804 21 HandTipLeft
-0.03989149 -0.1085661 1.60339 22 ThumbLeft
-0.1423789 -0.1276272 1.583444 23 HandTipRight
-0.07949355 -0.1665037 1.612432 24 ThumbRight
-0.1017637 -0.4210311 1.758864 0 SpineBase
-0.1095025 -0.115303 1.791378 1 SpineMid
-0.1159152 0.1800511 1.809478 2 Neck
-0.276449 0.0482083 1.79581 4 ShoulderLeft
-0.3401084 -0.1116752 1.789321 5 ElbowLeft
-0.1834487 -0.136168 1.65421 6 WristLeft
-0.1326124 -0.1414656 1.636096 7 HandLeft
0.05848226 0.04970914 1.805514 8 ShoulderRight
0.1419367 -0.103538 1.834336 9 ElbowRight
0.04396277 -0.1328361 1.651783 10 WristRight
-0.01099063 -0.1446972 1.628864 11 HandRight
-0.1754443 -0.413628 1.722685 12 HipLeft
