X              Y         Z      JointType 
-0.04762586 0.09111461 1.802146 0 SpineBase
-0.03204761 0.3871341 1.735124 1 SpineMid
-0.01677354 0.6694282 1.656671 2 Neck
-0.1737555 0.5528013 1.727755 4 ShoulderLeft
-0.2329419 0.321119 1.823737 5 ElbowLeft
-0.2827629 0.1174741 1.805796 6 WristLeft
-0.2842624 0.1091595 1.806142 7 HandLeft
0.09456009 0.5328606 1.60664 8 ShoulderRight
0.1771803 0.3102213 1.603974 9 ElbowRight
-0.1081999 0.09411276 1.788694 12 HipLeft
-0.07522779 -0.2716211 1.833505 13 KneeLeft
-0.01035781 -0.6330845 1.878383 14 AnkleLeft
-0.06790707 -0.6861308 1.87453 15 FootLeft
0.01489873 0.08453792 1.744918 16 HipRight
-0.006342545 -0.2666062 1.771026 17 KneeRight
0.01130907 -0.6069617 1.846237 18 AnkleRight
-0.01311206 -0.6766875 1.778818 19 FootRight
-0.02055643 0.6008301 1.678213 20 SpineShoulder
-0.2925605 0.02470864 1.824518 21 HandTipLeft
-0.292354 0.07991743 1.77475 22 ThumbLeft
-0.04762586 0.09111461 1.802146 0 SpineBase
-0.03204761 0.3871341 1.735124 1 SpineMid
-0.01677354 0.6694282 1.656671 2 Neck
-0.1737555 0.5528013 1.727755 4 ShoulderLeft
-0.2329419 0.321119 1.823737 5 ElbowLeft
-0.2827629 0.1174741 1.805796 6 WristLeft
-0.2842624 0.1091595 1.806142 7 HandLeft
0.09456009 0.5328606 1.60664 8 ShoulderRight
0.1771803 0.3102213 1.603974 9 ElbowRight
-0.1081999 0.09411276 1.788694 12 HipLeft
-0.07522779 -0.2716211 1.833505 13 KneeLeft
-0.01035781 -0.6330845 1.878383 14 AnkleLeft
-0.06790707 -0.6861308 1.87453 15 FootLeft
0.01489873 0.08453792 1.744918 16 HipRight
-0.006342545 -0.2666062 1.771026 17 KneeRight
0.01130907 -0.6069617 1.846237 18 AnkleRight
-0.01311206 -0.6766875 1.778818 19 FootRight
-0.02055643 0.6008301 1.678213 20 SpineShoulder
-0.2925605 0.02470864 1.824518 21 HandTipLeft
-0.292354 0.07991743 1.77475 22 ThumbLeft
-0.0480336 0.09201176 1.803877 0 SpineBase
-0.03196084 0.3880923 1.738 1 SpineMid
-0.01596142 0.6704471 1.661144 2 Neck
-0.1736131 0.5528681 1.728983 4 ShoulderLeft
-0.2291125 0.3138286 1.813156 5 ElbowLeft
-0.2654601 0.1097041 1.772156 6 WristLeft
-0.2713613 0.08592387 1.77149 7 HandLeft
0.09703924 0.5345956 1.61406 8 ShoulderRight
0.177444 0.3134551 1.610167 9 ElbowRight
-0.1087236 0.09468848 1.789803 12 HipLeft
-0.07317467 -0.2729547 1.82692 13 KneeLeft
-0.07078198 -0.5920851 1.941165 14 AnkleLeft
-0.08214796 -0.6574703 1.887088 15 FootLeft
0.01469725 0.08581574 1.747468 16 HipRight
-0.005281631 -0.2664864 1.771628 17 KneeRight
0.01216323 -0.6059714 1.846724 18 AnkleRight
-0.02005685 -0.6652309 1.800724 19 FootRight
-0.01994883 0.6018329 1.682245 20 SpineShoulder
-0.2785872 0.03561347 1.772317 21 HandTipLeft
-0.2760181 0.09244063 1.730167 22 ThumbLeft
-0.0480336 0.09201176 1.803877 0 SpineBase
-0.03196084 0.3880923 1.738 1 SpineMid
-0.01596142 0.6704471 1.661144 2 Neck
