X              Y         Z      JointType 
-0.08303239 -0.4230477 1.736452 0 SpineBase
-0.07257037 -0.1092546 1.753986 1 SpineMid
-0.06188439 0.193736 1.756001 2 Neck
-0.2306759 0.08891026 1.760839 4 ShoulderLeft
-0.3775761 0.07819878 1.707359 5 ElbowLeft
-0.2743417 0.1840087 1.65296 6 WristLeft
-0.2095803 0.1900727 1.68556 7 HandLeft
0.1114053 0.06033139 1.726057 8 ShoulderRight
0.209841 -0.1222304 1.724608 9 ElbowRight
0.3306272 -0.1236447 1.619702 10 WristRight
0.4124425 -0.1295972 1.570258 11 HandRight
-0.1598786 -0.407729 1.707252 12 HipLeft
-0.1726709 -0.7132252 1.557229 13 KneeLeft
-0.2202539 -1.136702 1.704601 14 AnkleLeft
-0.002756009 -0.4210892 1.69472 16 HipRight
0.1108264 -0.5377956 1.372272 17 KneeRight
0.08815739 -0.914026 1.591755 19 FootRight
-0.06460069 0.1194666 1.757983 20 SpineShoulder
-0.1657451 0.1979487 1.685928 21 HandTipLeft
-0.1525072 0.1679171 1.704857 22 ThumbLeft
0.4704449 -0.1649469 1.551889 23 HandTipRight
0.4159539 -0.1536604 1.527917 24 ThumbRight
-0.08423392 -0.408154 1.677803 0 SpineBase
-0.07578997 -0.1007007 1.72034 1 SpineMid
-0.06591261 0.1953753 1.745873 2 Neck
-0.2310772 0.08601153 1.75065 4 ShoulderLeft
-0.4229776 0.03364275 1.699636 5 ElbowLeft
-0.2623151 0.1157859 1.645682 6 WristLeft
-0.2096458 0.1371483 1.652471 7 HandLeft
0.1090199 0.05995135 1.721708 8 ShoulderRight
0.2039466 -0.1278858 1.716321 9 ElbowRight
0.3664565 -0.1401744 1.621152 10 WristRight
0.4233811 -0.1365248 1.60405 11 HandRight
-0.1586531 -0.3948728 1.653461 12 HipLeft
-0.176174 -0.6976585 1.626339 13 KneeLeft
-0.2183805 -1.029989 1.681719 14 AnkleLeft
-0.006341684 -0.4046657 1.633127 16 HipRight
0.01642041 -0.691203 1.614879 17 KneeRight
0.0193142 -1.035981 1.692385 18 AnkleRight
-0.06875263 0.1226447 1.742335 20 SpineShoulder
-0.1640849 0.17733 1.658957 21 HandTipLeft
-0.1673229 0.104191 1.679933 22 ThumbLeft
