X              Y         Z      JointType 
-0.1263396 0.06215522 1.807368 0 SpineBase
-0.1141904 0.3676397 1.741198 1 SpineMid
-0.1015433 0.6588641 1.663064 2 Neck
-0.2866116 0.5349748 1.677899 4 ShoulderLeft
-0.4182807 0.2645707 1.700028 5 ElbowLeft
-0.32293 -0.06169292 1.637105 6 WristLeft
-0.3108048 -0.1459586 1.636713 7 HandLeft
0.05357517 0.5378922 1.655983 8 ShoulderRight
0.144034 0.2486612 1.652088 9 ElbowRight
0.1221614 -0.09415244 1.631865 10 WristRight
0.1202778 -0.1776363 1.635925 11 HandRight
-0.2018836 0.06032224 1.769841 12 HipLeft
-0.2650882 -0.2779545 1.795463 13 KneeLeft
-0.2290592 -0.5200129 1.904063 14 AnkleLeft
-0.2365723 -0.6186523 1.873047 15 FootLeft
-0.0457038 0.0614927 1.772327 16 HipRight
0.0405007 -0.2760362 1.781794 17 KneeRight
0.01746433 -0.5469258 1.896341 18 AnkleRight
0.01047745 -0.5936808 1.773765 19 FootRight
-0.1047962 0.588106 1.684594 20 SpineShoulder
-0.3044142 -0.192822 1.632892 21 HandTipLeft
-0.3447295 -0.1598686 1.603706 22 ThumbLeft
0.1279076 -0.2233378 1.632728 23 HandTipRight
0.1538405 -0.1920577 1.569706 24 ThumbRight
-0.1177203 0.05320471 1.76299 0 SpineBase
-0.1094495 0.3659754 1.724251 1 SpineMid
-0.09968305 0.6598043 1.663449 2 Neck
-0.286309 0.5351013 1.678131 4 ShoulderLeft
-0.3663968 0.2741878 1.693602 5 ElbowLeft
-0.3199587 -0.05075188 1.637415 6 WristLeft
-0.3193082 -0.1384124 1.63902 7 HandLeft
0.05577596 0.5383809 1.655607 8 ShoulderRight
0.1401712 0.2663847 1.656394 9 ElbowRight
0.2554719 0.07365927 1.549205 10 WristRight
0.294486 0.09083115 1.591651 11 HandRight
-0.1934104 0.05125016 1.728726 12 HipLeft
-0.2246799 -0.237243 1.799085 13 KneeLeft
-0.2254051 -0.5756452 1.911775 14 AnkleLeft
-0.2409547 -0.6568931 1.863168 15 FootLeft
-0.03712507 0.05301562 1.723671 16 HipRight
0.01037541 -0.2521265 1.784859 17 KneeRight
0.01525154 -0.5711212 1.911844 18 AnkleRight
0.04283319 -0.6512589 1.882728 19 FootRight
-0.10248 0.5888123 1.682698 20 SpineShoulder
-0.3036552 -0.222694 1.639794 21 HandTipLeft
-0.3549249 -0.1488635 1.611212 22 ThumbLeft
-0.1179706 0.05527731 1.75793 0 SpineBase
-0.1070853 0.3662656 1.718444 1 SpineMid
-0.09609248 0.6600985 1.662418 2 Neck
-0.2850909 0.535037 1.677662 4 ShoulderLeft
-0.3602106 0.2701935 1.691231 5 ElbowLeft
-0.3224096 -0.04859972 1.63854 6 WristLeft
-0.3250265 -0.1371046 1.640908 7 HandLeft
0.06026747 0.5383586 1.653399 8 ShoulderRight
0.1428725 0.2737434 1.658411 9 ElbowRight
0.2621915 0.08848428 1.555611 10 WristRight
0.3024781 0.1087026 1.585785 11 HandRight
-0.193746 0.05317388 1.72484 12 HipLeft
-0.2231805 -0.2350619 1.80194 13 KneeLeft
-0.224348 -0.574963 1.9124 14 AnkleLeft
-0.2407923 -0.6583863 1.862028 15 FootLeft
-0.03722322 0.05504413 1.717723 16 HipRight
0.01188993 -0.2477422 1.771932 17 KneeRight
0.01699729 -0.5709723 1.91327 18 AnkleRight
0.04295066 -0.6543855 1.880166 19 FootRight
-0.09885599 0.5889515 1.679641 20 SpineShoulder
-0.3104827 -0.2231173 1.64089 21 HandTipLeft
-0.3586152 -0.1432083 1.615099 22 ThumbLeft
-0.115807 0.05589035 1.754265 0 SpineBase
-0.1033013 0.3656407 1.713797 1 SpineMid
-0.09086838 0.6591843 1.659499 2 Neck
-0.2831851 0.5347832 1.677023 4 ShoulderLeft
-0.352746 0.2646843 1.687339 5 ElbowLeft
-0.3239667 -0.05288533 1.638441 6 WristLeft
-0.3265221 -0.1446835 1.638665 7 HandLeft
0.06535994 0.538561 1.651098 8 ShoulderRight
0.1475937 0.2738954 1.658127 9 ElbowRight
0.2767018 0.09773239 1.555812 10 WristRight
0.3156384 0.1199136 1.579309 11 HandRight
-0.1919253 0.05360343 1.722188 12 HipLeft
-0.2231194 -0.2333336 1.80436 13 KneeLeft
-0.2227012 -0.5742037 1.914037 14 AnkleLeft
-0.2413578 -0.6577275 1.860145 15 FootLeft
-0.03483155 0.0558514 1.713075 16 HipRight
0.01036743 -0.2469678 1.769519 17 KneeRight
0.01794938 -0.5695144 1.913631 18 AnkleRight
0.04248443 -0.6545901 1.880614 19 FootRight
-0.09388735 0.5879787 1.675589 20 SpineShoulder
-0.3147916 -0.2281308 1.639242 21 HandTipLeft
-0.3642684 -0.1432418 1.610953 22 ThumbLeft
-0.1123053 0.05622186 1.751069 0 SpineBase
-0.09982436 0.3649564 1.710686 1 SpineMid
-0.08735001 0.6580662 1.657386 2 Neck
-0.2816924 0.5342628 1.676715 4 ShoulderLeft
-0.3476221 0.2629117 1.685017 5 ElbowLeft
-0.3231273 -0.05380721 1.637892 6 WristLeft
-0.3216343 -0.1497626 1.637153 7 HandLeft
0.06924088 0.5386139 1.648747 8 ShoulderRight
0.1520796 0.2754419 1.657107 9 ElbowRight
0.281999 0.1013377 1.554706 10 WristRight
0.3215908 0.1252792 1.577091 11 HandRight
-0.1885385 0.05387251 1.719744 12 HipLeft
-0.2151075 -0.2342341 1.807023 13 KneeLeft
-0.220857 -0.5722631 1.914381 14 AnkleLeft
-0.2378883 -0.6565194 1.858527 15 FootLeft
-0.03138022 0.05624078 1.709258 16 HipRight
0.009946351 -0.2494445 1.771172 17 KneeRight
0.01865659 -0.5679376 1.913181 18 AnkleRight
0.0416546 -0.6541674 1.879933 19 FootRight
-0.09041099 0.5869138 1.672983 20 SpineShoulder
-0.3162962 -0.2318098 1.635823 21 HandTipLeft
-0.3616204 -0.1499043 1.609606 22 ThumbLeft
-0.1098828 0.05565818 1.748486 0 SpineBase
-0.09766256 0.3642183 1.70859 1 SpineMid
-0.08543041 0.6573862 1.656069 2 Neck
-0.2736573 0.5321975 1.674797 4 ShoulderLeft
-0.3441555 0.2635635 1.684116 5 ElbowLeft
-0.3202178 -0.05245803 1.637775 6 WristLeft
-0.3146159 -0.1492279 1.637488 7 HandLeft
0.07161876 0.5380498 1.647086 8 ShoulderRight
0.1551532 0.2763433 1.656096 9 ElbowRight
0.2841678 0.1026966 1.553147 10 WristRight
0.3239377 0.1256266 1.574783 11 HandRight
-0.1863439 0.05354649 1.717451 12 HipLeft
-0.2126121 -0.2330178 1.804618 13 KneeLeft
-0.2202995 -0.5717799 1.914604 14 AnkleLeft
-0.2373338 -0.6562545 1.858626 15 FootLeft
-0.0288222 0.05544175 1.706483 16 HipRight
0.01089488 -0.2504629 1.775093 17 KneeRight
0.01867408 -0.5678397 1.912836 18 AnkleRight
0.04146771 -0.654355 1.879447 19 FootRight
-0.08845441 0.5862023 1.671389 20 SpineShoulder
-0.3142477 -0.2321279 1.635952 21 HandTipLeft
-0.3523573 -0.1478747 1.609242 22 ThumbLeft
-0.1067047 0.05498098 1.745791 0 SpineBase
-0.09507198 0.3635496 1.706686 1 SpineMid
-0.08331761 0.6568807 1.655091 2 Neck
-0.2685119 0.5311453 1.673787 4 ShoulderLeft
-0.341662 0.266283 1.68425 5 ElbowLeft
-0.3107192 -0.04826373 1.639885 6 WristLeft
-0.3010342 -0.143641 1.641179 7 HandLeft
0.07446963 0.5374157 1.645555 8 ShoulderRight
0.1586428 0.2768735 1.653961 9 ElbowRight
0.2854603 0.1022378 1.551935 10 WristRight
0.3246438 0.1251098 1.571369 11 HandRight
-0.1835229 0.05322035 1.715077 12 HipLeft
-0.212866 -0.2293548 1.792561 13 KneeLeft
