X              Y         Z      JointType 
-0.2406906 -0.1984779 1.92613 0 SpineBase
-0.2418081 0.1263177 1.921751 1 SpineMid
-0.2400341 0.4389378 1.90452 2 Neck
-0.399709 0.3100749 1.885316 4 ShoulderLeft
-0.4615373 0.0868162 1.896447 5 ElbowLeft
-0.4659746 -0.1034023 1.82341 6 WristLeft
-0.4595057 -0.1673708 1.816263 7 HandLeft
-0.06830093 0.3247449 1.932562 8 ShoulderRight
-0.03704233 0.09660243 1.939141 9 ElbowRight
0.0003265198 -0.08276799 1.84706 10 WristRight
-0.02357985 -0.1569638 1.844585 11 HandRight
-0.3109195 -0.194538 1.880239 12 HipLeft
-0.3217274 -0.5946433 1.941294 13 KneeLeft
-0.3246661 -1.011051 1.933619 14 AnkleLeft
-0.2618085 -1.028831 1.79183 15 FootLeft
-0.1611962 -0.1946059 1.897304 16 HipRight
-0.1639376 -0.5918804 1.952258 17 KneeRight
-0.1518457 -0.977039 1.906137 18 AnkleRight
-0.26746 -1.009784 1.911849 19 FootRight
-0.240858 0.3621392 1.911251 20 SpineShoulder
-0.4700266 -0.2279638 1.808856 21 HandTipLeft
-0.4733801 -0.1702771 1.766429 22 ThumbLeft
0.001215683 -0.2190093 1.837675 23 HandTipRight
-0.07091656 -0.1814932 1.866285 24 ThumbRight
-0.2401761 -0.1985559 1.926438 0 SpineBase
-0.2415128 0.1263823 1.92192 1 SpineMid
-0.2400048 0.438979 1.904483 2 Neck
-0.3991427 0.3101755 1.884959 4 ShoulderLeft
-0.4613566 0.08695558 1.896392 5 ElbowLeft
-0.4662803 -0.1032538 1.824464 6 WristLeft
-0.4498922 -0.1648024 1.806677 7 HandLeft
-0.0681778 0.3250011 1.931886 8 ShoulderRight
-0.03689191 0.09745506 1.940877 9 ElbowRight
-0.0008841616 -0.08170471 1.848542 10 WristRight
-0.02725478 -0.1574394 1.846606 11 HandRight
-0.3104065 -0.1946265 1.880664 12 HipLeft
-0.3204212 -0.5903458 1.940583 13 KneeLeft
-0.3222915 -1.010239 1.932547 14 AnkleLeft
-0.2667355 -1.017702 1.77793 15 FootLeft
-0.160667 -0.194662 1.897372 16 HipRight
-0.162126 -0.5909416 1.952664 17 KneeRight
-0.1517875 -0.9775606 1.906819 18 AnkleRight
-0.2673784 -1.010239 1.912539 19 FootRight
-0.2407795 0.3622231 1.911235 20 SpineShoulder
-0.4595688 -0.2260374 1.799527 21 HandTipLeft
-0.4609517 -0.1597831 1.755781 22 ThumbLeft
-0.003966501 -0.2156047 1.834998 23 HandTipRight
-0.06345969 -0.1814685 1.890875 24 ThumbRight
-0.2401002 -0.1984567 1.926245 0 SpineBase
-0.2414489 0.1265278 1.921874 1 SpineMid
-0.2399984 0.4391749 1.90449 2 Neck
-0.3983285 0.3105152 1.884431 4 ShoulderLeft
-0.461142 0.08765624 1.895902 5 ElbowLeft
-0.4651248 -0.1016247 1.821525 6 WristLeft
-0.4439044 -0.1602162 1.80276 7 HandLeft
-0.0680023 0.3250826 1.931572 8 ShoulderRight
-0.03630697 0.09754719 1.938793 9 ElbowRight
-0.001241542 -0.08207846 1.847444 10 WristRight
-0.02745522 -0.1562848 1.8436 11 HandRight
-0.3103875 -0.1944785 1.880502 12 HipLeft
-0.3208018 -0.5887298 1.940946 13 KneeLeft
-0.3234321 -1.010805 1.932953 14 AnkleLeft
-0.3154297 -1.032227 1.795898 15 FootLeft
