X              Y         Z      JointType 
-0.2481693 -0.3839575 1.679027 0 SpineBase
-0.2204176 -0.08153804 1.691494 1 SpineMid
-0.1918218 0.2103852 1.689143 2 Neck
-0.3716575 0.09052388 1.68894 4 ShoulderLeft
-0.4675682 -0.1324527 1.702964 5 ElbowLeft
-0.5701926 -0.2958242 1.649602 6 WristLeft
-0.6005374 -0.3543064 1.634348 7 HandLeft
-0.01998136 0.07488681 1.664767 8 ShoulderRight
-0.01567296 -0.1534267 1.662144 9 ElbowRight
-0.3238038 -0.3723996 1.647875 12 HipLeft
-0.2615702 -0.6485336 1.579954 13 KneeLeft
-0.1764183 -1.021772 1.487067 14 AnkleLeft
-0.1623973 -0.3799377 1.642043 16 HipRight
-0.2001905 -0.6687242 1.517181 17 KneeRight
-0.1862371 -1.024677 1.602735 18 AnkleRight
-0.1991293 0.1388524 1.69211 20 SpineShoulder
-0.6176149 -0.4194474 1.626753 21 HandTipLeft
-0.5679347 -0.3386396 1.6106 22 ThumbLeft
-0.24592 -0.38911 1.689207 0 SpineBase
-0.2177058 -0.08541321 1.705426 1 SpineMid
-0.1885972 0.2081137 1.707508 2 Neck
-0.3676386 0.08994578 1.698279 4 ShoulderLeft
-0.4659041 -0.1332454 1.708839 5 ElbowLeft
-0.5649709 -0.2981303 1.645455 6 WristLeft
-0.5755162 -0.3584925 1.620415 7 HandLeft
-0.01473881 0.07043101 1.693713 8 ShoulderRight
-0.009377287 -0.1652715 1.689179 9 ElbowRight
-0.003558484 -0.3526543 1.606376 10 WristRight
-0.002528719 -0.4067828 1.589025 11 HandRight
-0.3219139 -0.3765589 1.655504 12 HipLeft
-0.3242882 -0.7531813 1.664522 13 KneeLeft
-0.3229533 -1.07331 1.72809 14 AnkleLeft
-0.1599407 -0.3859381 1.654804 16 HipRight
-0.1848489 -0.7170726 1.605624 17 KneeRight
-0.1570756 -1.084989 1.668382 18 AnkleRight
-0.1960332 0.1361386 1.709313 20 SpineShoulder
-0.5839642 -0.4201503 1.604047 21 HandTipLeft
-0.5308191 -0.3339764 1.606667 22 ThumbLeft
-0.005383013 -0.4844463 1.581353 23 HandTipRight
0.02399693 -0.4065775 1.597143 24 ThumbRight
-0.2374939 -0.3968389 1.709411 0 SpineBase
-0.2100484 -0.08905879 1.726743 1 SpineMid
-0.1817371 0.2082163 1.729605 2 Neck
-0.3541618 0.08722234 1.71346 4 ShoulderLeft
-0.4505559 -0.1337531 1.723501 5 ElbowLeft
-0.5242566 -0.3018893 1.63172 6 WristLeft
-0.5326476 -0.3573498 1.608654 7 HandLeft
-0.009488036 0.07211162 1.721481 8 ShoulderRight
-0.002278993 -0.1678121 1.716338 9 ElbowRight
0.01426579 -0.3536019 1.629055 10 WristRight
0.01591394 -0.4058289 1.611156 11 HandRight
-0.3138003 -0.3849238 1.673157 12 HipLeft
-0.3199477 -0.7486286 1.663757 13 KneeLeft
-0.3164406 -1.096511 1.735333 14 AnkleLeft
-0.1516188 -0.3927442 1.677096 16 HipRight
-0.1610642 -0.7392428 1.638461 17 KneeRight
-0.1600975 -1.109601 1.692272 18 AnkleRight
-0.1889662 0.1353284 1.731249 20 SpineShoulder
-0.5343336 -0.4199422 1.587182 21 HandTipLeft
-0.4975162 -0.339599 1.59337 22 ThumbLeft
0.01871109 -0.4804863 1.598081 23 HandTipRight
0.0408479 -0.3985938 1.626 24 ThumbRight
-0.2267513 -0.403468 1.729303 0 SpineBase
-0.2005049 -0.09141215 1.74634 1 SpineMid
-0.173241 0.2096839 1.748826 2 Neck
-0.3453691 0.08900651 1.725014 4 ShoulderLeft
-0.4276771 -0.1329578 1.735639 5 ElbowLeft
-0.4760283 -0.3048576 1.633634 6 WristLeft
-0.4773769 -0.3580684 1.604999 7 HandLeft
-0.003148583 0.07497202 1.747237 8 ShoulderRight
0.008221997 -0.160031 1.738418 9 ElbowRight
0.02705232 -0.342719 1.645604 10 WristRight
0.02939789 -0.4006087 1.627888 11 HandRight
-0.3027555 -0.3916809 1.690814 12 HipLeft
-0.3130231 -0.7484683 1.659946 13 KneeLeft
-0.2931102 -1.109229 1.733247 14 AnkleLeft
-0.1416898 -0.3990807 1.698711 16 HipRight
-0.1469747 -0.7463848 1.657717 17 KneeRight
-0.1638715 -1.119962 1.716374 18 AnkleRight
-0.1802141 0.1358766 1.750569 20 SpineShoulder
-0.4825036 -0.4224421 1.580827 21 HandTipLeft
-0.4107685 -0.307634 1.513 22 ThumbLeft
0.03069327 -0.4749559 1.620999 23 HandTipRight
0.05015741 -0.4117081 1.634444 24 ThumbRight
-0.2142053 -0.4113422 1.74485 0 SpineBase
-0.1913434 -0.09586626 1.764386 1 SpineMid
-0.167505 0.2086986 1.769343 2 Neck
-0.3395162 0.08689272 1.739245 4 ShoulderLeft
-0.4102214 -0.1452357 1.74211 5 ElbowLeft
-0.4368329 -0.3219851 1.636611 6 WristLeft
-0.4344424 -0.374919 1.61361 7 HandLeft
0.003167739 0.07450052 1.769869 8 ShoulderRight
0.02016442 -0.1557965 1.757094 9 ElbowRight
0.03968317 -0.33637 1.660579 10 WristRight
0.04280784 -0.3985334 1.638948 11 HandRight
-0.2896551 -0.4002086 1.705974 12 HipLeft
-0.3039023 -0.7539695 1.655592 13 KneeLeft
-0.250381 -1.117439 1.739118 14 AnkleLeft
-0.1301809 -0.4060619 1.714106 16 HipRight
-0.129002 -0.7682829 1.683196 17 KneeRight
-0.189843 -1.131362 1.717889 18 AnkleRight
-0.173608 0.1340211 1.770473 20 SpineShoulder
-0.4348849 -0.4423025 1.581068 21 HandTipLeft
-0.44892 -0.388199 1.600945 22 ThumbLeft
0.04209965 -0.4711709 1.627556 23 HandTipRight
0.06806294 -0.4134381 1.6433 24 ThumbRight
-0.210605 -0.4102858 1.751423 0 SpineBase
-0.1889531 -0.09553419 1.772103 1 SpineMid
-0.166517 0.2083144 1.778129 2 Neck
-0.3386871 0.0849013 1.746417 4 ShoulderLeft
-0.406106 -0.1470032 1.743666 5 ElbowLeft
-0.4243007 -0.3353963 1.637663 6 WristLeft
-0.4206104 -0.384655 1.616977 7 HandLeft
0.004663842 0.07463094 1.781498 8 ShoulderRight
0.02446132 -0.1552255 1.764676 9 ElbowRight
0.04613752 -0.3354647 1.668478 10 WristRight
0.05012478 -0.3957341 1.644164 11 HandRight
-0.2851954 -0.3980719 1.712953 12 HipLeft
-0.3021228 -0.7535589 1.653502 13 KneeLeft
-0.3024367 -1.12813 1.699482 14 AnkleLeft
-0.1274478 -0.4060043 1.720196 16 HipRight
-0.1269612 -0.7694998 1.687002 17 KneeRight
-0.1995326 -1.13091 1.723526 18 AnkleRight
-0.1722553 0.1338198 1.779012 20 SpineShoulder
-0.4235955 -0.444664 1.58066 21 HandTipLeft
-0.4410878 -0.3624349 1.577531 22 ThumbLeft
0.05012838 -0.4686362 1.631876 23 HandTipRight
0.06931236 -0.3950297 1.652 24 ThumbRight
-0.2078313 -0.4075748 1.761215 0 SpineBase
-0.1878473 -0.09419759 1.785105 1 SpineMid
-0.1674699 0.208077 1.794671 2 Neck
-0.3361356 0.08400792 1.756301 4 ShoulderLeft
-0.3988244 -0.150103 1.746897 5 ElbowLeft
-0.4150701 -0.3448659 1.639975 6 WristLeft
-0.4059324 -0.3904074 1.619225 7 HandLeft
0.005173967 0.07788256 1.806149 8 ShoulderRight
0.02997943 -0.1502772 1.785669 9 ElbowRight
0.05544452 -0.3260189 1.682341 10 WristRight
0.06294744 -0.383738 1.657482 11 HandRight
-0.2820601 -0.394846 1.722008 12 HipLeft
-0.3008661 -0.7512296 1.651642 13 KneeLeft
-0.3094945 -1.123057 1.710412 14 AnkleLeft
-0.1252664 -0.4040352 1.730412 16 HipRight
-0.1225447 -0.7654426 1.696051 17 KneeRight
-0.1982948 -1.131318 1.719304 18 AnkleRight
-0.1726671 0.1339918 1.794656 20 SpineShoulder
-0.4007782 -0.4501878 1.590542 21 HandTipLeft
-0.4231811 -0.381424 1.580966 22 ThumbLeft
0.06768862 -0.461041 1.642216 23 HandTipRight
0.05109429 -0.3833063 1.668182 24 ThumbRight
-0.2068966 -0.4066678 1.76693 0 SpineBase
-0.1883233 -0.0938435 1.795024 1 SpineMid
-0.1697241 0.2077451 1.809119 2 Neck
-0.3356831 0.08353717 1.763237 4 ShoulderLeft
-0.3971507 -0.1513267 1.748034 5 ElbowLeft
-0.4117104 -0.3469378 1.641983 6 WristLeft
-0.4000902 -0.3860238 1.626769 7 HandLeft
0.002590505 0.07772486 1.822456 8 ShoulderRight
0.02984705 -0.1462727 1.802669 9 ElbowRight
0.06575833 -0.3212504 1.702343 10 WristRight
0.07021265 -0.3809424 1.666311 11 HandRight
-0.2809428 -0.393875 1.726896 12 HipLeft
-0.3014101 -0.7499439 1.652569 13 KneeLeft
-0.2961689 -1.116341 1.738891 14 AnkleLeft
-0.1246131 -0.4032808 1.736776 16 HipRight
-0.119685 -0.7635951 1.704195 17 KneeRight
-0.2016431 -1.130779 1.721437 18 AnkleRight
-0.1744651 0.1338275 1.807962 20 SpineShoulder
-0.3983117 -0.4525094 1.604023 21 HandTipLeft
-0.4370211 -0.3691334 1.631071 22 ThumbLeft
0.07737388 -0.4544887 1.652702 23 HandTipRight
0.06096045 -0.3926024 1.674111 24 ThumbRight
-0.20786 -0.4064355 1.769848 0 SpineBase
-0.19039 -0.09407431 1.800308 1 SpineMid
-0.1727423 0.2070064 1.816557 2 Neck
-0.3368183 0.08326855 1.768102 4 ShoulderLeft
-0.3974162 -0.1515408 1.749089 5 ElbowLeft
-0.4113636 -0.3474214 1.642922 6 WristLeft
-0.4023931 -0.3874867 1.628868 7 HandLeft
-0.000680043 0.07620985 1.832309 8 ShoulderRight
0.02898282 -0.1451268 1.810537 9 ElbowRight
0.06609964 -0.3179032 1.707075 10 WristRight
0.07188568 -0.3817082 1.673821 11 HandRight
-0.2816169 -0.393407 1.72918 12 HipLeft
-0.3025059 -0.7508351 1.655243 13 KneeLeft
