X              Y         Z      JointType 
-0.2047011 -0.1325515 2.047876 0 SpineBase
-0.2058171 0.1785363 2.015245 1 SpineMid
-0.2054485 0.4782901 1.969489 2 Neck
-0.3641241 0.3626194 1.958045 4 ShoulderLeft
-0.4277609 0.1258924 1.960591 5 ElbowLeft
-0.4512759 -0.07123783 1.895062 6 WristLeft
-0.4585536 -0.1293263 1.873486 7 HandLeft
-0.03826272 0.3737901 2.0126 8 ShoulderRight
0.005698608 0.149934 2.057089 9 ElbowRight
-0.275714 -0.1327906 2.000403 12 HipLeft
-0.2856677 -0.3804404 1.998424 13 KneeLeft
-0.2727052 -0.7951918 1.985691 14 AnkleLeft
-0.2646034 -0.8433104 1.834352 15 FootLeft
-0.1264236 -0.1276014 2.022557 16 HipRight
-0.1238043 -0.4090229 1.989868 17 KneeRight
-0.113383 -0.8236147 1.972816 18 AnkleRight
-0.08258791 -0.8661451 1.82244 19 FootRight
-0.2057893 0.4049572 1.983167 20 SpineShoulder
-0.4572538 -0.1932477 1.874787 21 HandTipLeft
-0.447578 -0.1192319 1.830081 22 ThumbLeft
-0.2013451 -0.1215552 1.992728 0 SpineBase
-0.2052198 0.1838833 1.991823 1 SpineMid
-0.2055983 0.4782223 1.968871 2 Neck
-0.3643121 0.3593421 1.956197 4 ShoulderLeft
-0.4214963 0.1427795 1.964981 5 ElbowLeft
-0.4300896 -0.04101989 1.883786 6 WristLeft
-0.419922 -0.1132447 1.842543 7 HandLeft
-0.0353748 0.3743618 2.012449 8 ShoulderRight
0.008519006 0.1598991 2.059021 9 ElbowRight
-0.2722138 -0.1237305 1.948133 12 HipLeft
-0.2819574 -0.5455615 2.039629 13 KneeLeft
-0.2675205 -0.9886634 1.984214 14 AnkleLeft
-0.2239703 -0.9608127 1.826934 15 FootLeft
-0.1232213 -0.1146968 1.964875 16 HipRight
-0.1244273 -0.4737231 2.004828 17 KneeRight
-0.1305825 -0.9764589 1.974563 18 AnkleRight
-0.1328501 -0.9605186 1.810576 19 FootRight
-0.2061397 0.4056239 1.979426 20 SpineShoulder
-0.4160893 -0.1769464 1.833095 21 HandTipLeft
-0.411922 -0.1088313 1.800146 22 ThumbLeft
-0.202508 -0.119909 1.989885 0 SpineBase
-0.2058028 0.1847379 1.989106 1 SpineMid
-0.2057631 0.4782364 1.968603 2 Neck
-0.3648274 0.3577291 1.955252 4 ShoulderLeft
-0.419068 0.1466888 1.964097 5 ElbowLeft
-0.4148269 -0.03248769 1.877024 6 WristLeft
-0.3709648 -0.102481 1.86267 7 HandLeft
-0.03351763 0.3745071 2.012109 8 ShoulderRight
0.009346604 0.1656083 2.058852 9 ElbowRight
0.02303595 -0.002008611 1.939707 10 WristRight
-0.03007092 -0.07349052 1.897064 11 HandRight
-0.2732269 -0.1225457 1.946115 12 HipLeft
-0.2806796 -0.5611004 2.042078 13 KneeLeft
-0.267328 -0.9887853 1.984249 14 AnkleLeft
-0.2272911 -0.9601199 1.826336 15 FootLeft
-0.1244466 -0.1127008 1.961348 16 HipRight
-0.1291222 -0.5444609 2.02 17 KneeRight
-0.1113852 -0.9905908 1.97451 18 AnkleRight
-0.1264352 -0.9659787 1.81221 19 FootRight
-0.2064552 0.4058958 1.978227 20 SpineShoulder
-0.3897119 -0.166379 1.810826 21 HandTipLeft
-0.3938512 -0.07814173 1.796278 22 ThumbLeft
-0.003832854 -0.1328465 1.849507 23 HandTipRight
0.005523248 -0.06380192 1.826778 24 ThumbRight
-0.1981272 -0.1181382 1.980745 0 SpineBase
-0.2041886 0.185746 1.98249 1 SpineMid
-0.2059109 0.4779761 1.967876 2 Neck
-0.3647723 0.3577427 1.954662 4 ShoulderLeft
