X              Y         Z      JointType 
-0.08170223 -0.3707106 1.555035 0 SpineBase
-0.06728565 -0.07550445 1.581122 1 SpineMid
-0.05286094 0.2085351 1.592404 2 Neck
-0.1825087 0.1102368 1.549874 4 ShoulderLeft
-0.282649 -0.05073588 1.544716 5 ElbowLeft
-0.2555797 0.07628809 1.481178 6 WristLeft
-0.2145371 0.09229311 1.506541 7 HandLeft
0.08838151 0.07215719 1.513091 8 ShoulderRight
0.1242232 -0.05145766 1.43869 9 ElbowRight
0.0663387 -0.2280497 1.392748 10 WristRight
0.03428962 -0.2755225 1.447745 11 HandRight
-0.1421397 -0.3537751 1.535208 12 HipLeft
-0.1658372 -0.6036375 1.540455 13 KneeLeft
-0.02253682 -0.7308986 1.248063 14 AnkleLeft
-0.01768312 -0.3716937 1.507893 16 HipRight
-0.04989868 -0.617158 1.35513 17 KneeRight
-0.003360305 -0.9204161 1.219364 18 AnkleRight
-0.05648161 0.1390304 1.591914 20 SpineShoulder
0.02788499 -0.3483701 1.407579 23 HandTipRight
-0.01313218 -0.2507949 1.414492 24 ThumbRight
-0.07287338 -0.3952491 1.592966 0 SpineBase
-0.063931 -0.09561227 1.620179 1 SpineMid
-0.05448287 0.1938799 1.634141 2 Neck
-0.1894968 0.07559596 1.589964 4 ShoulderLeft
-0.267139 -0.07292973 1.548382 5 ElbowLeft
-0.1932677 0.03601168 1.516853 6 WristLeft
-0.2123075 -0.007626991 1.537374 7 HandLeft
0.08789004 0.05758582 1.582333 8 ShoulderRight
0.1612493 -0.05112225 1.545442 9 ElbowRight
0.05995248 -0.039639 1.451139 10 WristRight
0.03316699 -0.001984483 1.509041 11 HandRight
-0.1341184 -0.383677 1.568832 12 HipLeft
-0.1373174 -0.6842218 1.571492 13 KneeLeft
-0.1102683 -0.938365 1.602181 14 AnkleLeft
-0.008853463 -0.3920547 1.556541 16 HipRight
-0.0042064 -0.6801813 1.514797 17 KneeRight
0.004359264 -0.9459729 1.567526 18 AnkleRight
-0.05691013 0.1228696 1.632751 20 SpineShoulder
-0.184659 0.05345095 1.515232 21 HandTipLeft
-0.256573 0.02136199 1.57265 22 ThumbLeft
0.02654848 -0.009251589 1.501936 23 HandTipRight
0.04392528 0.01845264 1.478429 24 ThumbRight
-0.0610616 -0.4038922 1.621911 0 SpineBase
-0.05758781 -0.1019191 1.64652 1 SpineMid
-0.05299184 0.1897893 1.657927 2 Neck
-0.1815719 0.07133467 1.604488 4 ShoulderLeft
-0.2612419 -0.07803854 1.558924 5 ElbowLeft
-0.1870905 0.02961602 1.523292 6 WristLeft
-0.1537388 0.05143164 1.554083 7 HandLeft
0.1077046 0.05122915 1.620561 8 ShoulderRight
0.1533646 -0.06507 1.54881 9 ElbowRight
0.05060613 -0.008815323 1.476608 10 WristRight
0.02997782 0.01792399 1.532649 11 HandRight
-0.1231048 -0.3919544 1.595174 12 HipLeft
-0.1263871 -0.6844781 1.579151 13 KneeLeft
-0.1122742 -0.958635 1.605783 14 AnkleLeft
0.003277463 -0.400388 1.586544 16 HipRight
0.007547553 -0.6974236 1.58096 17 KneeRight
0.01354789 -0.9632601 1.622911 18 AnkleRight
-0.05425721 0.1182387 1.657192 20 SpineShoulder
-0.1181961 0.1215395 1.530153 21 HandTipLeft
-0.1954647 0.02923084 1.523083 22 ThumbLeft
0.008032586 0.0590147 1.513677 23 HandTipRight
0.04457689 0.04932911 1.509154 24 ThumbRight
-0.04748982 -0.4082024 1.657545 0 SpineBase
-0.03863331 -0.1032287 1.677115 1 SpineMid
-0.02930177 0.1916251 1.682924 2 Neck
-0.1701621 0.06274412 1.635487 4 ShoulderLeft
-0.2342329 -0.08740108 1.590202 5 ElbowLeft
-0.1594531 0.01296244 1.540892 6 WristLeft
-0.1350611 0.03216101 1.576773 7 HandLeft
0.1173146 0.05694909 1.636589 8 ShoulderRight
0.1868649 -0.05766976 1.588122 9 ElbowRight
0.04521985 0.02412654 1.539146 10 WristRight
0.004758322 0.04509876 1.567161 11 HandRight
-0.1107257 -0.3986028 1.629706 12 HipLeft
-0.1181927 -0.6826058 1.578634 13 KneeLeft
-0.1142745 -0.9693919 1.588624 14 AnkleLeft
0.01765612 -0.4018722 1.620552 16 HipRight
0.03213293 -0.6942064 1.60984 17 KneeRight
0.02985205 -0.9675394 1.645592 18 AnkleRight
-0.03170342 0.1192929 1.683716 20 SpineShoulder
-0.1104002 0.1063329 1.542044 21 HandTipLeft
-0.1790191 0.02149593 1.539783 22 ThumbLeft
-0.03668156 0.1077204 1.524119 23 HandTipRight
0.02617908 0.06579291 1.510869 24 ThumbRight
-0.04191475 -0.373872 1.670368 0 SpineBase
-0.03110931 -0.08798401 1.68683 1 SpineMid
-0.02079986 0.1945186 1.690954 2 Neck
-0.1535375 0.08213188 1.647402 4 ShoulderLeft
-0.2304467 -0.08468387 1.59889 5 ElbowLeft
-0.1533542 0.02451391 1.553459 6 WristLeft
-0.1309349 0.05035858 1.585743 7 HandLeft
0.1348675 0.06535313 1.655915 8 ShoulderRight
0.1905721 -0.05519935 1.593124 9 ElbowRight
0.04799341 0.03174952 1.54246 10 WristRight
0.006676796 0.06275675 1.560919 11 HandRight
-0.1057881 -0.3617197 1.642379 12 HipLeft
-0.122329 -0.6573657 1.573078 13 KneeLeft
-0.132586 -0.8885072 1.587876 14 AnkleLeft
-0.07734931 -0.9278387 1.544325 15 FootLeft
0.0237243 -0.3710459 1.632548 16 HipRight
0.04115344 -0.678005 1.619995 17 KneeRight
0.03393861 -0.9162112 1.652363 18 AnkleRight
0.03491332 -0.9517546 1.547707 19 FootRight
-0.0234717 0.1247758 1.692001 20 SpineShoulder
-0.04348062 0.1140821 1.533065 23 HandTipRight
-0.008812123 0.03882641 1.585373 24 ThumbRight
-0.04231184 -0.3717853 1.669342 0 SpineBase
-0.02993066 -0.0853484 1.688045 1 SpineMid
-0.01785041 0.1957346 1.694206 2 Neck
-0.1503956 0.08755073 1.649097 4 ShoulderLeft
-0.2331966 -0.07696109 1.603137 5 ElbowLeft
-0.1548983 0.03158461 1.554938 6 WristLeft
-0.1371354 0.05952629 1.587963 7 HandLeft
0.1367335 0.06698606 1.659527 8 ShoulderRight
0.1935578 -0.05423012 1.59994 9 ElbowRight
0.04916634 0.03374626 1.543123 10 WristRight
0.006749039 0.06488866 1.560609 11 HandRight
-0.1068285 -0.3590598 1.640504 12 HipLeft
-0.1243306 -0.6584141 1.578247 13 KneeLeft
-0.1382809 -0.9067931 1.610809 14 AnkleLeft
-0.09309728 -0.9313501 1.531696 15 FootLeft
0.02389694 -0.369454 1.632218 16 HipRight
0.04177049 -0.6770632 1.621134 17 KneeRight
0.03240205 -0.9198467 1.655578 18 AnkleRight
0.03367048 -0.9557762 1.551658 19 FootRight
-0.02100787 0.126541 1.694702 20 SpineShoulder
-0.04365842 0.1104712 1.532135 23 HandTipRight
-0.004385125 0.04594944 1.58716 24 ThumbRight
-0.05302746 -0.3651415 1.657618 0 SpineBase
-0.03646829 -0.07953051 1.686464 1 SpineMid
-0.02257152 0.1992741 1.699811 2 Neck
-0.1513911 0.0907607 1.641315 4 ShoulderLeft
-0.2495809 -0.0674475 1.600084 5 ElbowLeft
-0.1902487 0.04916336 1.54203 6 WristLeft
-0.1769756 0.08423926 1.568252 7 HandLeft
0.1299609 0.06846094 1.664296 8 ShoulderRight
0.1931515 -0.05888139 1.610175 9 ElbowRight
0.05595558 0.05662421 1.542985 10 WristRight
0.007653941 0.08614483 1.539692 11 HandRight
-0.1178154 -0.3521452 1.627324 12 HipLeft
-0.1346767 -0.6630095 1.595805 13 KneeLeft
-0.143161 -0.9173482 1.635609 14 AnkleLeft
-0.1166754 -0.9681801 1.574944 15 FootLeft
0.01387636 -0.3635339 1.621956 16 HipRight
0.03727005 -0.6722857 1.616121 17 KneeRight
0.02935828 -0.9217634 1.656527 18 AnkleRight
0.03539499 -0.9603958 1.554439 19 FootRight
-0.02589651 0.1305789 1.698453 20 SpineShoulder
-0.149101 0.1467982 1.537463 21 HandTipLeft
-0.1920951 0.06706593 1.521941 22 ThumbLeft
-0.0358458 0.1123273 1.529831 23 HandTipRight
-0.01345131 0.07372599 1.5727 24 ThumbRight
-0.06805587 -0.3549264 1.643035 0 SpineBase
-0.05743277 -0.07009082 1.679734 1 SpineMid
-0.04817738 0.2058379 1.702149 2 Neck
-0.1856167 0.09365714 1.6538 4 ShoulderLeft
-0.3110732 -0.0393182 1.593423 5 ElbowLeft
-0.227123 0.08707418 1.51942 6 WristLeft
-0.2122249 0.1414226 1.513191 7 HandLeft
0.1021899 0.09167004 1.677833 8 ShoulderRight
