X              Y         Z      JointType 
-0.248351 -0.206044 1.957102 0 SpineBase
-0.2416209 0.121401 1.955219 1 SpineMid
-0.2335331 0.4371502 1.937259 2 Neck
-0.3951757 0.3133186 1.927178 4 ShoulderLeft
-0.4623054 0.08769406 1.945083 5 ElbowLeft
-0.4814201 -0.1012592 1.871557 6 WristLeft
-0.4678768 -0.1581718 1.855174 7 HandLeft
-0.07034886 0.321638 1.956704 8 ShoulderRight
-0.04507513 0.09797269 1.998054 9 ElbowRight
-0.005652219 -0.06913145 1.883979 10 WristRight
-0.03192841 -0.1555051 1.873841 11 HandRight
-0.318353 -0.2015505 1.907974 12 HipLeft
-0.3040981 -0.6656551 2.00399 13 KneeLeft
-0.3189034 -1.01702 1.950488 14 AnkleLeft
-0.2179772 -1.021735 1.829226 15 FootLeft
-0.1688056 -0.2021948 1.929496 16 HipRight
-0.1950757 -0.6310016 2.001063 17 KneeRight
-0.1965778 -1.052364 1.948296 18 AnkleRight
-0.09832489 -1.041245 1.824013 19 FootRight
-0.2357115 0.3595483 1.944667 20 SpineShoulder
-0.4838353 -0.2223085 1.849772 21 HandTipLeft
-0.4029955 -0.1613516 1.85757 22 ThumbLeft
-0.00157845 -0.2182787 1.857364 23 HandTipRight
-0.07102334 -0.1754441 1.911597 24 ThumbRight
-0.2483869 -0.2060554 1.957239 0 SpineBase
-0.241754 0.1214527 1.95527 1 SpineMid
-0.2338638 0.4371993 1.937438 2 Neck
-0.3954443 0.3130822 1.927176 4 ShoulderLeft
-0.4629197 0.08728937 1.94544 5 ElbowLeft
-0.4821411 -0.1013078 1.871586 6 WristLeft
-0.4705219 -0.1573941 1.858072 7 HandLeft
-0.07062277 0.3216609 1.956823 8 ShoulderRight
-0.04545512 0.09816163 1.998224 9 ElbowRight
-0.006527138 -0.06852064 1.883708 10 WristRight
-0.03255436 -0.1555977 1.876105 11 HandRight
-0.3183916 -0.2015103 1.908065 12 HipLeft
-0.3042537 -0.665051 2.004174 13 KneeLeft
-0.3210851 -1.016957 1.950492 14 AnkleLeft
-0.2184262 -1.016702 1.830029 15 FootLeft
-0.1688304 -0.2023383 1.929931 16 HipRight
-0.1934765 -0.6281476 1.998787 17 KneeRight
-0.1982238 -1.052209 1.951505 18 AnkleRight
-0.09996784 -1.041726 1.827267 19 FootRight
-0.2359927 0.3596413 1.944748 20 SpineShoulder
-0.4872968 -0.2230832 1.852831 21 HandTipLeft
-0.4029522 -0.1623754 1.85555 22 ThumbLeft
-0.002098269 -0.2186552 1.859183 23 HandTipRight
-0.07128546 -0.1747811 1.913215 24 ThumbRight
-0.2484474 -0.2062201 1.95733 0 SpineBase
-0.2418366 0.1214203 1.955297 1 SpineMid
-0.2340106 0.4372061 1.937514 2 Neck
-0.39542 0.312613 1.926904 4 ShoulderLeft
-0.4632539 0.0870762 1.945885 5 ElbowLeft
-0.4825335 -0.1013037 1.871687 6 WristLeft
-0.4700354 -0.1580985 1.859648 7 HandLeft
-0.07072062 0.3216466 1.956866 8 ShoulderRight
-0.04571407 0.09799686 1.998634 9 ElbowRight
-0.006967063 -0.06847402 1.883886 10 WristRight
-0.03256477 -0.1561966 1.875958 11 HandRight
-0.3184611 -0.201661 1.90812 12 HipLeft
-0.3045411 -0.6640348 2.004292 13 KneeLeft
-0.3215633 -1.016827 1.950332 14 AnkleLeft
-0.238891 -1.027647 1.814202 15 FootLeft
-0.1688806 -0.2025616 1.930126 16 HipRight
-0.196295 -0.6313555 2.002699 17 KneeRight
-0.1995591 -1.052121 1.953851 18 AnkleRight
-0.1038448 -1.041442 1.827016 19 FootRight
-0.2361228 0.3596553 1.944784 20 SpineShoulder
-0.4884206 -0.2205237 1.850036 21 HandTipLeft
-0.4100675 -0.1867065 1.874143 22 ThumbLeft
-0.001290339 -0.2178157 1.86009 23 HandTipRight
-0.07410384 -0.1818008 1.910154 24 ThumbRight
-0.2486282 -0.206083 1.957509 0 SpineBase
-0.2421328 0.1215984 1.955377 1 SpineMid
-0.2344004 0.4373029 1.937703 2 Neck
-0.3954768 0.3122333 1.926774 4 ShoulderLeft
-0.4640026 0.08645472 1.946668 5 ElbowLeft
-0.4837263 -0.1016148 1.872247 6 WristLeft
-0.4656228 -0.1574436 1.861214 7 HandLeft
-0.07098579 0.3216413 1.957013 8 ShoulderRight
-0.04644511 0.09689163 1.999691 9 ElbowRight
-0.007369383 -0.06853785 1.883756 10 WristRight
-0.03198026 -0.1565884 1.877667 11 HandRight
-0.3186679 -0.2014857 1.908459 12 HipLeft
-0.3050634 -0.6635396 2.004291 13 KneeLeft
-0.3214549 -1.017173 1.952207 14 AnkleLeft
-0.2213624 -1.018774 1.829248 15 FootLeft
-0.1690402 -0.2024891 1.930258 16 HipRight
-0.1951942 -0.6260378 2.00175 17 KneeRight
-0.2003132 -1.051393 1.953677 18 AnkleRight
-0.1013921 -1.041993 1.830096 19 FootRight
-0.2365097 0.3598273 1.94488 20 SpineShoulder
-0.4883901 -0.2235803 1.856985 21 HandTipLeft
-0.3946894 -0.1632883 1.840541 22 ThumbLeft
-0.002568032 -0.2200716 1.862468 23 HandTipRight
