X              Y         Z      JointType 
-0.1845945 -0.1081276 1.523426 0 SpineBase
-0.1673424 0.1877786 1.447254 1 SpineMid
-0.1488928 0.4697999 1.357821 2 Neck
-0.2932034 0.3597944 1.348027 4 ShoulderLeft
-0.2563318 0.2180396 1.297639 5 ElbowLeft
-0.01204569 0.3603894 1.369632 8 ShoulderRight
0.06800562 0.1769791 1.380203 9 ElbowRight
0.09277046 -0.005535203 1.298509 10 WristRight
0.1010691 -0.06983948 1.270258 11 HandRight
-0.2449722 -0.1057707 1.485477 12 HipLeft
-0.298229 -0.2705255 1.340264 13 KneeLeft
-0.3282735 -0.6715367 1.293108 14 AnkleLeft
-0.3175904 -0.7001874 1.186622 15 FootLeft
-0.1158125 -0.1055747 1.492202 16 HipRight
-0.09505732 -0.3531203 1.509852 17 KneeRight
-0.1237273 -0.7136249 1.655172 18 AnkleRight
-0.1375802 -0.8009164 1.620643 19 FootRight
-0.1536926 0.401374 1.382233 20 SpineShoulder
0.1073532 -0.1100043 1.234499 23 HandTipRight
0.1093841 -0.03853555 1.252944 24 ThumbRight
-0.1794139 -0.06101371 1.510661 0 SpineBase
-0.1619333 0.219299 1.463565 1 SpineMid
-0.1409276 0.4906513 1.401456 2 Neck
-0.28791 0.3724843 1.397636 4 ShoulderLeft
-0.3625385 0.1876736 1.501546 5 ElbowLeft
-0.001351821 0.3859101 1.419258 8 ShoulderRight
0.06746415 0.1707517 1.448403 9 ElbowRight
0.1174988 -0.04312421 1.378983 10 WristRight
0.1283133 -0.1123932 1.35749 11 HandRight
-0.2401441 -0.06195115 1.476071 12 HipLeft
-0.2855183 -0.3698507 1.385151 13 KneeLeft
-0.319398 -0.7299815 1.420101 14 AnkleLeft
-0.3105677 -0.7711094 1.307196 15 FootLeft
-0.1107556 -0.05734625 1.478687 16 HipRight
-0.0954681 -0.3585213 1.532917 17 KneeRight
-0.1159346 -0.741087 1.695901 18 AnkleRight
-0.1899971 -0.8019161 1.618136 19 FootRight
-0.1463283 0.4254263 1.419416 20 SpineShoulder
0.1398408 -0.1721829 1.341874 23 HandTipRight
0.1599029 -0.1089251 1.357125 24 ThumbRight
-0.1888326 -0.04280886 1.568814 0 SpineBase
-0.16154 0.2391191 1.519477 1 SpineMid
