X              Y         Z      JointType 
-0.08960286 -0.38264 1.567002 0 SpineBase
-0.08092371 -0.07857962 1.609487 1 SpineMid
-0.07191857 0.2134154 1.636479 2 Neck
-0.232503 0.08416256 1.621973 4 ShoulderLeft
-0.2797031 -0.1131521 1.584041 5 ElbowLeft
-0.3096669 -0.2888543 1.479706 6 WristLeft
-0.3163542 -0.341868 1.442373 7 HandLeft
0.06468535 0.09163232 1.587284 8 ShoulderRight
0.1598023 0.02061233 1.478886 9 ElbowRight
0.06011962 0.1912959 1.512075 10 WristRight
0.0407002 0.2200723 1.516199 11 HandRight
-0.1559983 -0.3756804 1.541868 12 HipLeft
-0.1582043 -0.6689783 1.522779 13 KneeLeft
-0.1609957 -0.978179 1.579945 14 AnkleLeft
-0.01917115 -0.3726481 1.522712 16 HipRight
-0.005164424 -0.662051 1.524023 17 KneeRight
-0.006218959 -0.9729503 1.579166 18 AnkleRight
-0.07423113 0.1420043 1.632149 20 SpineShoulder
-0.3162428 -0.3737386 1.408367 21 HandTipLeft
-0.2846403 -0.3136376 1.416556 22 ThumbLeft
0.01694121 0.2674629 1.510489 23 HandTipRight
0.0223347 0.201391 1.528619 24 ThumbRight
-0.08940993 -0.3825574 1.567021 0 SpineBase
-0.08051091 -0.07816522 1.609504 1 SpineMid
-0.07119241 0.2143585 1.636516 2 Neck
-0.2324568 0.08437981 1.622242 4 ShoulderLeft
-0.2818818 -0.112132 1.584453 5 ElbowLeft
-0.3287059 -0.2867006 1.485853 6 WristLeft
-0.352735 -0.3414868 1.455916 7 HandLeft
0.06478558 0.09143929 1.587255 8 ShoulderRight
0.1601329 0.02097013 1.478952 9 ElbowRight
0.06048968 0.1912789 1.512561 10 WristRight
0.04194451 0.2239857 1.520024 11 HandRight
-0.1557388 -0.3754472 1.541758 12 HipLeft
-0.1581594 -0.6690483 1.522808 13 KneeLeft
-0.1602796 -0.969503 1.577437 14 AnkleLeft
-0.019018 -0.372649 1.52277 16 HipRight
-0.004352096 -0.6308563 1.517383 17 KneeRight
-0.006790958 -0.9636804 1.578469 18 AnkleRight
-0.07359045 0.1427985 1.632178 20 SpineShoulder
-0.3684345 -0.3772099 1.424812 21 HandTipLeft
-0.3323383 -0.3475933 1.42256 22 ThumbLeft
0.01673593 0.2699058 1.52256 23 HandTipRight
0.02202687 0.2071403 1.533984 24 ThumbRight
-0.08677787 -0.37812 1.566723 0 SpineBase
-0.07656796 -0.0754471 1.610659 1 SpineMid
-0.06477702 0.2164806 1.639751 2 Neck
-0.2321285 0.08681954 1.626253 4 ShoulderLeft
-0.3182844 -0.1013406 1.626058 5 ElbowLeft
-0.4289113 -0.2109887 1.559137 6 WristLeft
-0.48596 -0.2473565 1.518611 7 HandLeft
0.0948111 0.09377458 1.617812 8 ShoulderRight
0.1970661 -0.04689523 1.574532 9 ElbowRight
0.2373859 0.1095198 1.487536 10 WristRight
0.2535279 0.163756 1.475627 11 HandRight
-0.1534331 -0.3703343 1.539445 12 HipLeft
-0.1557357 -0.6673399 1.523902 13 KneeLeft
-0.1594984 -0.975512 1.578395 14 AnkleLeft
-0.01608269 -0.3690892 1.524609 16 HipRight
-0.002948537 -0.6253902 1.51516 17 KneeRight
-0.006451577 -0.9712011 1.580375 18 AnkleRight
-0.0679076 0.1448809 1.634776 20 SpineShoulder
-0.5394667 -0.2808464 1.481564 21 HandTipLeft
-0.4702146 -0.2656368 1.4648 22 ThumbLeft
0.2634414 0.2158258 1.454885 23 HandTipRight
0.2256293 0.1837779 1.424083 24 ThumbRight
-0.08458836 -0.3811513 1.567109 0 SpineBase
-0.07576492 -0.0760764 1.611084 1 SpineMid
-0.06482056 0.2165912 1.640099 2 Neck
-0.2322685 0.08979825 1.629017 4 ShoulderLeft
-0.3807579 -0.06174327 1.675574 5 ElbowLeft
-0.5342424 -0.06179844 1.614325 6 WristLeft
-0.5803879 -0.04994219 1.590872 7 HandLeft
0.08774018 0.0955402 1.613549 8 ShoulderRight
0.258973 -0.03773936 1.647091 9 ElbowRight
0.4134919 -0.0261186 1.587626 10 WristRight
0.4883243 -0.005650529 1.561965 11 HandRight
-0.1521046 -0.3733205 1.539224 12 HipLeft
-0.1554699 -0.6670268 1.524739 13 KneeLeft
-0.1580412 -0.9905419 1.582847 14 AnkleLeft
-0.0129455 -0.3721752 1.525612 16 HipRight
-0.0004146701 -0.6377014 1.51581 17 KneeRight
-0.006120071 -0.9861923 1.585177 18 AnkleRight
-0.06766634 0.1448823 1.635132 20 SpineShoulder
-0.6407228 -0.03146929 1.564168 21 HandTipLeft
-0.5890772 -0.05397582 1.53625 22 ThumbLeft
0.5562585 0.01254297 1.548145 23 HandTipRight
0.5057339 -0.002493034 1.517297 24 ThumbRight
-0.08325894 -0.3831901 1.568103 0 SpineBase
-0.07543505 -0.07664508 1.611496 1 SpineMid
-0.06541175 0.2166692 1.640038 2 Neck
-0.2341516 0.09187036 1.632414 4 ShoulderLeft
-0.4068814 -0.03852492 1.679374 5 ElbowLeft
-0.56498 0.004694861 1.616062 6 WristLeft
-0.6381462 0.03241185 1.59569 7 HandLeft
0.0853935 0.09575263 1.612648 8 ShoulderRight
0.2461333 -0.0572497 1.673245 9 ElbowRight
