X              Y         Z      JointType 
-0.1908992 -0.2106543 1.825716 0 SpineBase
-0.1843786 0.1203562 1.767869 1 SpineMid
-0.176314 0.4379371 1.695044 2 Neck
-0.3357454 0.3122861 1.695123 4 ShoulderLeft
-0.3978243 0.06597149 1.73197 5 ElbowLeft
-0.4267178 -0.1396575 1.686833 6 WristLeft
-0.4216267 -0.176193 1.687326 7 HandLeft
-0.0066077 0.3179266 1.711757 8 ShoulderRight
0.05389375 0.08795161 1.746557 9 ElbowRight
0.0842022 -0.1109257 1.671652 10 WristRight
0.07767253 -0.1657959 1.648726 11 HandRight
-0.2624429 -0.207501 1.782713 12 HipLeft
-0.2949007 -0.5420567 1.717811 13 KneeLeft
-0.3102823 -0.957776 1.773549 14 AnkleLeft
-0.2703875 -0.9960413 1.686579 15 FootLeft
-0.1113526 -0.2049924 1.792321 16 HipRight
-0.1323034 -0.5373791 1.797236 17 KneeRight
-0.1348547 -0.952946 1.856135 18 AnkleRight
-0.06379309 -0.978279 1.740658 19 FootRight
-0.1785779 0.3605134 1.715651 20 SpineShoulder
-0.4283151 -0.235236 1.691988 21 HandTipLeft
-0.4491187 -0.1671689 1.672947 22 ThumbLeft
0.08713199 -0.2337244 1.669709 23 HandTipRight
0.08222244 -0.1618187 1.605045 24 ThumbRight
-0.1794391 -0.1814099 1.791162 0 SpineBase
-0.1774887 0.130501 1.757814 1 SpineMid
-0.172235 0.4369317 1.699991 2 Neck
-0.328599 0.3110492 1.70354 4 ShoulderLeft
-0.3844208 0.07180915 1.743366 5 ElbowLeft
-0.4021572 -0.1291794 1.688747 6 WristLeft
-0.375799 -0.1588848 1.688719 7 HandLeft
0.001510371 0.3193617 1.719686 8 ShoulderRight
0.06477115 0.1103446 1.758904 9 ElbowRight
0.1002906 -0.08334798 1.684442 10 WristRight
0.109179 -0.1461746 1.654316 11 HandRight
-0.2512904 -0.1797479 1.7515 12 HipLeft
-0.2705878 -0.5094668 1.720934 13 KneeLeft
-0.2993565 -0.9164057 1.79079 14 AnkleLeft
-0.2726964 -0.9721124 1.719987 15 FootLeft
-0.100088 -0.1754574 1.756298 16 HipRight
-0.1039248 -0.5285942 1.818219 17 KneeRight
-0.1274494 -0.9310161 1.847558 18 AnkleRight
-0.09641565 -0.9850773 1.760187 19 FootRight
-0.1748439 0.3614059 1.716688 20 SpineShoulder
-0.3869627 -0.2328656 1.675395 21 HandTipLeft
-0.4166498 -0.1595392 1.668823 22 ThumbLeft
0.1252751 -0.2177188 1.657589 23 HandTipRight
0.114062 -0.1503063 1.608567 24 ThumbRight
-0.1741269 -0.1710707 1.797333 0 SpineBase
