X              Y         Z      JointType 
-0.04801413 -0.3700224 1.732602 0 SpineBase
-0.05278733 -0.07110818 1.760971 1 SpineMid
-0.05693109 0.2172911 1.774957 2 Neck
-0.2065765 0.09020926 1.757559 4 ShoulderLeft
-0.261031 -0.1310325 1.746171 5 ElbowLeft
-0.3048068 -0.3237622 1.642683 6 WristLeft
-0.3113174 -0.3824397 1.616604 7 HandLeft
0.116243 0.08567157 1.742649 8 ShoulderRight
0.1702326 -0.1286597 1.769673 9 ElbowRight
0.2218575 -0.2976805 1.688418 10 WristRight
0.2334146 -0.3658566 1.641058 11 HandRight
-0.1211466 -0.3615557 1.705122 12 HipLeft
-0.1312247 -0.7191558 1.662528 13 KneeLeft
-0.1163484 -1.071737 1.709174 14 AnkleLeft
0.0270775 -0.3638192 1.69135 16 HipRight
0.03265635 -0.6835741 1.668586 17 KneeRight
0.02818247 -1.073941 1.713378 18 AnkleRight
-0.05598962 0.1465932 1.773802 20 SpineShoulder
-0.3094468 -0.4516791 1.590352 21 HandTipLeft
-0.2801367 -0.3888747 1.59076 22 ThumbLeft
0.2429615 -0.4490223 1.630723 23 HandTipRight
0.2305641 -0.3684863 1.597673 24 ThumbRight
-0.04801413 -0.3700224 1.732602 0 SpineBase
-0.05278733 -0.07110818 1.760971 1 SpineMid
-0.05693109 0.2172911 1.774957 2 Neck
-0.2065765 0.09020926 1.757559 4 ShoulderLeft
-0.261031 -0.1310325 1.746171 5 ElbowLeft
-0.3048068 -0.3237622 1.642683 6 WristLeft
-0.3113174 -0.3824397 1.616604 7 HandLeft
0.116243 0.08567157 1.742649 8 ShoulderRight
0.1702326 -0.1286597 1.769673 9 ElbowRight
0.2218575 -0.2976805 1.688418 10 WristRight
0.2334146 -0.3658566 1.641058 11 HandRight
-0.1211466 -0.3615557 1.705122 12 HipLeft
-0.1312247 -0.7191558 1.662528 13 KneeLeft
-0.1163484 -1.071737 1.709174 14 AnkleLeft
0.0270775 -0.3638192 1.69135 16 HipRight
0.03265635 -0.6835741 1.668586 17 KneeRight
0.02818247 -1.073941 1.713378 18 AnkleRight
-0.05598962 0.1465932 1.773802 20 SpineShoulder
-0.3094468 -0.4516791 1.590352 21 HandTipLeft
-0.2801367 -0.3888747 1.59076 22 ThumbLeft
0.2429615 -0.4490223 1.630723 23 HandTipRight
0.2305641 -0.3684863 1.597673 24 ThumbRight
-0.04432026 -0.3715557 1.735211 0 SpineBase
-0.04880502 -0.07244998 1.763752 1 SpineMid
-0.05271108 0.2161765 1.777879 2 Neck
-0.201153 0.0888125 1.763143 4 ShoulderLeft
-0.2536418 -0.1364451 1.752346 5 ElbowLeft
-0.2913752 -0.3243781 1.651099 6 WristLeft
-0.2962585 -0.3884325 1.626445 7 HandLeft
0.1173228 0.08564817 1.743174 8 ShoulderRight
