X              Y         Z      JointType 
-0.1894142 -0.3882844 1.717999 0 SpineBase
-0.1805016 -0.1037502 1.73333 1 SpineMid
-0.170532 0.1717915 1.735044 2 Neck
-0.3353634 0.0587388 1.742082 4 ShoulderLeft
-0.4745552 -0.03014109 1.8048 5 ElbowLeft
-0.3466294 0.1052964 1.667232 6 WristLeft
-0.306894 0.1155627 1.659449 7 HandLeft
-0.01694068 0.03922442 1.675587 8 ShoulderRight
0.03547325 -0.1615589 1.675831 9 ElbowRight
-0.2587474 -0.3762528 1.702532 12 HipLeft
-0.2911376 -0.6687418 1.726333 13 KneeLeft
-0.1534257 -0.7447123 1.452563 14 AnkleLeft
-0.1121422 -0.8047911 1.425055 15 FootLeft
-0.112867 -0.3857257 1.668861 16 HipRight
-0.1687587 -0.6785454 1.481466 17 KneeRight
-0.0578514 -0.9783118 1.419213 18 AnkleRight
-0.1732078 0.1041283 1.736856 20 SpineShoulder
-0.2736005 0.1365418 1.646021 21 HandTipLeft
-0.280586 0.09666915 1.692692 22 ThumbLeft
-0.2018184 -0.399364 1.782179 0 SpineBase
-0.1883495 -0.1116758 1.790673 1 SpineMid
-0.1740819 0.1671256 1.785783 2 Neck
-0.3332862 0.04980928 1.777043 4 ShoulderLeft
-0.4846455 -0.06294222 1.846175 5 ElbowLeft
-0.3749466 0.03419456 1.726786 6 WristLeft
-0.3124018 0.05949739 1.71974 7 HandLeft
-0.01877085 0.04179604 1.761435 8 ShoulderRight
0.03261456 -0.1645949 1.790795 9 ElbowRight
-0.2715851 -0.3893882 1.755442 12 HipLeft
-0.2840646 -0.688618 1.772931 13 KneeLeft
-0.155804 -0.801705 1.575132 14 AnkleLeft
-0.1444486 -0.788949 1.441719 15 FootLeft
-0.1245984 -0.3948298 1.744688 16 HipRight
-0.1458479 -0.6882164 1.623238 17 KneeRight
-0.1181277 -0.9480014 1.692399 18 AnkleRight
-0.1130849 -1.003073 1.586866 19 FootRight
-0.1778063 0.09863152 1.789235 20 SpineShoulder
-0.2909263 0.09990985 1.709197 21 HandTipLeft
-0.3574788 0.0848897 1.693053 22 ThumbLeft
-0.1963716 -0.4147434 1.810072 0 SpineBase
-0.1861817 -0.1190038 1.81933 1 SpineMid
-0.1752863 0.1661423 1.817139 2 Neck
-0.3229749 0.05064442 1.821275 4 ShoulderLeft
-0.4598558 -0.1191152 1.898782 5 ElbowLeft
-0.3901283 0.008575776 1.700939 6 WristLeft
-0.3662281 0.01764065 1.709893 7 HandLeft
-0.01439746 0.04108288 1.805876 8 ShoulderRight
0.05395475 -0.1524787 1.8363 9 ElbowRight
0.1228389 -0.296895 1.741444 10 WristRight
0.1691581 -0.3528653 1.675974 11 HandRight
-0.2649338 -0.4050126 1.780406 12 HipLeft
-0.2582785 -0.6998432 1.790776 13 KneeLeft
-0.2380605 -1.02014 1.863068 14 AnkleLeft
-0.2350951 -1.071852 1.751792 15 FootLeft
-0.1205107 -0.4094428 1.774464 16 HipRight
-0.1167902 -0.7201158 1.740173 17 KneeRight
-0.104085 -0.9878242 1.791116 18 AnkleRight
-0.1042404 -1.036339 1.677377 19 FootRight
-0.1781333 0.09618258 1.819834 20 SpineShoulder
-0.3474777 0.03226213 1.677555 21 HandTipLeft
-0.4076587 0.00644644 1.699369 22 ThumbLeft
0.2059378 -0.4087534 1.649585 23 HandTipRight
0.1984226 -0.3823095 1.6325 24 ThumbRight
-0.1739264 -0.4146159 1.840638 0 SpineBase
-0.167925 -0.1199456 1.888751 1 SpineMid
-0.1614057 0.1646082 1.923377 2 Neck
-0.3247351 0.04731973 1.916853 4 ShoulderLeft
-0.4634444 -0.1072622 1.890715 5 ElbowLeft
-0.5854689 -0.2310996 1.820635 6 WristLeft
-0.6469361 -0.2818606 1.792901 7 HandLeft
0.006579375 0.04994318 1.914005 8 ShoulderRight
0.1438065 -0.1170709 1.871673 9 ElbowRight
0.2729307 -0.2399584 1.808688 10 WristRight
0.3342439 -0.2926656 1.776666 11 HandRight
-0.2478099 -0.4063201 1.808809 12 HipLeft
-0.2506991 -0.7503452 1.803478 13 KneeLeft
-0.2656227 -1.022279 1.856232 14 AnkleLeft
-0.2665068 -1.089913 1.806641 15 FootLeft
-0.09356751 -0.4077648 1.804713 16 HipRight
-0.08693273 -0.7390448 1.790065 17 KneeRight
-0.08680243 -1.014832 1.839334 18 AnkleRight
-0.0868436 -1.063686 1.731603 19 FootRight
-0.1631524 0.09477879 1.916971 20 SpineShoulder
-0.6969817 -0.3345571 1.783022 21 HandTipLeft
-0.6058111 -0.2622783 1.8355 22 ThumbLeft
0.3814859 -0.3299581 1.760274 23 HandTipRight
0.3486395 -0.2991802 1.724059 24 ThumbRight
-0.1755157 -0.418658 1.842553 0 SpineBase
-0.1686122 -0.1237995 1.891812 1 SpineMid
-0.1614116 0.1609515 1.927704 2 Neck
-0.3296858 0.03064144 1.924852 4 ShoulderLeft
-0.4153253 -0.1686078 1.885392 5 ElbowLeft
-0.4813202 -0.3436942 1.802727 6 WristLeft
-0.5199148 -0.4130932 1.76856 7 HandLeft
0.007477148 0.04477496 1.9184 8 ShoulderRight
0.09409792 -0.1396923 1.876913 9 ElbowRight
0.1611466 -0.2870041 1.820245 10 WristRight
0.1947157 -0.3560899 1.787205 11 HandRight
-0.2495558 -0.4109932 1.811692 12 HipLeft
-0.2513573 -0.753372 1.804469 13 KneeLeft
-0.2682429 -1.022042 1.855869 14 AnkleLeft
-0.2639533 -1.090328 1.806235 15 FootLeft
-0.0950032 -0.4110941 1.805677 16 HipRight
-0.08747379 -0.7461295 1.794768 17 KneeRight
-0.09366574 -1.029299 1.853492 18 AnkleRight
-0.09085403 -1.088546 1.781124 19 FootRight
-0.1633231 0.09104723 1.921018 20 SpineShoulder
-0.5476583 -0.4635975 1.753174 21 HandTipLeft
-0.5276287 -0.3902702 1.7668 22 ThumbLeft
0.2357202 -0.3977598 1.741866 23 HandTipRight
0.2241314 -0.3802876 1.735 24 ThumbRight
-0.1769898 -0.420902 1.842893 0 SpineBase
-0.1698762 -0.1256881 1.89266 1 SpineMid
-0.1621968 0.15967 1.928624 2 Neck
-0.3326412 0.02408047 1.926874 4 ShoulderLeft
-0.3710565 -0.2019363 1.886096 5 ElbowLeft
