X              Y         Z      JointType 
-0.04474984 -0.1774586 1.97596 0 SpineBase
-0.04696746 0.1487976 1.938707 1 SpineMid
-0.04873097 0.4624714 1.887206 2 Neck
-0.2003632 0.3527097 1.890504 4 ShoulderLeft
-0.3811647 0.2188398 1.869226 5 ElbowLeft
-0.5265105 0.1211147 1.788484 6 WristLeft
-0.5867361 0.08227411 1.747466 7 HandLeft
0.111104 0.355181 1.905359 8 ShoulderRight
0.2562259 0.1823959 1.878492 9 ElbowRight
0.3682996 0.07905256 1.755392 10 WristRight
0.4065789 0.02690706 1.670336 11 HandRight
-0.1153347 -0.1746317 1.93345 12 HipLeft
-0.115842 -0.5327232 1.973568 13 KneeLeft
-0.1177723 -0.9414347 1.931948 14 AnkleLeft
-0.03624 -0.9271008 1.796517 15 FootLeft
0.02754763 -0.1734538 1.9424 16 HipRight
0.07719232 -0.5894857 1.780668 17 KneeRight
-0.05830367 -0.6757402 2.022927 18 AnkleRight
-0.0105757 -0.7363104 1.891123 19 FootRight
-0.04836262 0.3858438 1.902445 20 SpineShoulder
-0.6556047 0.03218797 1.72539 21 HandTipLeft
-0.5950609 0.06297478 1.690593 22 ThumbLeft
0.4308202 -0.01907542 1.638135 23 HandTipRight
0.3856036 0.04089595 1.618458 24 ThumbRight
-0.0378527 -0.1623359 1.928699 0 SpineBase
-0.04571623 0.153896 1.921291 1 SpineMid
-0.04888643 0.4625601 1.886177 2 Neck
-0.2010822 0.3526309 1.88989 4 ShoulderLeft
-0.3982868 0.2625248 1.869896 5 ElbowLeft
-0.5696093 0.2051632 1.779813 6 WristLeft
-0.6060767 0.1964179 1.754289 7 HandLeft
0.1113434 0.3543582 1.9021 8 ShoulderRight
0.2746928 0.2120172 1.868169 9 ElbowRight
0.4187648 0.1614917 1.732478 10 WristRight
0.4875248 0.1398111 1.659258 11 HandRight
-0.108423 -0.1598129 1.886439 12 HipLeft
-0.09483152 -0.525349 1.975565 13 KneeLeft
-0.07084014 -0.9277789 1.784786 15 FootLeft
0.03414898 -0.1586372 1.895919 16 HipRight
-0.02311249 -0.650038 1.988911 17 KneeRight
-0.0005408791 -0.9397474 1.890724 18 AnkleRight
