X              Y         Z      JointType 
-0.02909534 -0.3814904 1.670768 0 SpineBase
-0.01827917 -0.09905609 1.694645 1 SpineMid
-0.007710852 0.1740337 1.704799 2 Neck
-0.1798614 0.05836394 1.75619 4 ShoulderLeft
-0.2722202 -0.1593544 1.772041 5 ElbowLeft
-0.3903783 -0.3231739 1.729524 6 WristLeft
-0.4400269 -0.3890791 1.718285 7 HandLeft
0.1542658 0.05481655 1.658578 8 ShoulderRight
0.2233797 -0.166757 1.669561 9 ElbowRight
0.2681068 -0.3583827 1.597759 10 WristRight
0.28369 -0.4186825 1.570611 11 HandRight
-0.1051713 -0.3730356 1.658918 12 HipLeft
-0.05742596 -0.6414182 1.609304 13 KneeLeft
-0.02388828 -1.035591 1.674289 14 AnkleLeft
0.04820291 -0.3751748 1.617899 16 HipRight
0.02389089 -0.6602347 1.517988 17 KneeRight
0.09014843 -1.033192 1.571086 18 AnkleRight
-0.01032307 0.107015 1.704501 20 SpineShoulder
-0.4706457 -0.4391245 1.698913 21 HandTipLeft
-0.4237958 -0.359939 1.674333 22 ThumbLeft
0.309121 -0.4920356 1.560139 23 HandTipRight
0.2637877 -0.4240199 1.538714 24 ThumbRight
-0.02330749 -0.4095601 1.707784 0 SpineBase
-0.0130222 -0.1117451 1.733041 1 SpineMid
-0.002899292 0.1752708 1.744881 2 Neck
-0.1833 0.05356415 1.763687 4 ShoulderLeft
-0.2136497 -0.1808795 1.72412 5 ElbowLeft
-0.2172384 -0.3513915 1.611042 6 WristLeft
-0.2094632 -0.4096265 1.554359 7 HandLeft
0.1754148 0.04075034 1.720072 8 ShoulderRight
0.222298 -0.1885828 1.735516 9 ElbowRight
0.2596803 -0.3790039 1.682187 10 WristRight
0.2486953 -0.4308876 1.670509 11 HandRight
-0.1033363 -0.3977085 1.683727 12 HipLeft
-0.06493425 -0.6734855 1.646157 13 KneeLeft
-0.02333409 -1.076356 1.683736 14 AnkleLeft
0.05784832 -0.4052854 1.665747 16 HipRight
0.04122507 -0.7272304 1.624294 17 KneeRight
0.1293827 -1.077731 1.663697 18 AnkleRight
-0.005417892 0.1048719 1.74412 20 SpineShoulder
-0.2015539 -0.4737624 1.522274 21 HandTipLeft
-0.1787612 -0.4554821 1.586143 22 ThumbLeft
0.2598689 -0.5184926 1.683077 23 HandTipRight
0.2423107 -0.4389057 1.629756 24 ThumbRight
-0.01080997 -0.4111703 1.716212 0 SpineBase
-0.004918159 -0.1129369 1.741661 1 SpineMid
0.001653248 0.1749737 1.753231 2 Neck
-0.177017 0.05222056 1.765486 4 ShoulderLeft
-0.1933864 -0.1720555 1.715446 5 ElbowLeft
-0.1694456 -0.334596 1.584638 6 WristLeft
-0.1376782 -0.3820249 1.538802 7 HandLeft
0.1853751 0.03856931 1.731941 8 ShoulderRight
0.2201681 -0.1955081 1.736528 9 ElbowRight
0.2432807 -0.3841234 1.670007 10 WristRight
0.2294134 -0.4338962 1.645678 11 HandRight
-0.09263176 -0.3996187 1.689839 12 HipLeft
-0.06584737 -0.6897584 1.636736 13 KneeLeft
-0.04074937 -1.083923 1.658856 14 AnkleLeft
