X              Y         Z      JointType 
-0.145672 -0.1744079 1.807224 0 SpineBase
-0.1422784 0.1475102 1.735222 1 SpineMid
-0.137607 0.4562424 1.648752 2 Neck
-0.2745183 0.3120787 1.706097 4 ShoulderLeft
-0.3615891 0.09220273 1.841813 5 ElbowLeft
-0.4561086 -0.1112624 1.829332 6 WristLeft
-0.4581139 -0.1116547 1.821681 7 HandLeft
-0.01861779 0.3143213 1.570848 8 ShoulderRight
0.06578253 0.07378649 1.538761 9 ElbowRight
-0.2012706 -0.1709393 1.791424 12 HipLeft
-0.115889 -0.4150096 1.558112 13 KneeLeft
-0.03746252 -0.8607029 1.546872 14 AnkleLeft
-0.08106358 -0.9105635 1.417155 15 FootLeft
-0.08392908 -0.1706315 1.747919 16 HipRight
-0.08314572 -0.4391302 1.559942 17 KneeRight
-0.01009722 -0.8431804 1.564695 18 AnkleRight
-0.0829245 -0.844898 1.455369 19 FootRight
-0.1389791 0.3810231 1.672696 20 SpineShoulder
-0.4875542 -0.185123 1.82409 21 HandTipLeft
-0.4670795 -0.1314168 1.783667 22 ThumbLeft
-0.1470727 -0.1599436 1.790084 0 SpineBase
-0.149279 0.1567858 1.741977 1 SpineMid
-0.1526352 0.4631392 1.684245 2 Neck
-0.2979092 0.3241216 1.734344 4 ShoulderLeft
-0.4028363 0.1068635 1.842205 5 ElbowLeft
-0.5230429 -0.07962552 1.84156 6 WristLeft
-0.5853127 -0.1181736 1.860217 7 HandLeft
-0.02184881 0.3254838 1.629957 8 ShoulderRight
0.06983724 0.09941816 1.631956 9 ElbowRight
-0.2053656 -0.1559047 1.773815 12 HipLeft
-0.2101682 -0.5599847 1.849435 13 KneeLeft
-0.1558688 -0.9702367 1.888807 14 AnkleLeft
-0.07195418 -0.9478378 1.768466 15 FootLeft
-0.08271495 -0.1570257 1.732102 16 HipRight
-0.1118033 -0.5748808 1.728655 17 KneeRight
-0.02464173 -0.9054475 1.74821 18 AnkleRight
-0.0545091 -0.967119 1.687903 19 FootRight
-0.152012 0.3888726 1.700521 20 SpineShoulder
-0.6125675 -0.1676349 1.882462 21 HandTipLeft
-0.5917351 -0.097225 1.847154 22 ThumbLeft
-0.1474124 -0.164577 1.798472 0 SpineBase
-0.1531136 0.1528838 1.757173 1 SpineMid
-0.1585661 0.4587451 1.703108 2 Neck
-0.3013401 0.3250707 1.737261 4 ShoulderLeft
-0.4109255 0.1088142 1.839557 5 ElbowLeft
-0.5267156 -0.07781033 1.841375 6 WristLeft
-0.5740244 -0.1351556 1.854771 7 HandLeft
-0.01598027 0.3264621 1.662806 8 ShoulderRight
0.07274848 0.1001801 1.6724 9 ElbowRight
-0.207198 -0.1596355 1.776915 12 HipLeft
-0.1764859 -0.5994081 1.835143 13 KneeLeft
-0.1572808 -0.9455061 1.899836 14 AnkleLeft
-0.08238859 -0.9518966 1.766664 15 FootLeft
-0.08059794 -0.1625202 1.747994 16 HipRight
-0.1026248 -0.595814 1.774524 17 KneeRight
-0.01727249 -0.9374365 1.838091 18 AnkleRight
-0.05138576 -0.9567335 1.719402 19 FootRight
-0.1574633 0.3842789 1.718877 20 SpineShoulder
-0.5960866 -0.18678 1.8805 21 HandTipLeft
-0.5785876 -0.1278017 1.822727 22 ThumbLeft
-0.1456415 -0.1671704 1.81548 0 SpineBase
-0.1526509 0.1524521 1.766953 1 SpineMid
-0.158425 0.4589452 1.706308 2 Neck
-0.3039892 0.3259659 1.741229 4 ShoulderLeft
-0.407059 0.1065357 1.831936 5 ElbowLeft
-0.4913637 -0.09542511 1.801175 6 WristLeft
-0.5004768 -0.1363694 1.807308 7 HandLeft
-0.01035299 0.3289868 1.698984 8 ShoulderRight
0.07601299 0.09495413 1.728123 9 ElbowRight
-0.2077059 -0.1626985 1.78666 12 HipLeft
-0.1743138 -0.6131938 1.866099 13 KneeLeft
-0.1575688 -0.9437386 1.909172 14 AnkleLeft
-0.09865177 -0.9552644 1.759342 15 FootLeft
-0.07673695 -0.1642168 1.771108 16 HipRight
-0.06454527 -0.6030068 1.837067 17 KneeRight
-0.03553203 -0.9468173 1.880216 18 AnkleRight
-0.01124642 -0.9639525 1.728972 19 FootRight
-0.1572533 0.3843424 1.723475 20 SpineShoulder
-0.5171577 -0.2138867 1.82825 21 HandTipLeft
-0.5185404 -0.1084963 1.797875 22 ThumbLeft
-0.1403001 -0.164499 1.83002 0 SpineBase
-0.1484557 0.1506172 1.793546 1 SpineMid
-0.1564114 0.4517547 1.74447 2 Neck
-0.3038748 0.3279302 1.762099 4 ShoulderLeft
-0.3703631 0.08985414 1.816325 5 ElbowLeft
-0.3986193 -0.1167703 1.736013 6 WristLeft
-0.3993658 -0.1391052 1.735444 7 HandLeft
-0.005577783 0.3303935 1.720191 8 ShoulderRight
0.08036384 0.0946624 1.758305 9 ElbowRight
-0.2035615 -0.1614956 1.799753 12 HipLeft
-0.183222 -0.6154324 1.884482 13 KneeLeft
-0.196611 -0.961825 1.922891 14 AnkleLeft
-0.2415338 -0.9990897 1.822636 15 FootLeft
-0.07111165 -0.1606196 1.786308 16 HipRight
-0.03192209 -0.6039407 1.86678 17 KneeRight
-0.02122131 -0.9465938 1.890426 18 AnkleRight
-0.000469856 -0.9657083 1.730444 19 FootRight
-0.1545719 0.3783914 1.758906 20 SpineShoulder
-0.3949429 -0.2187243 1.723534 21 HandTipLeft
-0.4280502 -0.1212758 1.745571 22 ThumbLeft
-0.1299678 -0.1645189 1.845269 0 SpineBase
-0.1396841 0.1477838 1.809603 1 SpineMid
-0.1483147 0.447115 1.760557 2 Neck
-0.2959718 0.3246933 1.777877 4 ShoulderLeft
-0.3426192 0.07662829 1.808993 5 ElbowLeft
-0.3480477 -0.1273018 1.71844 6 WristLeft
-0.3306821 -0.1376913 1.714941 7 HandLeft
0.005183725 0.3306483 1.742751 8 ShoulderRight
0.09130652 0.09626822 1.778442 9 ElbowRight
0.1084889 -0.1161081 1.715432 10 WristRight
0.1106152 -0.1566914 1.719428 11 HandRight
-0.1938832 -0.1625293 1.816076 12 HipLeft
-0.1893575 -0.6258729 1.89708 13 KneeLeft
-0.1572812 -0.9703576 1.989003 14 AnkleLeft
-0.2129505 -0.9827874 1.840817 15 FootLeft
-0.06073986 -0.1598803 1.800724 16 HipRight
-0.02038273 -0.6136784 1.88697 17 KneeRight
-0.009801461 -0.9506198 1.894372 18 AnkleRight
0.007108918 -0.9665528 1.734468 19 FootRight
-0.146362 0.3740998 1.775067 20 SpineShoulder
-0.3176738 -0.2123814 1.698795 21 HandTipLeft
-0.3625906 -0.1203903 1.7215 22 ThumbLeft
0.1108178 -0.2303314 1.72437 23 HandTipRight
0.07956139 -0.1567221 1.718 24 ThumbRight
-0.1226973 -0.1643244 1.851542 0 SpineBase
-0.1354835 0.1470797 1.814158 1 SpineMid
-0.145207 0.4457107 1.765094 2 Neck
-0.2880427 0.3256291 1.787103 4 ShoulderLeft
-0.3327532 0.07675827 1.809621 5 ElbowLeft
-0.3055865 -0.1304329 1.734302 6 WristLeft
-0.304801 -0.1654177 1.726573 7 HandLeft
0.01044448 0.3305769 1.749987 8 ShoulderRight
0.1043031 0.099495 1.789561 9 ElbowRight
0.1224083 -0.1111394 1.722827 10 WristRight
0.1240601 -0.1547424 1.724519 11 HandRight
-0.1873409 -0.1629687 1.822325 12 HipLeft
-0.186959 -0.6225134 1.897823 13 KneeLeft
-0.1171206 -0.9759242 2.023552 14 AnkleLeft
-0.1829391 -0.9775393 1.879526 15 FootLeft
-0.05308 -0.1591033 1.807149 16 HipRight
-0.01629911 -0.6118937 1.88615 17 KneeRight
-0.008336665 -0.9487514 1.900502 18 AnkleRight
0.01586065 -0.9621575 1.742208 19 FootRight
-0.1429853 0.372822 1.779686 20 SpineShoulder
-0.2932448 -0.2213476 1.719795 21 HandTipLeft
-0.3138747 -0.1698152 1.688904 22 ThumbLeft
0.1243595 -0.226489 1.728273 23 HandTipRight
0.1040381 -0.2043515 1.7555 24 ThumbRight
-0.1201323 -0.1642569 1.854429 0 SpineBase
-0.1343862 0.1471048 1.815123 1 SpineMid
-0.1451171 0.4457203 1.765008 2 Neck
-0.2854773 0.3259479 1.789823 4 ShoulderLeft
-0.3283339 0.07785646 1.809966 5 ElbowLeft
-0.3070206 -0.1299264 1.735345 6 WristLeft
-0.3082128 -0.1414538 1.741747 7 HandLeft
0.01049075 0.3305517 1.74993 8 ShoulderRight
0.1092867 0.1006166 1.793912 9 ElbowRight
0.1287742 -0.1093606 1.726198 10 WristRight
0.1310434 -0.1554728 1.724872 11 HandRight
-0.1849937 -0.1627471 1.824775 12 HipLeft
-0.1825638 -0.6238739 1.902911 13 KneeLeft
-0.1170643 -0.9757767 2.023739 14 AnkleLeft
-0.1828611 -0.9780989 1.880409 15 FootLeft
-0.05042477 -0.159243 1.810572 16 HipRight
-0.01347289 -0.6153858 1.887389 17 KneeRight
-0.006924865 -0.9476352 1.902836 18 AnkleRight
0.01623714 -0.9614224 1.744954 19 FootRight
-0.1427873 0.3728377 1.779679 20 SpineShoulder
-0.3036133 -0.2197842 1.726466 21 HandTipLeft
-0.3486153 -0.1330985 1.7402 22 ThumbLeft
0.1333047 -0.2286635 1.72903 23 HandTipRight
