X              Y         Z      JointType 
-0.2499684 -0.3634944 1.54538 0 SpineBase
-0.2304531 -0.05388397 1.55191 1 SpineMid
-0.2094739 0.2436892 1.542985 2 Neck
-0.3542136 0.1198818 1.504776 4 ShoulderLeft
-0.4519709 -0.09944608 1.491254 5 ElbowLeft
-0.489463 -0.2826686 1.388548 6 WristLeft
-0.4922458 -0.3312956 1.359482 7 HandLeft
-0.05278688 0.1165539 1.587203 8 ShoulderRight
-0.01833405 -0.1302092 1.632354 9 ElbowRight
-0.3137757 -0.3547164 1.495711 12 HipLeft
-0.3452056 -0.6442165 1.516394 13 KneeLeft
-0.3590283 -0.9900336 1.595819 14 AnkleLeft
-0.1750553 -0.3560923 1.526255 16 HipRight
-0.1201392 -0.5986193 1.411715 17 KneeRight
-0.09665167 -0.9952728 1.344854 18 AnkleRight
-0.214958 0.1709797 1.547615 20 SpineShoulder
-0.4844583 -0.39217 1.340774 21 HandTipLeft
-0.4521357 -0.34774 1.329143 22 ThumbLeft
-0.2699741 -0.3606638 1.574473 0 SpineBase
-0.2517117 -0.05192608 1.578808 1 SpineMid
-0.2317697 0.2450471 1.567943 2 Neck
-0.3762223 0.1214152 1.53166 4 ShoulderLeft
-0.4778667 -0.09317037 1.509255 5 ElbowLeft
-0.5277213 -0.2712906 1.404817 6 WristLeft
-0.5395774 -0.3194556 1.380651 7 HandLeft
-0.07408208 0.1195867 1.610711 8 ShoulderRight
-0.04124482 -0.1262395 1.655 9 ElbowRight
-0.3336931 -0.3524232 1.525715 12 HipLeft
-0.360208 -0.6662272 1.543903 13 KneeLeft
-0.3589191 -1.002149 1.604874 14 AnkleLeft
-0.1944827 -0.3531671 1.554507 16 HipRight
-0.1419058 -0.6020473 1.417527 17 KneeRight
-0.1024188 -0.9926885 1.34957 18 AnkleRight
-0.2370288 0.1724503 1.573042 20 SpineShoulder
-0.5364854 -0.3759443 1.355747 21 HandTipLeft
-0.5129686 -0.343708 1.355196 22 ThumbLeft
-0.2699741 -0.3606638 1.574473 0 SpineBase
-0.2517117 -0.05192608 1.578808 1 SpineMid
-0.2317697 0.2450471 1.567943 2 Neck
-0.3762223 0.1214152 1.53166 4 ShoulderLeft
-0.4778667 -0.09317037 1.509255 5 ElbowLeft
-0.5277213 -0.2712906 1.404817 6 WristLeft
-0.5395774 -0.3194556 1.380651 7 HandLeft
-0.07408208 0.1195867 1.610711 8 ShoulderRight
-0.04124482 -0.1262395 1.655 9 ElbowRight
-0.3336931 -0.3524232 1.525715 12 HipLeft
-0.360208 -0.6662272 1.543903 13 KneeLeft
-0.3589191 -1.002149 1.604874 14 AnkleLeft
-0.1944827 -0.3531671 1.554507 16 HipRight
-0.1419058 -0.6020473 1.417527 17 KneeRight
-0.1024188 -0.9926885 1.34957 18 AnkleRight
-0.2370288 0.1724503 1.573042 20 SpineShoulder
-0.5364854 -0.3759443 1.355747 21 HandTipLeft
-0.5129686 -0.343708 1.355196 22 ThumbLeft
