X              Y         Z      JointType 
-0.324318 -0.1215034 1.766098 0 SpineBase
-0.2737877 0.2047108 1.718357 1 SpineMid
-0.2248034 0.5186932 1.654088 2 Neck
-0.2572441 0.2962367 1.469882 4 ShoulderLeft
-0.3831365 -0.03276116 1.662712 7 HandLeft
-0.1938091 0.3501588 1.53169 8 ShoulderRight
-0.1915548 0.06342276 1.469403 9 ElbowRight
-0.2918067 -0.1286859 1.469559 10 WristRight
-0.3321663 -0.1995945 1.488703 11 HandRight
-0.3667082 -0.1222073 1.75255 12 HipLeft
-0.2250452 -0.4414659 1.921064 13 KneeLeft
-0.2709567 -0.1164087 1.710525 16 HipRight
-0.2406205 -0.4343825 1.652952 17 KneeRight
-0.196354 -0.7868508 1.675008 18 AnkleRight
-0.2342588 -0.8587926 1.635121 19 FootRight
-0.2377583 0.4421904 1.672695 20 SpineShoulder
-0.4180006 -0.1056232 1.712295 21 HandTipLeft
-0.4147965 0.02882863 1.664921 22 ThumbLeft
-0.3686864 -0.2673703 1.505428 23 HandTipRight
-0.3479881 -0.2037603 1.446045 24 ThumbRight
-0.3246034 -0.121676 1.765474 0 SpineBase
-0.2737518 0.2042614 1.716424 1 SpineMid
-0.2235676 0.5176489 1.651326 2 Neck
-0.2560117 0.2951808 1.467122 4 ShoulderLeft
-0.3842084 -0.03297265 1.663461 7 HandLeft
-0.193573 0.349769 1.530624 8 ShoulderRight
-0.1926735 0.06304921 1.469149 9 ElbowRight
-0.2943902 -0.1281774 1.470534 10 WristRight
-0.3338204 -0.1983081 1.494898 11 HandRight
-0.3664005 -0.1222567 1.751897 12 HipLeft
-0.224183 -0.4415674 1.919994 13 KneeLeft
-0.2717986 -0.1167287 1.70968 16 HipRight
-0.2404336 -0.43423 1.652985 17 KneeRight
-0.1962177 -0.786779 1.675041 18 AnkleRight
-0.2321214 -0.8558301 1.637295 19 FootRight
-0.2366904 0.4412683 1.66996 20 SpineShoulder
-0.4248241 -0.1066054 1.729762 21 HandTipLeft
-0.4159308 0.03067405 1.668629 22 ThumbLeft
-0.3725012 -0.270467 1.516579 23 HandTipRight
-0.3605228 -0.203679 1.454334 24 ThumbRight
-0.3222229 -0.124389 1.747713 0 SpineBase
-0.2688074 0.2009954 1.696534 1 SpineMid
-0.2152026 0.5132518 1.631553 2 Neck
-0.2569603 0.2948053 1.466426 4 ShoulderLeft
-0.1924196 0.3477014 1.5251 8 ShoulderRight
-0.1948683 0.05970186 1.467859 9 ElbowRight
-0.2966444 -0.1296803 1.484527 10 WristRight
-0.3208139 -0.2051215 1.520913 11 HandRight
-0.3679616 -0.123064 1.733716 12 HipLeft
-0.203253 -0.4454044 1.882313 13 KneeLeft
-0.2640534 -0.1208574 1.691744 16 HipRight
-0.2358175 -0.4310593 1.651287 17 KneeRight
-0.1954124 -0.7863174 1.674684 18 AnkleRight
-0.2329315 -0.8580055 1.632987 19 FootRight
-0.228818 0.4371271 1.649913 20 SpineShoulder
-0.3662173 -0.273981 1.53805 23 HandTipRight
-0.2711795 -0.2221127 1.559424 24 ThumbRight
