X              Y         Z      JointType 
-0.2211794 0.1136621 2.029044 0 SpineBase
-0.2169697 0.4054564 1.961266 1 SpineMid
-0.2114179 0.685381 1.882285 2 Neck
-0.3661022 0.5582995 1.882382 4 ShoulderLeft
-0.441889 0.3251449 1.923546 5 ElbowLeft
-0.05257025 0.5921434 1.938743 8 ShoulderRight
-0.004680021 0.3658333 1.981907 9 ElbowRight
-0.2891439 0.1039146 1.98408 12 HipLeft
-0.2898525 -0.2114747 2.00855 13 KneeLeft
-0.302815 -0.5342044 2.109041 14 AnkleLeft
-0.2794961 -0.5863425 1.986615 15 FootLeft
-0.1456179 0.1195004 2.004238 16 HipRight
-0.1368271 -0.1996799 2.009177 17 KneeRight
-0.1402496 -0.5128844 2.128917 18 AnkleRight
-0.1194619 -0.5653464 2.006146 19 FootRight
-0.2130374 0.6171311 1.903995 20 SpineShoulder
-0.2154001 0.1148826 1.981182 0 SpineBase
-0.2146992 0.4073251 1.945264 1 SpineMid
-0.2111996 0.6858508 1.882509 2 Neck
-0.3663025 0.5585566 1.882696 4 ShoulderLeft
-0.4395964 0.3364204 1.925223 5 ElbowLeft
-0.05097802 0.5941824 1.942371 8 ShoulderRight
-0.005900419 0.3664655 1.982361 9 ElbowRight
-0.2834192 0.1049872 1.936001 12 HipLeft
-0.2983839 -0.195635 2.008536 13 KneeLeft
-0.3009802 -0.5482336 2.114208 14 AnkleLeft
-0.2792511 -0.5910201 1.999866 15 FootLeft
-0.1398344 0.1207518 1.956929 16 HipRight
-0.1355694 -0.2444244 2.030295 17 KneeRight
-0.140826 -0.5732214 2.146109 18 AnkleRight
-0.1417398 -0.6439263 2.088684 19 FootRight
-0.2126589 0.6176484 1.902835 20 SpineShoulder
-0.2158257 0.1168042 1.978323 0 SpineBase
-0.2144113 0.4086596 1.941548 1 SpineMid
-0.2108995 0.6865417 1.883093 2 Neck
-0.3667473 0.5583246 1.883414 4 ShoulderLeft
-0.4390729 0.3423001 1.929498 5 ElbowLeft
-0.05063409 0.596157 1.945103 8 ShoulderRight
-0.007903148 0.3676066 1.984655 9 ElbowRight
-0.2837666 0.1062536 1.933238 12 HipLeft
-0.2981724 -0.1953646 2.008554 13 KneeLeft
-0.3010361 -0.5493531 2.11463 14 AnkleLeft
-0.2803214 -0.5875925 2.007393 15 FootLeft
-0.1403458 0.1233512 1.954128 16 HipRight
-0.1349194 -0.2409643 2.030333 17 KneeRight
-0.140861 -0.5732414 2.145796 18 AnkleRight
-0.1421178 -0.6372141 2.090892 19 FootRight
-0.2123466 0.6183411 1.902233 20 SpineShoulder
-0.2159988 0.1176046 1.978515 0 SpineBase
-0.2143965 0.4090167 1.940879 1 SpineMid
-0.2109094 0.6869973 1.883809 2 Neck
-0.3693277 0.5581843 1.889212 4 ShoulderLeft
-0.4396465 0.3421197 1.935308 5 ElbowLeft
-0.05040629 0.5982088 1.949625 8 ShoulderRight
-0.009678952 0.3674237 1.985031 9 ElbowRight
-0.2840431 0.1068249 1.933591 12 HipLeft
-0.2979756 -0.1967359 2.010491 13 KneeLeft
-0.3010215 -0.5527139 2.116505 14 AnkleLeft
-0.2922438 -0.6279917 2.07277 15 FootLeft
-0.1404673 0.124515 1.954421 16 HipRight
-0.1356187 -0.2425889 2.033152 17 KneeRight
-0.1403837 -0.5752705 2.143964 18 AnkleRight
-0.1430597 -0.6356913 2.092671 19 FootRight
-0.2122841 0.6186956 1.902042 20 SpineShoulder
-0.2156225 0.1178177 1.97973 0 SpineBase
-0.214424 0.4089938 1.94085 1 SpineMid
-0.2113276 0.6870803 1.884433 2 Neck
-0.3702524 0.5577716 1.891299 4 ShoulderLeft
-0.4395671 0.3443082 1.94199 5 ElbowLeft
-0.05042982 0.5976357 1.949772 8 ShoulderRight
-0.01145643 0.366166 1.987437 9 ElbowRight
-0.2837825 0.1083152 1.935078 12 HipLeft
-0.298072 -0.1972366 2.011757 13 KneeLeft
-0.300994 -0.5525836 2.116561 14 AnkleLeft
-0.291632 -0.6282809 2.072693 15 FootLeft
-0.1397508 0.1236154 1.955935 16 HipRight
-0.1360634 -0.2426834 2.034257 17 KneeRight
-0.1409098 -0.5741139 2.143393 18 AnkleRight
-0.1431114 -0.6335757 2.093741 19 FootRight
-0.2124273 0.6187624 1.90209 20 SpineShoulder
-0.2153084 0.1181733 1.980696 0 SpineBase
-0.2143973 0.4090423 1.940913 1 SpineMid
-0.2114557 0.6871612 1.884719 2 Neck
-0.3701917 0.557721 1.891181 4 ShoulderLeft
-0.4395494 0.3448035 1.943216 5 ElbowLeft
-0.0505409 0.5975561 1.949889 8 ShoulderRight
-0.01195017 0.3661363 1.98846 9 ElbowRight
-0.2834926 0.1095558 1.936067 12 HipLeft
-0.2980371 -0.1974797 2.012581 13 KneeLeft
-0.3009832 -0.552555 2.116626 14 AnkleLeft
-0.2910953 -0.6285713 2.072865 15 FootLeft
-0.1393857 0.1231999 1.957057 16 HipRight
-0.1362814 -0.242749 2.034907 17 KneeRight
-0.1408309 -0.5735731 2.143667 18 AnkleRight
-0.1431381 -0.6326808 2.094371 19 FootRight
-0.2124721 0.6188337 1.90215 20 SpineShoulder
-0.2152134 0.1181734 1.981005 0 SpineBase
-0.214406 0.4090123 1.940851 1 SpineMid
-0.2117741 0.6871499 1.88512 2 Neck
-0.3731602 0.5566022 1.895664 4 ShoulderLeft
-0.4398105 0.3440131 1.943921 5 ElbowLeft
-0.05124938 0.5956109 1.947878 8 ShoulderRight
-0.01251729 0.3662003 1.98902 9 ElbowRight
-0.2836899 0.1104588 1.936631 12 HipLeft
-0.2983032 -0.1974907 2.01357 13 KneeLeft
-0.3012072 -0.5521038 2.116497 14 AnkleLeft
-0.290947 -0.6288331 2.072984 15 FootLeft
-0.1389115 0.1220671 1.957448 16 HipRight
-0.1366973 -0.2433249 2.036006 17 KneeRight
-0.1405937 -0.5760432 2.141588 18 AnkleRight
-0.1433942 -0.6344483 2.094119 19 FootRight
-0.2126003 0.6188577 1.902153 20 SpineShoulder
-0.2152134 0.1181734 1.981005 0 SpineBase
-0.214406 0.4090123 1.940851 1 SpineMid
-0.2117741 0.6871499 1.88512 2 Neck
-0.3731602 0.5566022 1.895664 4 ShoulderLeft
-0.4398105 0.3440131 1.943921 5 ElbowLeft
-0.05124938 0.5956109 1.947878 8 ShoulderRight
-0.01251729 0.3662003 1.98902 9 ElbowRight
-0.2836899 0.1104588 1.936631 12 HipLeft
-0.2983032 -0.1974907 2.01357 13 KneeLeft
-0.3012072 -0.5521038 2.116497 14 AnkleLeft
-0.290947 -0.6288331 2.072984 15 FootLeft
-0.1389115 0.1220671 1.957448 16 HipRight
-0.1366973 -0.2433249 2.036006 17 KneeRight
-0.1405937 -0.5760432 2.141588 18 AnkleRight
-0.1433942 -0.6344483 2.094119 19 FootRight
-0.2126003 0.6188577 1.902153 20 SpineShoulder
-0.2151484 0.1180672 1.980538 0 SpineBase
-0.2146639 0.4087149 1.940128 1 SpineMid
-0.2123742 0.6868312 1.885015 2 Neck
-0.3742502 0.5567544 1.896824 4 ShoulderLeft
-0.4397796 0.3442088 1.943526 5 ElbowLeft
-0.05212227 0.5941216 1.946222 8 ShoulderRight
-0.01279397 0.3651276 1.988227 9 ElbowRight
-0.2838805 0.1108518 1.936166 12 HipLeft
-0.2985454 -0.1973418 2.013391 13 KneeLeft
-0.301281 -0.5520222 2.116382 14 AnkleLeft
-0.2851504 -0.5857258 2.016059 15 FootLeft
-0.138498 0.121097 1.956455 16 HipRight
-0.1367566 -0.2432812 2.035955 17 KneeRight
-0.1420558 -0.5725986 2.136743 18 AnkleRight
-0.1432557 -0.6328102 2.094538 19 FootRight
-0.2131317 0.6186174 1.901719 20 SpineShoulder
-0.2148694 0.118215 1.979143 0 SpineBase
-0.2147017 0.40876 1.939116 1 SpineMid
-0.212599 0.686874 1.885038 2 Neck
-0.3744963 0.5574706 1.896927 4 ShoulderLeft
-0.4400508 0.3455045 1.940542 5 ElbowLeft
-0.05233087 0.5933837 1.945135 8 ShoulderRight
-0.01338859 0.3629563 1.986211 9 ElbowRight
-0.2839544 0.1118643 1.934484 12 HipLeft
-0.2991825 -0.195144 2.012082 13 KneeLeft
-0.3019495 -0.5490018 2.114891 14 AnkleLeft
-0.2861387 -0.5825655 2.014687 15 FootLeft
-0.1379412 0.1204694 1.954849 16 HipRight
-0.1366304 -0.2404316 2.035164 17 KneeRight
-0.1419259 -0.5723858 2.136461 18 AnkleRight
-0.1436901 -0.6336284 2.094931 19 FootRight
-0.2133518 0.6187196 1.901421 20 SpineShoulder
-0.2146158 0.1180733 1.977986 0 SpineBase
-0.214567 0.4086923 1.938285 1 SpineMid
-0.2126071 0.6868894 1.884996 2 Neck
-0.3739663 0.5563043 1.894059 4 ShoulderLeft
-0.4398717 0.3451504 1.937145 5 ElbowLeft
-0.05240961 0.5930627 1.944467 8 ShoulderRight
-0.01406745 0.3608362 1.984429 9 ElbowRight
-0.2838375 0.1120936 1.933617 12 HipLeft
-0.2994055 -0.1944143 2.011184 13 KneeLeft
-0.3020029 -0.5492097 2.114849 14 AnkleLeft
-0.285688 -0.5826892 2.014749 15 FootLeft
-0.1376001 0.119835 1.953275 16 HipRight
-0.1366499 -0.2408136 2.035124 17 KneeRight
-0.1420598 -0.5731596 2.135399 18 AnkleRight
-0.128208 -0.6063105 2.035128 19 FootRight
-0.2133482 0.6187725 1.901133 20 SpineShoulder
-0.2145922 0.1180697 1.977315 0 SpineBase
-0.2145533 0.4086634 1.937609 1 SpineMid
-0.2126444 0.6868907 1.884872 2 Neck
-0.3739505 0.5565841 1.893534 4 ShoulderLeft
-0.4399631 0.3448597 1.935525 5 ElbowLeft
-0.05240139 0.5928913 1.944007 8 ShoulderRight
-0.01430014 0.3598752 1.983838 9 ElbowRight
-0.2838852 0.1124021 1.932857 12 HipLeft
-0.2994422 -0.1945617 2.01103 13 KneeLeft
-0.3020723 -0.5491578 2.114883 14 AnkleLeft
-0.2857589 -0.5825951 2.014809 15 FootLeft
-0.1375581 0.1195569 1.952634 16 HipRight
-0.1368311 -0.2412133 2.035043 17 KneeRight
-0.1417603 -0.5729905 2.135921 18 AnkleRight
-0.1279156 -0.6061025 2.035675 19 FootRight
-0.2133891 0.6188061 1.900738 20 SpineShoulder
-0.2145735 0.1177681 1.97648 0 SpineBase
-0.2145533 0.4084627 1.936765 1 SpineMid
-0.2127171 0.6868551 1.884628 2 Neck
-0.3738324 0.5553198 1.890706 4 ShoulderLeft
-0.4399523 0.3451634 1.933772 5 ElbowLeft
-0.05249285 0.5925149 1.943266 8 ShoulderRight
-0.01455718 0.3568424 1.983416 9 ElbowRight
-0.2839401 0.1123556 1.931614 12 HipLeft
-0.2991595 -0.1945174 2.010542 13 KneeLeft
-0.3020355 -0.5493479 2.114822 14 AnkleLeft
-0.2852473 -0.5827512 2.014818 15 FootLeft
-0.1375075 0.1190616 1.952045 16 HipRight
-0.1369115 -0.2412864 2.034931 17 KneeRight
