X              Y         Z      JointType 
-0.1269045 -0.3988942 1.649183 0 SpineBase
-0.122012 -0.09572741 1.674971 1 SpineMid
-0.1162837 0.1965643 1.685703 2 Neck
-0.2703522 0.07004235 1.693603 4 ShoulderLeft
-0.4162596 -0.06429369 1.730764 5 ElbowLeft
-0.5490622 -0.01316303 1.613311 6 WristLeft
-0.5946818 0.006113634 1.555334 7 HandLeft
0.04970917 0.08128504 1.686397 8 ShoulderRight
0.2083106 -0.04750179 1.744181 9 ElbowRight
0.3593676 0.01740024 1.662882 10 WristRight
0.416334 0.05150672 1.618974 11 HandRight
-0.1977888 -0.3930104 1.621412 12 HipLeft
-0.1964866 -0.6896466 1.579918 13 KneeLeft
-0.1998298 -1.04959 1.601252 14 AnkleLeft
-0.0506784 -0.388171 1.608298 16 HipRight
-0.05586872 -0.700773 1.577115 17 KneeRight
-0.05746767 -1.042364 1.615232 18 AnkleRight
-0.1178548 0.1249589 1.685418 20 SpineShoulder
-0.6489863 0.01302629 1.528901 21 HandTipLeft
-0.663848 0.00851481 1.54325 22 ThumbLeft
0.4819596 0.06901263 1.610875 23 HandTipRight
0.435398 0.0662767 1.6174 24 ThumbRight
-0.1154014 -0.397619 1.657582 0 SpineBase
-0.1025615 -0.09591612 1.685469 1 SpineMid
-0.08881319 0.1947289 1.698242 2 Neck
-0.2463261 0.06718002 1.706572 4 ShoulderLeft
-0.392122 -0.07259277 1.745741 5 ElbowLeft
-0.5264789 -0.0320496 1.623383 6 WristLeft
-0.538457 -0.01364703 1.595744 7 HandLeft
0.08069168 0.07744236 1.694807 8 ShoulderRight
0.2484885 -0.05359112 1.741186 9 ElbowRight
0.3956602 0.01673313 1.654042 10 WristRight
0.425104 0.02960075 1.635059 11 HandRight
-0.186448 -0.3915713 1.634206 12 HipLeft
-0.194665 -0.6867724 1.575998 13 KneeLeft
-0.196423 -1.040065 1.58937 14 AnkleLeft
-0.03945655 -0.3871933 1.612783 16 HipRight
-0.04577471 -0.7006132 1.579659 17 KneeRight
-0.06271619 -1.03368 1.611548 18 AnkleRight
-0.09235027 0.1235336 1.697455 20 SpineShoulder
-0.5875586 -0.008842693 1.539796 21 HandTipLeft
-0.5276219 -0.03853567 1.631 22 ThumbLeft
0.4742447 0.04805516 1.582548 23 HandTipRight
0.4713411 0.06083809 1.5912 24 ThumbRight
-0.1048599 -0.3974593 1.670354 0 SpineBase
-0.0856064 -0.09851505 1.69568 1 SpineMid
-0.06365499 0.1889998 1.705979 2 Neck
-0.2289947 0.06161292 1.718861 4 ShoulderLeft
-0.3864202 -0.05923917 1.744037 5 ElbowLeft
-0.5151328 -0.01184587 1.617597 6 WristLeft
-0.5375255 0.009867797 1.578814 7 HandLeft
0.1025406 0.07348013 1.695605 8 ShoulderRight
0.2652698 -0.05821219 1.746799 9 ElbowRight
0.4185951 -0.003230855 1.65941 10 WristRight
0.4328724 0.01668849 1.633369 11 HandRight
-0.1757381 -0.3917088 1.651339 12 HipLeft
-0.2226188 -0.6500368 1.53499 13 KneeLeft
-0.2525918 -1.018016 1.556905 14 AnkleLeft
-0.02969479 -0.3869077 1.621476 16 HipRight
-0.03419954 -0.6855226 1.57588 17 KneeRight
-0.06517047 -1.02828 1.613209 18 AnkleRight
-0.06940611 0.1186368 1.705873 20 SpineShoulder
-0.5845085 0.01858265 1.523557 21 HandTipLeft
-0.5391866 -0.01427146 1.59925 22 ThumbLeft
0.4807184 0.03106907 1.576762 23 HandTipRight
0.4214469 0.0366378 1.630857 24 ThumbRight
-0.0879636 -0.3969488 1.681649 0 SpineBase
-0.06312343 -0.1012361 1.705233 1 SpineMid
-0.03729124 0.1834057 1.714068 2 Neck
-0.2020444 0.05747624 1.72848 4 ShoulderLeft
-0.3557049 -0.04757612 1.729137 5 ElbowLeft
-0.4947047 -0.01191515 1.612691 6 WristLeft
-0.5211521 0.001452318 1.55874 7 HandLeft
0.1311142 0.06900043 1.701065 8 ShoulderRight
0.2860684 -0.06686751 1.757894 9 ElbowRight
0.4197699 -0.008489041 1.643966 10 WristRight
0.426686 0.003526363 1.630216 11 HandRight
-0.1598681 -0.3879621 1.665892 12 HipLeft
-0.2683029 -0.6044416 1.540168 13 KneeLeft
-0.4174315 -0.9444409 1.52155 14 AnkleLeft
-0.01234916 -0.389747 1.629445 16 HipRight
-0.02172426 -0.6656677 1.572272 17 KneeRight
-0.06394004 -1.013353 1.604698 18 AnkleRight
-0.04380739 0.1136996 1.714251 20 SpineShoulder
-0.5654542 0.005568639 1.504022 21 HandTipLeft
-0.5159135 -0.02136044 1.58275 22 ThumbLeft
0.4689768 0.01384567 1.565911 23 HandTipRight
0.4201154 0.02622193 1.623734 24 ThumbRight
