X              Y         Z      JointType 
-0.1016845 -0.3645897 1.693241 0 SpineBase
-0.08944382 -0.08447383 1.709807 1 SpineMid
-0.07695765 0.1865373 1.712969 2 Neck
-0.2187679 0.09833889 1.733074 4 ShoulderLeft
-0.3744435 -0.1195202 1.828507 5 ElbowLeft
-0.5080971 -0.2830973 1.7985 6 WristLeft
-0.5608179 -0.3456005 1.777812 7 HandLeft
0.07905534 0.04926819 1.666069 8 ShoulderRight
0.1271104 -0.1608531 1.66467 9 ElbowRight
0.1430822 -0.3347502 1.531943 10 WristRight
0.1432498 -0.3956619 1.484185 11 HandRight
-0.1680235 -0.3462866 1.672365 12 HipLeft
-0.1207914 -0.5752927 1.616227 13 KneeLeft
-0.07702258 -0.9265864 1.435686 14 AnkleLeft
-0.03144653 -0.3690965 1.649998 16 HipRight
-0.08590715 -0.6386329 1.511866 17 KneeRight
-0.05411943 -0.9712721 1.548626 18 AnkleRight
-0.08013189 0.1200176 1.714383 20 SpineShoulder
-0.5937697 -0.3978872 1.772124 21 HandTipLeft
-0.5114058 -0.327151 1.71875 22 ThumbLeft
0.1496643 -0.453412 1.444722 23 HandTipRight
0.1152086 -0.3994488 1.457333 24 ThumbRight
-0.1008518 -0.3727981 1.704845 0 SpineBase
-0.08868668 -0.08992908 1.723254 1 SpineMid
-0.07645788 0.1839073 1.729363 2 Neck
-0.2306115 0.08678347 1.757152 4 ShoulderLeft
-0.3763295 -0.1182625 1.828632 5 ElbowLeft
-0.5211165 -0.2640182 1.788126 6 WristLeft
-0.5952865 -0.3149276 1.761154 7 HandLeft
0.08570101 0.04386448 1.714123 8 ShoulderRight
0.1318435 -0.1612331 1.723191 9 ElbowRight
0.1849872 -0.327589 1.59857 10 WristRight
0.1973324 -0.3933804 1.544543 11 HandRight
-0.167966 -0.3551412 1.68041 12 HipLeft
-0.141317 -0.6232954 1.672793 13 KneeLeft
-0.04995361 -0.9090948 1.515984 14 AnkleLeft
-0.02971575 -0.3763798 1.665742 16 HipRight
-0.05932892 -0.6794038 1.590115 17 KneeRight
-0.03224323 -0.9697853 1.638261 18 AnkleRight
-0.07954752 0.1166488 1.729938 20 SpineShoulder
-0.6356253 -0.3672585 1.755326 21 HandTipLeft
-0.6262625 -0.325266 1.733 22 ThumbLeft
0.218456 -0.4498637 1.50896 23 HandTipRight
0.1819332 -0.4358392 1.505333 24 ThumbRight
-0.1000408 -0.3800496 1.713063 0 SpineBase
