X              Y         Z      JointType 
-0.2290755 -0.3774934 1.616295 0 SpineBase
-0.1697967 -0.09988424 1.547915 1 SpineMid
-0.1106599 0.1697588 1.4655 2 Neck
-0.254509 0.09072482 1.467748 4 ShoulderLeft
-0.4097387 0.0291931 1.434969 5 ElbowLeft
-0.2813092 0.1086538 1.322699 6 WristLeft
-0.2590846 0.1154442 1.327021 7 HandLeft
0.02111577 0.05074088 1.53395 8 ShoulderRight
0.03890426 -0.1344604 1.650304 9 ElbowRight
0.06419149 -0.3334495 1.611837 10 WristRight
0.06858349 -0.3719823 1.589324 11 HandRight
-0.2876481 -0.3609106 1.572108 12 HipLeft
-0.328097 -0.6581992 1.492854 13 KneeLeft
-0.3974921 -0.9873694 1.467886 14 AnkleLeft
-0.1614196 -0.379072 1.596248 16 HipRight
-0.1336342 -0.6918417 1.553012 17 KneeRight
-0.1519999 -1.017084 1.556865 18 AnkleRight
-0.1254268 0.1036238 1.488406 20 SpineShoulder
-0.2289475 0.1252433 1.324656 21 HandTipLeft
-0.2361451 0.1046735 1.342929 22 ThumbLeft
0.07165468 -0.4202722 1.575569 23 HandTipRight
0.08027072 -0.3744989 1.554833 24 ThumbRight
-0.2350239 -0.3767547 1.617649 0 SpineBase
-0.1715357 -0.100205 1.547863 1 SpineMid
-0.1108049 0.1689275 1.464791 2 Neck
-0.2551177 0.09068839 1.467246 4 ShoulderLeft
-0.4488393 -0.006594931 1.460918 5 ElbowLeft
-0.3234948 0.07497209 1.313432 6 WristLeft
-0.2820182 0.08050547 1.312984 7 HandLeft
0.01971579 0.04892474 1.533705 8 ShoulderRight
0.02238461 -0.1480564 1.664708 9 ElbowRight
0.05419501 -0.3374996 1.621127 10 WristRight
0.0513185 -0.3896102 1.603934 11 HandRight
-0.2931923 -0.359617 1.572275 12 HipLeft
-0.3485605 -0.6468171 1.512329 13 KneeLeft
-0.4121482 -0.9891058 1.494378 14 AnkleLeft
-0.1678112 -0.3789518 1.598954 16 HipRight
-0.1375087 -0.6900442 1.55964 17 KneeRight
-0.1533583 -1.019233 1.566663 18 AnkleRight
-0.1258431 0.1030032 1.487928 20 SpineShoulder
-0.2358918 0.08869439 1.288935 21 HandTipLeft
-0.2515847 0.05983357 1.327909 22 ThumbLeft
0.06275002 -0.4345929 1.592724 23 HandTipRight
