X              Y         Z      JointType 
-0.1343948 -0.4019565 1.698983 0 SpineBase
-0.133036 -0.101788 1.711484 1 SpineMid
-0.1306249 0.1883018 1.709357 2 Neck
-0.2862307 0.0911134 1.712353 4 ShoulderLeft
-0.4349915 -0.1060727 1.739966 5 ElbowLeft
-0.5962132 -0.1938895 1.671265 6 WristLeft
-0.6691119 -0.2138852 1.654082 7 HandLeft
0.03470033 0.06499626 1.701354 8 ShoulderRight
0.2057516 -0.05598387 1.696828 9 ElbowRight
0.3877414 -0.1349795 1.638065 10 WristRight
0.4562666 -0.1582855 1.61552 11 HandRight
-0.205374 -0.3878607 1.666844 12 HipLeft
-0.2015631 -0.6995866 1.663584 13 KneeLeft
-0.1881175 -1.054351 1.711388 14 AnkleLeft
-0.05802675 -0.4000161 1.663331 16 HipRight
-0.0541176 -0.6940081 1.630543 17 KneeRight
-0.04011564 -1.066626 1.68757 18 AnkleRight
-0.1313995 0.1171632 1.712251 20 SpineShoulder
-0.7397914 -0.2437974 1.666887 21 HandTipLeft
-0.6604663 -0.2188647 1.6108 22 ThumbLeft
0.5260425 -0.1917646 1.619653 23 HandTipRight
0.4773532 -0.1616197 1.567911 24 ThumbRight
-0.130986 -0.4011948 1.702913 0 SpineBase
-0.1288804 -0.1011754 1.716466 1 SpineMid
-0.1257013 0.1887293 1.715545 2 Neck
-0.2851874 0.0908116 1.713155 4 ShoulderLeft
-0.430277 -0.1103645 1.745087 5 ElbowLeft
-0.5763959 -0.2360385 1.708809 6 WristLeft
-0.6235683 -0.255137 1.700293 7 HandLeft
0.0435656 0.06552474 1.710713 8 ShoulderRight
0.2364846 -0.0299152 1.720179 9 ElbowRight
0.4203746 -0.07069834 1.656302 10 WristRight
0.4814757 -0.07625329 1.63129 11 HandRight
-0.201772 -0.3873502 1.671787 12 HipLeft
-0.1988847 -0.6976208 1.662313 13 KneeLeft
-0.1870273 -1.056737 1.71174 14 AnkleLeft
-0.05492362 -0.3990994 1.666364 16 HipRight
-0.05058006 -0.6946539 1.642983 17 KneeRight
-0.04056223 -1.067369 1.702278 18 AnkleRight
-0.1266656 0.1176375 1.718124 20 SpineShoulder
-0.6985131 -0.303339 1.710072 21 HandTipLeft
-0.6348724 -0.2759758 1.656451 22 ThumbLeft
0.5462084 -0.07998586 1.603559 23 HandTipRight
0.5168592 -0.07418396 1.581583 24 ThumbRight
-0.1156606 -0.4057112 1.710459 0 SpineBase
-0.1036116 -0.1081469 1.732622 1 SpineMid
-0.08763665 0.1777665 1.743603 2 Neck
-0.2605109 0.08137683 1.73124 4 ShoulderLeft
-0.4198809 -0.1102379 1.753902 5 ElbowLeft
-0.5727624 -0.2290616 1.718528 6 WristLeft
-0.6196489 -0.2423115 1.716998 7 HandLeft
0.06923383 0.06903379 1.736269 8 ShoulderRight
0.2614408 -0.02094182 1.73563 9 ElbowRight
0.4471616 -0.04583066 1.666226 10 WristRight
0.5266229 -0.0459703 1.651021 11 HandRight
-0.1877768 -0.3941736 1.67928 12 HipLeft
-0.1863364 -0.696229 1.660558 13 KneeLeft
-0.1824841 -1.056323 1.711154 14 AnkleLeft
-0.03872701 -0.4011824 1.673924 16 HipRight
-0.03549477 -0.6723414 1.659361 17 KneeRight
-0.03673247 -1.061084 1.71923 18 AnkleRight
-0.09199511 0.1077895 1.742934 20 SpineShoulder
-0.7037663 -0.2890116 1.739185 21 HandTipLeft
-0.6384319 -0.2735558 1.673974 22 ThumbLeft
0.6059313 -0.04242595 1.649789 23 HandTipRight
0.5897715 -0.04446212 1.614778 24 ThumbRight
-0.08977316 -0.4099323 1.708857 0 SpineBase
-0.08618247 -0.1072702 1.737204 1 SpineMid
-0.07901741 0.1832605 1.750884 2 Neck
-0.2475129 0.07839487 1.743326 4 ShoulderLeft
-0.4256375 -0.05384523 1.745812 5 ElbowLeft
-0.6037739 -0.09666987 1.676994 6 WristLeft
-0.6791238 -0.1084805 1.660459 7 HandLeft
0.08581291 0.06349114 1.740209 8 ShoulderRight
0.2689459 -0.04308935 1.739684 9 ElbowRight
0.4540812 -0.1320694 1.692664 10 WristRight
0.5247278 -0.1546095 1.675715 11 HandRight
-0.1632491 -0.3981198 1.679087 12 HipLeft
-0.1652388 -0.701721 1.652952 13 KneeLeft
-0.170069 -1.055015 1.707239 14 AnkleLeft
-0.01266479 -0.4054227 1.670565 16 HipRight
-0.01707614 -0.6694532 1.65885 17 KneeRight
-0.02578652 -1.058395 1.726154 18 AnkleRight
-0.08127482 0.1121408 1.749725 20 SpineShoulder
-0.754598 -0.1247009 1.672816 21 HandTipLeft
-0.6805392 -0.1161999 1.620821 22 ThumbLeft
0.6065773 -0.1821454 1.689228 23 HandTipRight
0.5449721 -0.1591353 1.630291 24 ThumbRight
-0.07158984 -0.4089256 1.702982 0 SpineBase
-0.06759253 -0.1050355 1.73646 1 SpineMid
-0.06192993 0.1876705 1.755123 2 Neck
-0.2264597 0.07496443 1.744673 4 ShoulderLeft
-0.4225862 -0.04212144 1.743111 5 ElbowLeft
-0.6002031 -0.06060445 1.667241 6 WristLeft
-0.6780271 -0.05211855 1.646777 7 HandLeft
0.1090721 0.06357245 1.739686 8 ShoulderRight
0.2866746 -0.05230809 1.738038 9 ElbowRight
