X              Y         Z      JointType 
-0.1264678 0.02786529 1.825782 0 SpineBase
-0.1103813 0.3432988 1.728217 1 SpineMid
-0.09382866 0.6438304 1.617675 2 Neck
-0.2793227 0.5319232 1.65476 4 ShoulderLeft
-0.3275843 0.2576233 1.65468 5 ElbowLeft
-0.3671591 -0.01325754 1.64224 6 WristLeft
-0.3804477 -0.08634149 1.634911 7 HandLeft
0.06040668 0.520116 1.597716 8 ShoulderRight
0.1212382 0.2471485 1.584968 9 ElbowRight
-0.2017327 0.03016587 1.79879 12 HipLeft
-0.05489641 -0.1981179 1.635882 13 KneeLeft
-0.127669 -0.5135525 1.883477 14 AnkleLeft
-0.05843054 -0.6178601 1.78159 15 FootLeft
-0.04586974 0.02440364 1.776873 16 HipRight
0.1774336 -0.06397675 1.636919 17 KneeRight
0.03997561 -0.4501557 1.71997 18 AnkleRight
-0.09804871 0.5709108 1.647419 20 SpineShoulder
-0.381627 -0.164659 1.648741 21 HandTipLeft
-0.3997782 -0.09452789 1.586947 22 ThumbLeft
-0.1164817 0.03306386 1.823291 0 SpineBase
-0.1077491 0.3465689 1.731597 1 SpineMid
-0.0957692 0.6470905 1.629404 2 Neck
-0.2799934 0.5322139 1.6572 4 ShoulderLeft
-0.3193502 0.2567044 1.667338 5 ElbowLeft
-0.3462212 -0.008573083 1.668355 6 WristLeft
-0.3568563 -0.0859211 1.674031 7 HandLeft
0.06001793 0.5215767 1.60231 8 ShoulderRight
0.1223376 0.2490634 1.604452 9 ElbowRight
0.2038853 0.2490742 1.529631 10 WristRight
0.2552328 0.2555785 1.506885 11 HandRight
-0.1921277 0.03479581 1.79611 12 HipLeft
-0.04408736 -0.2000737 1.678524 13 KneeLeft
-0.1363003 -0.5643638 1.928151 14 AnkleLeft
-0.0476274 -0.643775 1.818856 15 FootLeft
-0.03591813 0.02996456 1.774731 16 HipRight
0.1481445 -0.1612124 1.712898 17 KneeRight
-0.008528724 -0.5677083 1.791273 18 AnkleRight
-0.02716602 -0.6267473 1.653304 19 FootRight
-0.09866267 0.5741398 1.65651 20 SpineShoulder
-0.3650832 -0.1518369 1.664731 21 HandTipLeft
-0.3824761 -0.09764139 1.644024 22 ThumbLeft
0.3151628 0.2451841 1.441853 23 HandTipRight
0.2210605 0.2808731 1.457722 24 ThumbRight
-0.1088883 0.02410797 1.807934 0 SpineBase
-0.1063701 0.3464935 1.736636 1 SpineMid
-0.0981944 0.6505578 1.640359 2 Neck
-0.286686 0.533115 1.67907 4 ShoulderLeft
-0.3703851 0.3109121 1.731486 5 ElbowLeft
-0.5583348 0.2507267 1.624912 6 WristLeft
-0.5998129 0.2412752 1.632389 7 HandLeft
0.05777223 0.530184 1.626008 8 ShoulderRight
0.1307505 0.2332518 1.625488 9 ElbowRight
0.2091012 0.2490435 1.547757 10 WristRight
0.2592458 0.2673764 1.524354 11 HandRight
-0.1846878 0.02367192 1.779145 12 HipLeft
-0.1415062 -0.2243965 1.818303 13 KneeLeft
-0.1005563 -0.5522248 1.919095 14 AnkleLeft
-0.08296366 -0.6391503 1.858572 15 FootLeft
-0.0284136 0.02345538 1.760741 16 HipRight
0.04103206 -0.2298267 1.753163 17 KneeRight
-0.008141117 -0.5698301 1.807132 18 AnkleRight
-0.02481408 -0.6232634 1.672751 19 FootRight
-0.1000812 0.576451 1.665595 20 SpineShoulder
-0.6337968 0.2224804 1.617015 21 HandTipLeft
-0.6021602 0.2342013 1.647667 22 ThumbLeft
0.3182875 0.2610669 1.457855 23 HandTipRight
0.2190768 0.2809248 1.478714 24 ThumbRight
-0.1084369 0.03861772 1.787305 0 SpineBase
-0.1048802 0.3531907 1.727866 1 SpineMid
-0.0982158 0.6541921 1.645587 2 Neck
-0.2937283 0.5393034 1.689377 4 ShoulderLeft
-0.3586582 0.3085607 1.735716 5 ElbowLeft
-0.4825313 0.2721246 1.662055 6 WristLeft
-0.5313307 0.2628838 1.632662 7 HandLeft
0.05664183 0.5328775 1.632364 8 ShoulderRight
0.1287164 0.2394395 1.634394 9 ElbowRight
0.2150628 0.2553134 1.554327 10 WristRight
0.2604057 0.2712202 1.528146 11 HandRight
-0.1842829 0.03861813 1.760444 12 HipLeft
-0.1617624 -0.2592292 1.821016 13 KneeLeft
-0.09891351 -0.5894762 1.930395 14 AnkleLeft
-0.1283992 -0.663669 1.891235 15 FootLeft
-0.02801919 0.03735577 1.738298 16 HipRight
