X              Y         Z      JointType 
-0.1826832 -0.1348259 1.961064 0 SpineBase
-0.1852379 0.161108 1.919933 1 SpineMid
-0.1863725 0.4464388 1.86624 2 Neck
-0.3361721 0.3140952 1.843428 4 ShoulderLeft
-0.4104846 0.0798717 1.836863 5 ElbowLeft
-0.4036557 -0.1391987 1.762412 6 WristLeft
-0.4045335 -0.1573097 1.765379 7 HandLeft
-0.03922842 0.374738 1.924073 8 ShoulderRight
0.01570669 0.08184256 1.905061 9 ElbowRight
-0.2474418 -0.1464133 1.913863 12 HipLeft
-0.2847104 -0.5597599 1.968261 13 KneeLeft
-0.2909845 -0.8369578 1.921363 14 AnkleLeft
-0.260675 -0.9012095 1.793259 15 FootLeft
-0.1114811 -0.1184742 1.938916 16 HipRight
-0.07147785 -0.5351341 1.882416 17 KneeRight
-0.028967 -0.9118429 1.873993 18 AnkleRight
-0.04555006 -0.9530886 1.730695 19 FootRight
-0.1863247 0.376626 1.881805 20 SpineShoulder
-0.4014999 -0.2226036 1.769842 21 HandTipLeft
-0.4084815 -0.1776088 1.731227 22 ThumbLeft
-0.1896667 -0.1418471 1.925227 0 SpineBase
-0.1911752 0.1597017 1.907388 1 SpineMid
-0.1905955 0.448608 1.867579 2 Neck
-0.339678 0.3167177 1.843799 4 ShoulderLeft
-0.4136093 0.08105119 1.838557 5 ElbowLeft
-0.4153354 -0.1402786 1.75745 6 WristLeft
-0.4197766 -0.1533899 1.76955 7 HandLeft
-0.05265286 0.4105316 1.963177 8 ShoulderRight
0.005018949 0.098667 1.916082 9 ElbowRight
-0.2536595 -0.156029 1.874306 12 HipLeft
-0.2751744 -0.646795 1.995243 13 KneeLeft
-0.2985015 -0.9657224 1.955918 14 AnkleLeft
-0.2636604 -0.9727846 1.792278 15 FootLeft
-0.11952 -0.1236065 1.905294 16 HipRight
-0.1011871 -0.6232795 1.909491 17 KneeRight
-0.04212841 -0.9762874 1.903424 18 AnkleRight
-0.05968411 -0.97497 1.744553 19 FootRight
-0.1905507 0.3780043 1.880897 20 SpineShoulder
-0.4153443 -0.2193219 1.771414 21 HandTipLeft
-0.424477 -0.1742858 1.737217 22 ThumbLeft
-0.1918532 -0.1441047 1.925225 0 SpineBase
-0.1932094 0.158984 1.907161 1 SpineMid
-0.1937715 0.4495433 1.87005 2 Neck
-0.3422051 0.3180066 1.845651 4 ShoulderLeft
-0.4163003 0.08414338 1.84268 5 ElbowLeft
-0.4283638 -0.1389254 1.761724 6 WristLeft
-0.4342334 -0.1872831 1.777418 7 HandLeft
-0.0532725 0.4102638 1.963937 8 ShoulderRight
0.003457287 0.09594595 1.923043 9 ElbowRight
-0.2552373 -0.1598095 1.873596 12 HipLeft
-0.2647721 -0.6502191 1.996763 13 KneeLeft
-0.2932546 -0.9716049 1.955686 14 AnkleLeft
-0.2684806 -0.970873 1.792065 15 FootLeft
-0.1221038 -0.1242188 1.905895 16 HipRight
-0.1044553 -0.6498902 1.941199 17 KneeRight
-0.05069355 -0.9886202 1.922893 18 AnkleRight
-0.05862752 -0.9764186 1.757254 19 FootRight
-0.1932871 0.3784561 1.88214 20 SpineShoulder
-0.4328288 -0.2341202 1.790209 21 HandTipLeft
-0.4611859 -0.1693236 1.770583 22 ThumbLeft
-0.1911461 -0.1472162 1.9266 0 SpineBase
-0.1929099 0.1581613 1.90783 1 SpineMid
-0.1931466 0.450319 1.87239 2 Neck
-0.3436053 0.3189538 1.85034 4 ShoulderLeft
-0.4169066 0.08570526 1.849122 5 ElbowLeft
-0.4351491 -0.1347667 1.766735 6 WristLeft
-0.441753 -0.1556705 1.779342 7 HandLeft
-0.05029047 0.3966981 1.95079 8 ShoulderRight
0.002886205 0.1016596 1.926949 9 ElbowRight
-0.2547708 -0.1627388 1.875548 12 HipLeft
-0.2519348 -0.6554326 1.993039 13 KneeLeft
-0.2890418 -0.9738336 1.953769 14 AnkleLeft
-0.2722848 -0.972733 1.790366 15 FootLeft
-0.1207122 -0.1276825 1.906595 16 HipRight
-0.09691728 -0.668766 1.958273 17 KneeRight
-0.05553872 -0.9951094 1.926743 18 AnkleRight
-0.05858871 -0.9779193 1.762061 19 FootRight
-0.1929347 0.3787407 1.883597 20 SpineShoulder
-0.4421119 -0.2293119 1.784306 21 HandTipLeft
-0.4697613 -0.1480721 1.784385 22 ThumbLeft
-0.1870735 -0.1482464 1.928667 0 SpineBase
-0.1910278 0.1577641 1.909261 1 SpineMid
-0.1922237 0.4508435 1.874802 2 Neck
