X              Y         Z      JointType 
-0.09251796 -0.4512365 1.782324 0 SpineBase
-0.07272566 -0.1328616 1.787173 1 SpineMid
-0.05301411 0.175177 1.776273 2 Neck
-0.2127795 0.08046866 1.790821 4 ShoulderLeft
-0.3664161 -0.03186227 1.835068 5 ElbowLeft
-0.3766463 0.138158 1.766433 6 WristLeft
-0.349066 0.1822723 1.740265 7 HandLeft
0.1116561 0.04404491 1.715924 8 ShoulderRight
0.2078208 -0.1577045 1.70645 9 ElbowRight
0.285319 -0.3197455 1.614826 10 WristRight
0.3228033 -0.3870163 1.560944 11 HandRight
-0.165024 -0.4335744 1.764116 12 HipLeft
-0.1660403 -0.7073784 1.561584 13 KneeLeft
-0.1257851 -0.8898271 1.682112 14 AnkleLeft
-0.132 -0.967694 1.665656 15 FootLeft
-0.01622041 -0.4508035 1.729003 16 HipRight
0.09872714 -0.5700369 1.415758 17 KneeRight
-0.05576847 -0.9570407 1.556466 19 FootRight
-0.05794264 0.09961326 1.781532 20 SpineShoulder
-0.3210015 0.2259447 1.705905 21 HandTipLeft
-0.2699114 0.2005607 1.702667 22 ThumbLeft
0.3415242 -0.4576465 1.551065 23 HandTipRight
0.3096754 -0.369054 1.516837 24 ThumbRight
-0.06962394 -0.4055198 1.722678 0 SpineBase
-0.05701111 -0.1105524 1.757749 1 SpineMid
-0.04590802 0.1778519 1.772421 2 Neck
-0.2108244 0.08432647 1.789885 4 ShoulderLeft
-0.3393312 -0.08280106 1.845213 5 ElbowLeft
-0.4077074 0.07738943 1.76668 6 WristLeft
-0.4417031 0.1178352 1.7251 7 HandLeft
0.1166216 0.04501284 1.714724 8 ShoulderRight
0.2346672 -0.1368974 1.733265 9 ElbowRight
0.3474516 -0.2642751 1.647467 10 WristRight
0.4233078 -0.3135778 1.594864 11 HandRight
-0.1425724 -0.3875194 1.710705 12 HipLeft
-0.1410887 -0.6847393 1.622532 13 KneeLeft
-0.1448516 -1.053249 1.634589 14 AnkleLeft
0.006488557 -0.4068377 1.665028 16 HipRight
0.007486804 -0.6842657 1.628063 17 KneeRight
-0.003467459 -1.072668 1.663982 18 AnkleRight
-0.04843027 0.106277 1.772457 20 SpineShoulder
-0.4585693 0.1614766 1.67231 21 HandTipLeft
-0.4291333 0.1473766 1.67 22 ThumbLeft
0.475227 -0.379907 1.580158 23 HandTipRight
0.4131107 -0.3035174 1.544068 24 ThumbRight
-0.05729087 -0.4088108 1.721026 0 SpineBase
-0.03480963 -0.1107193 1.748585 1 SpineMid
-0.0121658 0.1784617 1.759155 2 Neck
-0.179737 0.05950747 1.779098 4 ShoulderLeft
-0.3155882 -0.08759513 1.844384 5 ElbowLeft
-0.4778681 -0.002901395 1.736086 6 WristLeft
-0.5500337 0.0149601 1.69084 7 HandLeft
0.1458305 0.05109679 1.724675 8 ShoulderRight
0.2889511 -0.1261788 1.749223 9 ElbowRight
0.4484576 -0.185448 1.661396 10 WristRight
0.4795442 -0.1813739 1.633604 11 HandRight
-0.130913 -0.3973676 1.705288 12 HipLeft
-0.1540011 -0.6897396 1.579254 13 KneeLeft
-0.170054 -1.05655 1.611346 14 AnkleLeft
0.02009615 -0.404686 1.667603 16 HipRight
0.01809742 -0.7263303 1.636705 17 KneeRight
0.003948033 -1.072798 1.692589 18 AnkleRight
-0.01774469 0.1074281 1.759081 20 SpineShoulder
-0.618102 0.0354976 1.654972 21 HandTipLeft
-0.5267459 0.03372423 1.651917 22 ThumbLeft
0.5466428 -0.2152006 1.595249 23 HandTipRight
0.5068425 -0.1872979 1.564555 24 ThumbRight
-0.01063909 -0.363434 1.45767 0 SpineBase
0.003506784 -0.0699368 1.492882 1 SpineMid
0.01762449 0.2114699 1.51385 2 Neck
-0.1599588 0.09510591 1.49066 4 ShoulderLeft
-0.3728657 0.06098935 1.459179 5 ElbowLeft
-0.5539255 0.02602018 1.42306 6 WristLeft
-0.5947302 0.02357515 1.418301 7 HandLeft
0.2025509 0.08670121 1.54161 8 ShoulderRight
0.3872916 0.03885236 1.5685 9 ElbowRight
0.5666869 0.03087526 1.602954 10 WristRight
0.5983806 0.03243196 1.615051 11 HandRight
-0.08577129 -0.3498988 1.422172 12 HipLeft
-0.07260879 -0.5926154 1.29431 13 KneeLeft
-0.05564293 -0.9638401 1.147303 14 AnkleLeft
0.06496354 -0.3601128 1.425249 16 HipRight
0.01473433 -0.6249285 1.403684 17 KneeRight
0.03431949 -0.9543262 1.57153 18 AnkleRight
