X              Y         Z      JointType 
-0.2129117 -0.3953882 1.755545 0 SpineBase
-0.2451505 -0.0870491 1.694083 1 SpineMid
-0.2738567 0.21172 1.61783 2 Neck
-0.43809 0.09389444 1.620278 4 ShoulderLeft
-0.5661662 -0.08958484 1.640686 5 ElbowLeft
-0.6753014 -0.2026054 1.515204 6 WristLeft
-0.7245128 -0.2308387 1.462483 7 HandLeft
-0.1177045 0.1247025 1.64925 8 ShoulderRight
0.05660696 -0.01008613 1.723693 9 ElbowRight
0.2367051 0.001012813 1.634166 10 WristRight
0.2908693 0.007644429 1.601633 11 HandRight
-0.2820348 -0.3944557 1.717554 12 HipLeft
-0.3133176 -0.701995 1.592445 13 KneeLeft
-0.2787873 -1.10375 1.73166 14 AnkleLeft
-0.1352532 -0.380525 1.723417 16 HipRight
-0.1243878 -0.5839671 1.434087 17 KneeRight
-0.1398406 -0.8517448 1.566015 18 AnkleRight
-0.1712011 -0.9259373 1.535156 19 FootRight
-0.2672423 0.1384915 1.6393 20 SpineShoulder
-0.7765571 -0.2764419 1.425309 21 HandTipLeft
-0.6944705 -0.2239891 1.423541 22 ThumbLeft
0.3505828 0.003834174 1.577116 23 HandTipRight
0.2865816 0.0191153 1.5474 24 ThumbRight
-0.2322121 -0.3458737 1.672864 0 SpineBase
-0.2478924 -0.06188136 1.666891 1 SpineMid
-0.2639509 0.2220715 1.631477 2 Neck
-0.407673 0.1326276 1.626078 4 ShoulderLeft
-0.5034872 -0.08888065 1.648723 5 ElbowLeft
-0.5988111 -0.2082127 1.518937 6 WristLeft
-0.6596316 -0.2574002 1.441375 7 HandLeft
-0.09862003 0.1382922 1.667808 8 ShoulderRight
0.08507539 0.07399754 1.751545 9 ElbowRight
0.2799393 0.1732692 1.695837 10 WristRight
0.3331674 0.2087916 1.668788 11 HandRight
-0.3009384 -0.3363937 1.62845 12 HipLeft
-0.292735 -0.6841335 1.638715 13 KneeLeft
-0.2809258 -0.9533098 1.711884 14 AnkleLeft
-0.2980037 -0.9981934 1.617665 15 FootLeft
-0.1540715 -0.3400007 1.648464 16 HipRight
-0.1409809 -0.6266375 1.557312 17 KneeRight
-0.1261477 -0.982168 1.550319 18 AnkleRight
-0.2614647 0.149223 1.642105 20 SpineShoulder
-0.7038715 -0.3057117 1.408292 21 HandTipLeft
-0.6303825 -0.2427859 1.404645 22 ThumbLeft
0.4021439 0.2345266 1.664972 23 HandTipRight
0.3344638 0.216198 1.617941 24 ThumbRight
-0.2298808 -0.3424282 1.66751 0 SpineBase
-0.2469766 -0.05888657 1.661231 1 SpineMid
-0.2637984 0.2219207 1.630881 2 Neck
-0.4115459 0.1250433 1.625209 4 ShoulderLeft
-0.4892208 -0.08796476 1.652399 5 ElbowLeft
-0.5806055 -0.2123857 1.525673 6 WristLeft
-0.6245618 -0.2659374 1.456933 7 HandLeft
-0.09888598 0.1377079 1.6666 8 ShoulderRight
0.09575874 0.08387827 1.7538 9 ElbowRight
0.2699716 0.183324 1.705291 10 WristRight
0.325231 0.2440097 1.684346 11 HandRight
-0.2991488 -0.3356807 1.625635 12 HipLeft
-0.2924458 -0.6839576 1.63756 13 KneeLeft
-0.2797986 -0.9517109 1.710365 14 AnkleLeft
-0.2893541 -0.9976855 1.61688 15 FootLeft
-0.1515884 -0.3332931 1.641168 16 HipRight
-0.1393344 -0.6297539 1.554886 17 KneeRight
-0.1193614 -0.9582175 1.542207 18 AnkleRight
-0.2610421 0.1496453 1.641026 20 SpineShoulder
-0.6741751 -0.3197468 1.41884 21 HandTipLeft
-0.6013362 -0.2539935 1.413889 22 ThumbLeft
0.3932748 0.2867786 1.667206 23 HandTipRight
0.3340424 0.2560024 1.635745 24 ThumbRight
-0.09078912 -0.4218054 1.74957 0 SpineBase
-0.08661193 -0.1219147 1.797451 1 SpineMid
-0.08082697 0.1671807 1.831867 2 Neck
-0.2526864 0.03224716 1.835663 4 ShoulderLeft
-0.2954821 -0.1869096 1.794096 5 ElbowLeft
-0.3388425 -0.3614427 1.681553 6 WristLeft
-0.3578722 -0.4291835 1.635099 7 HandLeft
0.08137381 0.04721184 1.8066 8 ShoulderRight
0.1432697 -0.1446576 1.792243 9 ElbowRight
0.1487052 -0.3359945 1.671235 10 WristRight
0.1554619 -0.4082812 1.633037 11 HandRight
-0.1616023 -0.4146588 1.723412 12 HipLeft
-0.1490816 -0.7186214 1.667944 13 KneeLeft
-0.151608 -1.0653 1.734508 14 AnkleLeft
-0.01633711 -0.4125484 1.707402 16 HipRight
-0.005909512 -0.680834 1.680535 17 KneeRight
0.005493901 -1.066975 1.728497 18 AnkleRight
