X              Y         Z      JointType 
-0.08719531 0.07686187 1.959526 0 SpineBase
-0.07559329 0.3871839 1.890391 1 SpineMid
-0.06381033 0.683835 1.809114 2 Neck
-0.2475967 0.5622744 1.81797 4 ShoulderLeft
-0.3143077 0.2906521 1.812997 5 ElbowLeft
-0.3941145 0.104226 1.787429 6 WristLeft
-0.3929513 0.06515893 1.786885 7 HandLeft
0.08630116 0.5566519 1.785108 8 ShoulderRight
0.1441682 0.2823071 1.77801 9 ElbowRight
-0.1620547 0.07677416 1.927682 12 HipLeft
-0.1705764 -0.2591437 1.937932 13 KneeLeft
-0.1769304 -0.5063314 2.07797 14 AnkleLeft
-0.1949463 -0.621582 2.037109 15 FootLeft
-0.009004762 0.07404203 1.917257 16 HipRight
0.06413338 -0.253337 1.931544 17 KneeRight
0.003786601 -0.5348418 2.089707 18 AnkleRight
0.08209229 -0.6435547 2.103516 19 FootRight
-0.06679641 0.6116487 1.8315 20 SpineShoulder
-0.4115538 0.002375278 1.805116 21 HandTipLeft
-0.3611376 0.02588377 1.771605 22 ThumbLeft
-0.08535641 0.07661093 1.915061 0 SpineBase
-0.07440608 0.38756 1.875297 1 SpineMid
-0.0640895 0.6842662 1.810084 2 Neck
-0.2499346 0.56203 1.819522 4 ShoulderLeft
-0.3336094 0.2883772 1.830779 5 ElbowLeft
-0.4018418 0.09259211 1.789745 6 WristLeft
-0.4046267 0.0697358 1.790984 7 HandLeft
0.0863007 0.5556063 1.785071 8 ShoulderRight
0.1514726 0.2750549 1.789668 9 ElbowRight
0.2167502 0.07570455 1.769537 10 WristRight
0.1975117 0.07338395 1.769975 11 HandRight
-0.1606459 0.07711314 1.883833 12 HipLeft
-0.1624611 -0.2201405 1.955617 13 KneeLeft
-0.1660866 -0.5679758 2.09198 14 AnkleLeft
-0.1992371 -0.6480798 2.029145 15 FootLeft
-0.006707141 0.07311632 1.872195 16 HipRight
0.02919508 -0.2567173 1.984858 17 KneeRight
0.00448503 -0.5829516 2.09937 18 AnkleRight
0.08760515 -0.6455572 2.105183 19 FootRight
-0.06675556 0.6117973 1.830639 20 SpineShoulder
-0.4206106 0.0137046 1.789666 21 HandTipLeft
-0.364965 0.06192603 1.804846 22 ThumbLeft
0.2198503 -0.003102197 1.804226 23 HandTipRight
0.2385029 0.08965246 1.779389 24 ThumbRight
-0.08388761 0.07537861 1.91329 0 SpineBase
-0.07469158 0.3869651 1.873137 1 SpineMid
-0.06582697 0.6842768 1.811895 2 Neck
-0.2518461 0.5615418 1.820931 4 ShoulderLeft
-0.3363656 0.2902771 1.835241 5 ElbowLeft
-0.4065944 0.07909834 1.796466 6 WristLeft
-0.4013839 0.06271828 1.801782 7 HandLeft
0.08561711 0.5554267 1.788819 8 ShoulderRight
0.1495688 0.2638133 1.790143 9 ElbowRight
0.2278456 0.05361166 1.767544 10 WristRight
0.2151583 0.03407686 1.785468 11 HandRight
-0.1592541 0.0757331 1.882333 12 HipLeft
-0.1701664 -0.214917 1.952419 13 KneeLeft
-0.1675946 -0.5673932 2.091943 14 AnkleLeft
-0.1986802 -0.6442902 2.034456 15 FootLeft
-0.00524689 0.0721082 1.87026 16 HipRight
0.0228307 -0.2743371 1.996611 17 KneeRight
0.003214284 -0.5842638 2.094695 18 AnkleRight
0.09357303 -0.6474532 2.104211 19 FootRight
-0.06759343 0.6117619 1.830677 20 SpineShoulder
-0.4286439 0.001271316 1.825033 21 HandTipLeft
-0.3540778 0.07729071 1.830154 22 ThumbLeft
-0.08396161 0.07484273 1.912671 0 SpineBase
-0.07502664 0.3866904 1.872445 1 SpineMid
-0.06642557 0.6844802 1.813341 2 Neck
-0.2555933 0.5605158 1.823164 4 ShoulderLeft
-0.3311211 0.2854108 1.834927 5 ElbowLeft
-0.3381252 0.03094946 1.806632 6 WristLeft
-0.3268795 -0.02844127 1.804929 7 HandLeft
0.08459082 0.5560158 1.791886 8 ShoulderRight
0.1462423 0.2620291 1.789367 9 ElbowRight
0.2349091 0.05125173 1.765362 10 WristRight
0.2208675 0.02878464 1.784656 11 HandRight
-0.1593951 0.07487667 1.881606 12 HipLeft
-0.1748407 -0.2189817 1.960741 13 KneeLeft
-0.169112 -0.5687375 2.092571 14 AnkleLeft
-0.1995613 -0.6446717 2.034267 15 FootLeft
-0.005267814 0.07184325 1.869774 16 HipRight
0.023045 -0.2734317 1.998421 17 KneeRight
0.001661021 -0.5819173 2.093251 18 AnkleRight
0.09575976 -0.6483191 2.1003 19 FootRight
-0.0680943 0.6118 1.83099 20 SpineShoulder
-0.08842948 0.07499781 1.911678 0 SpineBase
-0.07717844 0.3867961 1.871858 1 SpineMid
-0.06712758 0.6845787 1.814548 2 Neck
-0.2576176 0.5601128 1.824328 4 ShoulderLeft
-0.3211365 0.2638941 1.829777 5 ElbowLeft
-0.3068124 -0.04974152 1.793803 6 WristLeft
-0.3024619 -0.147695 1.792852 7 HandLeft
0.08399042 0.5564872 1.793536 8 ShoulderRight
0.1435011 0.2634218 1.789097 9 ElbowRight
0.2327219 0.04896191 1.761753 10 WristRight
0.2088911 0.03006581 1.774659 11 HandRight
-0.1634783 0.07472166 1.880665 12 HipLeft
-0.1730023 -0.2289268 1.981259 13 KneeLeft
-0.1687172 -0.5700356 2.093451 14 AnkleLeft
-0.2015959 -0.6445414 2.034827 15 FootLeft
-0.009960393 0.07235073 1.868789 16 HipRight
0.02101894 -0.2725316 1.99918 17 KneeRight
0.001853745 -0.5816398 2.09326 18 AnkleRight
0.09497946 -0.6484969 2.100408 19 FootRight
-0.06909811 0.6119235 1.831512 20 SpineShoulder
