X              Y         Z      JointType 
-0.08021607 -0.4159688 1.752752 0 SpineBase
-0.06757161 -0.10538 1.738985 1 SpineMid
-0.05476656 0.1951888 1.710081 2 Neck
-0.2188912 0.08622225 1.72092 4 ShoulderLeft
-0.2706238 -0.1840292 1.693517 5 ElbowLeft
-0.2869001 -0.3825713 1.598072 6 WristLeft
-0.2846371 -0.4194945 1.586721 7 HandLeft
0.1232673 0.05014424 1.714411 8 ShoulderRight
0.1721413 -0.1827289 1.731876 9 ElbowRight
-0.1570861 -0.3993375 1.721668 12 HipLeft
-0.1905347 -0.6917604 1.518464 13 KneeLeft
-0.1681738 -1.047038 1.614039 14 AnkleLeft
-0.000125001 -0.4160251 1.713982 16 HipRight
0.02831687 -0.7377188 1.581086 17 KneeRight
0.0160114 -0.8829586 1.681352 18 AnkleRight
0.01826392 -0.9681603 1.655594 19 FootRight
-0.05800095 0.121483 1.719754 20 SpineShoulder
-0.2882539 -0.4733646 1.553352 21 HandTipLeft
-0.3044932 -0.3981583 1.555633 22 ThumbLeft
-0.06897327 -0.3998205 1.726302 0 SpineBase
-0.06411557 -0.1033294 1.732424 1 SpineMid
-0.0537561 0.1932566 1.709797 2 Neck
-0.218464 0.08557705 1.720719 4 ShoulderLeft
-0.2637613 -0.1865555 1.694936 5 ElbowLeft
-0.2369367 -0.4038074 1.575616 6 WristLeft
-0.2356975 -0.4370049 1.568996 7 HandLeft
0.1254949 0.04691544 1.718477 8 ShoulderRight
0.1731299 -0.1819027 1.731246 9 ElbowRight
0.2166818 -0.3782153 1.643095 10 WristRight
0.2182273 -0.4373044 1.619646 11 HandRight
-0.1453424 -0.381796 1.692089 12 HipLeft
-0.2161321 -0.6931823 1.515231 13 KneeLeft
-0.1839215 -1.049837 1.60705 14 AnkleLeft
0.0101726 -0.40177 1.69126 16 HipRight
0.02582345 -0.7473987 1.656238 17 KneeRight
0.00824495 -1.105157 1.746083 18 AnkleRight
-0.05701219 0.1205451 1.718511 20 SpineShoulder
-0.2535288 -0.5120344 1.527115 21 HandTipLeft
-0.2693246 -0.4199887 1.557222 22 ThumbLeft
0.2300452 -0.5056987 1.618735 23 HandTipRight
0.2158519 -0.428812 1.578207 24 ThumbRight
-0.06848283 -0.396665 1.720816 0 SpineBase
-0.06369157 -0.1007108 1.728056 1 SpineMid
-0.05560168 0.1924571 1.711884 2 Neck
-0.2197419 0.08280198 1.72219 4 ShoulderLeft
-0.2605076 -0.1678144 1.703821 5 ElbowLeft
-0.2389863 -0.356402 1.585075 6 WristLeft
-0.2267346 -0.4007064 1.557626 7 HandLeft
0.1267896 0.04765604 1.729492 8 ShoulderRight
0.1711845 -0.1731028 1.732517 9 ElbowRight
0.2160886 -0.3584494 1.632886 10 WristRight
0.2139521 -0.4106328 1.587776 11 HandRight
-0.1452895 -0.380104 1.687076 12 HipLeft
-0.1855993 -0.6864617 1.57176 13 KneeLeft
-0.187746 -1.014575 1.657118 14 AnkleLeft
0.01113237 -0.3971029 1.685954 16 HipRight
0.01540658 -0.7134787 1.666215 17 KneeRight
0.02520519 -1.049984 1.717396 18 AnkleRight
-0.05775769 0.1205826 1.718591 20 SpineShoulder
-0.2132375 -0.4513769 1.537509 21 HandTipLeft
-0.2597218 -0.4113138 1.544333 22 ThumbLeft
0.2246369 -0.4767668 1.581337 23 HandTipRight
0.2138021 -0.4005585 1.548711 24 ThumbRight
-0.07401452 -0.3961464 1.718469 0 SpineBase
-0.07190414 -0.09911451 1.729954 1 SpineMid
-0.07381322 0.1910765 1.730009 2 Neck
-0.2405149 0.06952233 1.733523 4 ShoulderLeft
-0.271008 -0.1623007 1.703256 5 ElbowLeft
-0.2527027 -0.3449596 1.582702 6 WristLeft
-0.2430671 -0.3941445 1.543007 7 HandLeft
0.117775 0.04900068 1.741971 8 ShoulderRight
0.1619126 -0.1628433 1.735594 9 ElbowRight
0.2027712 -0.3350967 1.621945 10 WristRight
0.1951345 -0.3895736 1.565325 11 HandRight
-0.1521385 -0.3818478 1.683581 12 HipLeft
-0.1816434 -0.690725 1.630939 13 KneeLeft
-0.1978698 -0.9995711 1.68198 14 AnkleLeft
0.006472372 -0.3948929 1.684725 16 HipRight
0.005093683 -0.6828209 1.664081 17 KneeRight
0.02391909 -1.007115 1.710041 18 AnkleRight
-0.07296543 0.1201315 1.73129 20 SpineShoulder
-0.2192683 -0.4548626 1.53113 21 HandTipLeft
-0.2528838 -0.4028258 1.558461 22 ThumbLeft
0.2021669 -0.4548277 1.540297 23 HandTipRight
0.1899146 -0.3776276 1.528308 24 ThumbRight
-0.1126701 -0.3984059 1.729548 0 SpineBase
-0.1122181 -0.09650888 1.743055 1 SpineMid
-0.1115403 0.1955396 1.742356 2 Neck
-0.2737741 0.07015765 1.735871 4 ShoulderLeft
-0.3125602 -0.1599114 1.68821 5 ElbowLeft
-0.3083712 -0.3292875 1.574633 6 WristLeft
-0.3103186 -0.3874148 1.533988 7 HandLeft
0.07893453 0.05114904 1.765537 8 ShoulderRight
0.1107725 -0.1635835 1.746172 9 ElbowRight
0.1513656 -0.3272058 1.63379 10 WristRight
0.1478889 -0.389977 1.583081 11 HandRight
-0.1895258 -0.3876116 1.689413 12 HipLeft
-0.2022215 -0.7225722 1.679386 13 KneeLeft
-0.2048884 -1.011181 1.716476 14 AnkleLeft
-0.03156651 -0.3934004 1.701678 16 HipRight
-0.0234282 -0.7026007 1.646326 17 KneeRight
0.007978746 -1.017622 1.679223 18 AnkleRight
-0.1117872 0.1239117 1.744849 20 SpineShoulder
-0.2996098 -0.4507532 1.511067 21 HandTipLeft
-0.3486624 -0.3882521 1.536348 22 ThumbLeft
0.1585902 -0.4579116 1.557495 23 HandTipRight
0.1540273 -0.3862887 1.539886 24 ThumbRight
-0.126781 -0.4050204 1.744484 0 SpineBase
-0.12898 -0.1015541 1.750693 1 SpineMid
-0.1313736 0.1917619 1.743262 2 Neck
-0.2927089 0.06514324 1.734556 4 ShoulderLeft
-0.3499969 -0.1554845 1.684386 5 ElbowLeft
-0.3562284 -0.3371364 1.574912 6 WristLeft
-0.3649026 -0.3986459 1.539737 7 HandLeft
0.06121803 0.04494144 1.770916 8 ShoulderRight
0.08353146 -0.1827996 1.753026 9 ElbowRight
0.1222113 -0.3499573 1.648371 10 WristRight
0.1154547 -0.4024737 1.620449 11 HandRight
-0.2036886 -0.3954113 1.701065 12 HipLeft
-0.2121736 -0.7261655 1.692505 13 KneeLeft
-0.2213644 -1.033326 1.734126 14 AnkleLeft
-0.04501401 -0.3987274 1.72003 16 HipRight
-0.03413804 -0.6957282 1.607241 17 KneeRight
0.01469427 -1.025981 1.647076 18 AnkleRight
-0.1308073 0.1198301 1.74748 20 SpineShoulder
-0.3585393 -0.4632921 1.52106 21 HandTipLeft
-0.4001811 -0.3946477 1.54345 22 ThumbLeft
0.1226432 -0.4675429 1.593006 23 HandTipRight
0.1207366 -0.4094109 1.575719 24 ThumbRight
