X              Y         Z      JointType 
-0.09007546 0.06397004 1.877171 0 SpineBase
-0.07314163 0.3734152 1.803179 1 SpineMid
-0.05621003 0.6687164 1.716961 2 Neck
-0.2402455 0.5501382 1.765069 4 ShoulderLeft
-0.303919 0.2817859 1.792928 5 ElbowLeft
-0.36788 0.02135566 1.838336 6 WristLeft
-0.3813063 -0.04062328 1.851934 7 HandLeft
0.08766525 0.5305259 1.668663 8 ShoulderRight
0.1416711 0.255738 1.663617 9 ElbowRight
-0.1634527 0.06740583 1.857122 12 HipLeft
-0.08417035 -0.2355267 1.873792 13 KneeLeft
-0.02930273 -0.6047511 1.983703 14 AnkleLeft
-0.04147013 -0.6641614 1.928653 15 FootLeft
-0.01306645 0.05801037 1.823296 16 HipRight
0.06735873 -0.1736526 1.781181 17 KneeRight
0.01705365 -0.5969089 1.964183 18 AnkleRight
0.0489437 -0.6603382 1.989006 19 FootRight
-0.06045625 0.5969411 1.740563 20 SpineShoulder
-0.3949714 -0.09714539 1.863528 21 HandTipLeft
-0.4099416 -0.0231489 1.81692 22 ThumbLeft
-0.09125272 0.05931865 1.845139 0 SpineBase
-0.07299185 0.3727175 1.796463 1 SpineMid
-0.05508162 0.6702162 1.722151 2 Neck
-0.2418746 0.5527743 1.766913 4 ShoulderLeft
-0.3018686 0.2433923 1.797433 5 ElbowLeft
-0.3648838 -0.03822441 1.836509 6 WristLeft
-0.3794937 -0.1172415 1.844657 7 HandLeft
0.08767105 0.5311282 1.670594 8 ShoulderRight
0.1440104 0.2472497 1.674889 9 ElbowRight
-0.164882 0.06281364 1.823456 12 HipLeft
-0.1073275 -0.2814194 1.92047 13 KneeLeft
-0.03013218 -0.603931 1.984576 14 AnkleLeft
-0.05406294 -0.6676862 1.951698 15 FootLeft
-0.0138431 0.05342198 1.792795 16 HipRight
0.01918815 -0.2635665 1.830274 17 KneeRight
0.00516953 -0.6175562 1.980291 18 AnkleRight
0.05243225 -0.6637619 1.988241 19 FootRight
-0.05973312 0.5977041 1.742384 20 SpineShoulder
-0.3942995 -0.1928984 1.869078 21 HandTipLeft
-0.4185999 -0.1076748 1.814171 22 ThumbLeft
-0.09061206 0.05854546 1.846812 0 SpineBase
-0.07221899 0.3727998 1.797019 1 SpineMid
-0.05223768 0.6723754 1.727469 2 Neck
-0.2415565 0.5547318 1.767709 4 ShoulderLeft
-0.3027354 0.2356072 1.797139 5 ElbowLeft
-0.3514896 -0.04470561 1.817614 6 WristLeft
-0.360887 -0.1257057 1.814807 7 HandLeft
0.0885295 0.5320243 1.673355 8 ShoulderRight
0.146818 0.2496684 1.680035 9 ElbowRight
-0.1644499 0.06248183 1.824544 12 HipLeft
-0.1063426 -0.2958787 1.928353 13 KneeLeft
-0.03117511 -0.6049635 1.985816 14 AnkleLeft
-0.05328442 -0.6679987 1.950891 15 FootLeft
-0.01299935 0.05209783 1.795056 16 HipRight
0.02150856 -0.2697643 1.834305 17 KneeRight
0.004133476 -0.6193491 1.980148 18 AnkleRight
-0.01966642 -0.6518606 1.873742 19 FootRight
-0.05735132 0.5992747 1.746326 20 SpineShoulder
-0.3715916 -0.2035764 1.834154 21 HandTipLeft
-0.3950314 -0.1275431 1.776538 22 ThumbLeft
-0.08443179 0.06291053 1.854163 0 SpineBase
-0.06689029 0.3760723 1.801625 1 SpineMid
-0.04787502 0.675191 1.734819 2 Neck
-0.2391067 0.5571531 1.770912 4 ShoulderLeft
-0.3008113 0.2276323 1.789815 5 ElbowLeft
-0.3216703 -0.05797429 1.779607 6 WristLeft
-0.3200814 -0.1358901 1.77717 7 HandLeft
0.09904288 0.5391748 1.693237 8 ShoulderRight
0.1663866 0.2649811 1.69707 9 ElbowRight
-0.1594432 0.06586162 1.831024 12 HipLeft
-0.117525 -0.2682136 1.863897 13 KneeLeft
-0.1099134 -0.6016052 2.025884 14 AnkleLeft
-0.1377649 -0.6600575 1.976156 15 FootLeft
-0.005900277 0.05748582 1.80313 16 HipRight
0.03017211 -0.2804897 1.846755 17 KneeRight
0.02098181 -0.6094064 1.980092 18 AnkleRight
0.0007729419 -0.6435384 1.870115 19 FootRight
-0.05258348 0.6024019 1.753412 20 SpineShoulder
-0.3238468 -0.2169716 1.788882 21 HandTipLeft
