X              Y         Z      JointType 
-0.0868029 -0.4162427 1.719491 0 SpineBase
-0.08033781 -0.1109203 1.741151 1 SpineMid
-0.07345463 0.1840152 1.747766 2 Neck
-0.2368337 0.05895688 1.750783 4 ShoulderLeft
-0.2541853 -0.1370607 1.6846 5 ElbowLeft
-0.1566029 -0.2850361 1.529465 6 WristLeft
-0.1304684 -0.3537078 1.516498 7 HandLeft
0.1006584 0.04598561 1.707228 8 ShoulderRight
0.102955 -0.14168 1.625329 9 ElbowRight
-0.08116124 -0.2139931 1.531531 10 WristRight
-0.1284545 -0.272445 1.524493 11 HandRight
-0.162514 -0.4047452 1.692562 12 HipLeft
-0.1421683 -0.7600134 1.677589 13 KneeLeft
-0.1356025 -1.199405 1.809334 14 AnkleLeft
-0.007548079 -0.4109833 1.677185 16 HipRight
-0.017651 -0.7673066 1.644076 17 KneeRight
0.03970619 -1.208194 1.759274 18 AnkleRight
-0.07524912 0.1116904 1.748534 20 SpineShoulder
-0.1010166 -0.4055402 1.494607 21 HandTipLeft
-0.1492134 -0.3572808 1.479806 22 ThumbLeft
-0.1504629 -0.3519993 1.494823 23 HandTipRight
-0.1456865 -0.2364337 1.481849 24 ThumbRight
-0.07926004 -0.4186526 1.726175 0 SpineBase
-0.07325406 -0.1127864 1.748507 1 SpineMid
-0.06680845 0.1826775 1.755906 2 Neck
-0.2293905 0.05508079 1.760349 4 ShoulderLeft
-0.245388 -0.1437152 1.704721 5 ElbowLeft
-0.1371574 -0.262897 1.534561 6 WristLeft
-0.1236454 -0.3331901 1.529507 7 HandLeft
0.1138258 0.0415612 1.726693 8 ShoulderRight
0.121089 -0.1467508 1.647868 9 ElbowRight
-0.0518533 -0.2209437 1.53752 10 WristRight
-0.1007396 -0.2732372 1.518276 11 HandRight
-0.1554924 -0.4071157 1.698711 12 HipLeft
-0.1425271 -0.7070408 1.652693 13 KneeLeft
-0.1596029 -1.147604 1.733822 14 AnkleLeft
0.0002150461 -0.4133675 1.684364 16 HipRight
0.01748348 -0.711127 1.671533 17 KneeRight
0.004734298 -1.16521 1.727287 18 AnkleRight
-0.06849045 0.1102191 1.756468 20 SpineShoulder
-0.09053743 -0.3851281 1.497749 21 HandTipLeft
-0.148221 -0.3549176 1.510364 22 ThumbLeft
-0.1365923 -0.3535954 1.506765 23 HandTipRight
-0.1245944 -0.2412484 1.495021 24 ThumbRight
-0.0767981 -0.4090775 1.725177 0 SpineBase
-0.07245201 -0.1094304 1.751025 1 SpineMid
-0.06681487 0.1833054 1.762012 2 Neck
-0.2284023 0.05548288 1.761506 4 ShoulderLeft
-0.2671617 -0.1580265 1.73655 5 ElbowLeft
-0.2574518 -0.3351824 1.614025 6 WristLeft
-0.2391756 -0.3980661 1.573239 7 HandLeft
0.1133084 0.0437161 1.738447 8 ShoulderRight
0.1508851 -0.1459494 1.729266 9 ElbowRight
0.06682018 -0.2697578 1.5695 10 WristRight
0.01051372 -0.3046179 1.559643 11 HandRight
-0.1537971 -0.3978894 1.695403 12 HipLeft
-0.1539564 -0.7068488 1.673211 13 KneeLeft
-0.1764208 -1.111172 1.741165 14 AnkleLeft
0.003284504 -0.4037053 1.685683 16 HipRight
0.01384174 -0.6982675 1.669093 17 KneeRight
0.01158794 -1.118805 1.727832 18 AnkleRight
-0.06832377 0.1112984 1.761544 20 SpineShoulder
-0.224965 -0.4576559 1.546789 21 HandTipLeft
-0.273155 -0.4113771 1.5864 22 ThumbLeft
-0.001443097 -0.3454957 1.511879 23 HandTipRight
0.05742962 -0.3619053 1.594074 24 ThumbRight
-0.08973698 -0.4052499 1.717289 0 SpineBase
-0.08097867 -0.1056839 1.747856 1 SpineMid
-0.07321093 0.1852001 1.76396 2 Neck
-0.2325367 0.05687362 1.760174 4 ShoulderLeft
-0.3066815 -0.1602849 1.757329 5 ElbowLeft
-0.3910716 -0.3515819 1.694637 6 WristLeft
-0.4105451 -0.4192305 1.672746 7 HandLeft
0.1075209 0.04555651 1.746046 8 ShoulderRight
0.147482 -0.1567725 1.76047 9 ElbowRight
0.1900219 -0.3476312 1.679516 10 WristRight
0.2014863 -0.419298 1.650904 11 HandRight
-0.1675235 -0.3942142 1.683586 12 HipLeft
-0.1598524 -0.7051294 1.671667 13 KneeLeft
-0.1759163 -1.095563 1.737901 14 AnkleLeft
-0.008428027 -0.3999706 1.681464 16 HipRight
0.005153127 -0.6955531 1.66086 17 KneeRight
0.01345303 -1.101255 1.730292 18 AnkleRight
-0.07507139 0.113736 1.762172 20 SpineShoulder
-0.4178011 -0.491484 1.668257 21 HandTipLeft
-0.4392943 -0.4025042 1.691733 22 ThumbLeft
0.21912 -0.4913767 1.64819 23 HandTipRight
0.2174751 -0.4239579 1.62 24 ThumbRight
-0.09657565 -0.4010507 1.710917 0 SpineBase
-0.08780349 -0.1030661 1.745072 1 SpineMid
-0.08030441 0.1853698 1.765003 2 Neck
-0.2418471 0.06200949 1.773162 4 ShoulderLeft
-0.3205434 -0.1588852 1.78013 5 ElbowLeft
-0.3993227 -0.3328678 1.705451 6 WristLeft
-0.4363157 -0.3888179 1.67911 7 HandLeft
0.09099124 0.05101988 1.777829 8 ShoulderRight
0.1488405 -0.1653912 1.77731 9 ElbowRight
0.2373468 -0.3315981 1.728294 10 WristRight
0.286086 -0.401479 1.701933 11 HandRight
-0.1736151 -0.3897233 1.675789 12 HipLeft
-0.1628688 -0.70112 1.665637 13 KneeLeft
-0.1787961 -1.08549 1.735552 14 AnkleLeft
-0.01564202 -0.3961775 1.676866 16 HipRight
0.0006808168 -0.6934673 1.655609 17 KneeRight
0.01049575 -1.092634 1.72568 18 AnkleRight
-0.08209342 0.1146128 1.762306 20 SpineShoulder
-0.4927022 -0.4535981 1.667672 21 HandTipLeft
-0.4534981 -0.3712768 1.70375 22 ThumbLeft
0.3304142 -0.4699078 1.708405 23 HandTipRight
0.2799753 -0.4069114 1.656189 24 ThumbRight
