X              Y         Z      JointType 
-0.1360352 -0.1957015 1.377504 0 SpineBase
-0.135909 0.1031536 1.339491 1 SpineMid
-0.134182 0.3875238 1.287333 2 Neck
-0.2854745 0.261114 1.265731 4 ShoulderLeft
-0.3271108 0.04668536 1.242269 5 ElbowLeft
0.04009519 0.2749022 1.348921 8 ShoulderRight
0.05795377 0.03060234 1.408395 9 ElbowRight
-0.2077815 -0.1942134 1.329937 12 HipLeft
-0.222081 -0.508081 1.386087 13 KneeLeft
-0.2284664 -0.7946876 1.513965 14 AnkleLeft
-0.1991198 -0.8628797 1.419679 15 FootLeft
-0.05763546 -0.1875617 1.357282 16 HipRight
-0.0387437 -0.4441937 1.219573 17 KneeRight
-0.009947764 -0.7436913 1.145412 18 AnkleRight
-0.1348512 0.3185228 1.302477 20 SpineShoulder
-0.1405172 -0.1744238 1.431479 0 SpineBase
-0.1415442 0.1215965 1.394941 1 SpineMid
-0.141017 0.4035634 1.34481 2 Neck
-0.2937834 0.2772522 1.323085 4 ShoulderLeft
-0.3381667 0.06395884 1.309917 5 ElbowLeft
0.03371646 0.2890838 1.399346 8 ShoulderRight
0.04984171 0.04065688 1.43916 9 ElbowRight
-0.212455 -0.1732989 1.384295 12 HipLeft
-0.2247282 -0.5009987 1.412947 13 KneeLeft
-0.2278166 -0.8109981 1.528254 14 AnkleLeft
-0.2002292 -0.8731067 1.427035 15 FootLeft
-0.06196224 -0.1672961 1.410883 16 HipRight
-0.05161791 -0.444821 1.272964 17 KneeRight
-0.03133513 -0.7490779 1.288039 18 AnkleRight
-0.1413855 0.3350816 1.359417 20 SpineShoulder
-0.1412998 -0.1649785 1.452183 0 SpineBase
-0.1426212 0.1297227 1.418537 1 SpineMid
-0.1424309 0.4104183 1.371754 2 Neck
-0.2968234 0.2843633 1.350374 4 ShoulderLeft
-0.3415235 0.06699806 1.337322 5 ElbowLeft
0.0326303 0.2958016 1.423789 8 ShoulderRight
0.05055023 0.05738713 1.463291 9 ElbowRight
-0.2133928 -0.1638203 1.405875 12 HipLeft
-0.2249578 -0.4970341 1.432315 13 KneeLeft
-0.2263129 -0.8245235 1.541128 14 AnkleLeft
-0.1995341 -0.8834562 1.436653 15 FootLeft
-0.06265408 -0.1584365 1.430781 16 HipRight
-0.05570237 -0.4489259 1.298855 17 KneeRight
-0.04577291 -0.7518232 1.372938 18 AnkleRight
-0.02005675 -0.8031003 1.262502 19 FootRight
-0.142711 0.3422291 1.385489 20 SpineShoulder
