X              Y         Z      JointType 
-0.1778187 0.06792594 1.798614 0 SpineBase
-0.1607217 0.3708949 1.74859 1 SpineMid
-0.143009 0.6598085 1.68685 2 Neck
-0.3149061 0.5144555 1.73613 4 ShoulderLeft
-0.4029772 0.3720656 1.727491 5 ElbowLeft
-0.352972 0.5595113 1.65924 6 WristLeft
-0.3450684 0.6164647 1.669009 7 HandLeft
-0.02345512 0.5223724 1.630084 8 ShoulderRight
0.04100985 0.3033201 1.62785 9 ElbowRight
0.05239274 0.1010697 1.601261 10 WristRight
0.05503217 0.04139356 1.599465 11 HandRight
-0.2410782 0.06496484 1.784545 12 HipLeft
-0.2315091 -0.2447668 1.914109 13 KneeLeft
-0.1234073 -0.5884815 1.999347 14 AnkleLeft
-0.1492436 -0.621828 1.897677 15 FootLeft
-0.1073876 0.06819165 1.741205 16 HipRight
-0.1020885 -0.2971213 1.803772 17 KneeRight
-0.05787904 -0.5847521 1.951492 18 AnkleRight
-0.09692383 -0.6577148 1.929688 19 FootRight
-0.1475559 0.589569 1.704258 20 SpineShoulder
-0.3309577 0.6848122 1.687636 21 HandTipLeft
-0.382812 0.5904512 1.676833 22 ThumbLeft
0.05422589 -0.03084216 1.622969 23 HandTipRight
0.08069694 0.03331798 1.579842 24 ThumbRight
-0.1619667 0.08551849 1.809216 0 SpineBase
-0.1448923 0.3825162 1.764807 1 SpineMid
-0.1257445 0.6673934 1.709008 2 Neck
-0.2860204 0.533804 1.720561 4 ShoulderLeft
-0.3682773 0.3858676 1.746323 5 ElbowLeft
-0.3069629 0.5440497 1.647802 6 WristLeft
-0.2640561 0.5744979 1.666139 7 HandLeft
0.007443055 0.5354382 1.670234 8 ShoulderRight
0.06042409 0.3056647 1.666233 9 ElbowRight
0.05495611 0.126653 1.610506 10 WristRight
0.0401835 0.06513312 1.597282 11 HandRight
-0.2290549 0.08201097 1.790288 12 HipLeft
-0.2020538 -0.2480602 1.891773 13 KneeLeft
-0.1488405 -0.5925459 2.029189 14 AnkleLeft
-0.1865025 -0.6507545 2.007688 15 FootLeft
-0.08782653 0.08607671 1.757688 16 HipRight
-0.07030139 -0.2889735 1.866682 17 KneeRight
-0.04807201 -0.5951747 1.967946 18 AnkleRight
-0.06500656 -0.6579729 1.923761 19 FootRight
-0.1307814 0.5980089 1.724872 20 SpineShoulder
-0.2614069 0.6353801 1.64674 21 HandTipLeft
-0.208708 0.5581104 1.675449 22 ThumbLeft
0.02694791 0.00562588 1.603669 23 HandTipRight
0.03051153 0.06224369 1.553984 24 ThumbRight
-0.1506824 0.08448607 1.815679 0 SpineBase
-0.1351957 0.3817859 1.770049 1 SpineMid
-0.118696 0.6663575 1.712861 2 Neck
-0.2661823 0.5168155 1.704419 4 ShoulderLeft
-0.3488552 0.3660585 1.778604 5 ElbowLeft
-0.2837559 0.4896311 1.646064 6 WristLeft
-0.2423821 0.5350057 1.65638 7 HandLeft
0.01888585 0.5375534 1.680162 8 ShoulderRight
0.07148835 0.3029912 1.676829 9 ElbowRight
0.06173503 0.1300964 1.616127 10 WristRight
0.05127195 0.06748298 1.605521 11 HandRight
-0.2182945 0.07880622 1.793532 12 HipLeft
-0.2111561 -0.2459938 1.849877 13 KneeLeft
-0.1760048 -0.583921 2.011913 14 AnkleLeft
-0.1804452 -0.6172187 1.907398 15 FootLeft
-0.07637446 0.08736623 1.767846 16 HipRight
-0.04045941 -0.2642111 1.869672 17 KneeRight
-0.04159334 -0.587302 1.971507 18 AnkleRight
-0.0299576 -0.6622698 1.923817 19 FootRight
-0.122985 0.5970673 1.729099 20 SpineShoulder
-0.2311103 0.5944366 1.632153 21 HandTipLeft
-0.1860275 0.5013856 1.64727 22 ThumbLeft
0.03427612 0.007111811 1.609767 23 HandTipRight
0.02715401 0.06902187 1.573803 24 ThumbRight
-0.1506824 0.08448607 1.815679 0 SpineBase
-0.1351957 0.3817859 1.770049 1 SpineMid
-0.118696 0.6663575 1.712861 2 Neck
-0.2661823 0.5168155 1.704419 4 ShoulderLeft
-0.3488552 0.3660585 1.778604 5 ElbowLeft
-0.2837559 0.4896311 1.646064 6 WristLeft
-0.2423821 0.5350057 1.65638 7 HandLeft
0.01888585 0.5375534 1.680162 8 ShoulderRight
0.07148835 0.3029912 1.676829 9 ElbowRight
0.06173503 0.1300964 1.616127 10 WristRight
0.05127195 0.06748298 1.605521 11 HandRight
-0.2182945 0.07880622 1.793532 12 HipLeft
-0.2111561 -0.2459938 1.849877 13 KneeLeft
-0.1760048 -0.583921 2.011913 14 AnkleLeft
-0.1804452 -0.6172187 1.907398 15 FootLeft
-0.07637446 0.08736623 1.767846 16 HipRight
-0.04045941 -0.2642111 1.869672 17 KneeRight
-0.04159334 -0.587302 1.971507 18 AnkleRight
-0.0299576 -0.6622698 1.923817 19 FootRight
-0.122985 0.5970673 1.729099 20 SpineShoulder
-0.2311103 0.5944366 1.632153 21 HandTipLeft
-0.1860275 0.5013856 1.64727 22 ThumbLeft
0.03427612 0.007111811 1.609767 23 HandTipRight
0.02715401 0.06902187 1.573803 24 ThumbRight
-0.1386731 0.07745282 1.826697 0 SpineBase
-0.1276529 0.3797249 1.77854 1 SpineMid
-0.1143149 0.6678641 1.720345 2 Neck
-0.2689276 0.5504194 1.75723 4 ShoulderLeft
-0.3724165 0.4308705 1.824182 5 ElbowLeft
-0.2842768 0.3333696 1.614955 6 WristLeft
-0.2388579 0.3377652 1.62306 7 HandLeft
0.02414156 0.5392089 1.698012 8 ShoulderRight
0.08665535 0.3039566 1.710998 9 ElbowRight
0.09834271 0.1294272 1.665466 10 WristRight
0.1048646 0.06470927 1.66086 11 HandRight
-0.206568 0.07641488 1.799172 12 HipLeft
-0.214031 -0.2481692 1.851789 13 KneeLeft
-0.2260573 -0.5747255 1.977345 14 AnkleLeft
-0.2594011 -0.6448996 1.913817 15 FootLeft
-0.06519009 0.07402778 1.785308 16 HipRight
-0.03200096 -0.2515351 1.879666 17 KneeRight
-0.03908179 -0.5803688 1.975943 18 AnkleRight
-0.02918134 -0.6587468 1.927611 19 FootRight
-0.1178872 0.5977709 1.736736 20 SpineShoulder
-0.243327 0.321822 1.553977 21 HandTipLeft
-0.2834417 0.3061171 1.580875 22 ThumbLeft
0.1052565 -0.004768404 1.667758 23 HandTipRight
0.07064888 0.06145031 1.667286 24 ThumbRight
-0.1401331 0.07875646 1.827827 0 SpineBase
-0.1286721 0.3812699 1.781413 1 SpineMid
-0.1151937 0.669816 1.725378 2 Neck
-0.2753858 0.5497414 1.759429 4 ShoulderLeft
-0.3596452 0.3787964 1.820611 5 ElbowLeft
-0.340284 0.2662877 1.656131 6 WristLeft
-0.3229949 0.2284957 1.617691 7 HandLeft
0.02115485 0.5405703 1.708799 8 ShoulderRight
0.08172508 0.3053343 1.741189 9 ElbowRight
0.1105773 0.1282719 1.691394 10 WristRight
0.1178272 0.06349571 1.685992 11 HandRight
-0.207299 0.07761215 1.799418 12 HipLeft
-0.219594 -0.2407868 1.861033 13 KneeLeft
-0.2266712 -0.5740396 1.977531 14 AnkleLeft
-0.2531438 -0.6379694 1.925792 15 FootLeft
-0.06769076 0.07573791 1.787126 16 HipRight
-0.03438257 -0.2496219 1.880257 17 KneeRight
-0.03844808 -0.5788636 1.977911 18 AnkleRight
-0.02842979 -0.6590272 1.92835 19 FootRight
-0.1187749 0.5996278 1.741226 20 SpineShoulder
-0.3024729 0.1902672 1.575382 21 HandTipLeft
-0.3320547 0.2241448 1.573667 22 ThumbLeft
0.1212198 -0.01359035 1.690805 23 HandTipRight
0.08266466 0.06888636 1.7075 24 ThumbRight
-0.1494195 0.08295041 1.831415 0 SpineBase
-0.1374717 0.3845807 1.786885 1 SpineMid
-0.1244162 0.6724065 1.732123 2 Neck
-0.2901408 0.5496513 1.758788 4 ShoulderLeft
-0.3745058 0.3616057 1.813249 5 ElbowLeft
-0.3888155 0.2043327 1.712709 6 WristLeft
-0.387261 0.1430266 1.679954 7 HandLeft
0.01063215 0.5425515 1.721957 8 ShoulderRight
0.07036137 0.305018 1.759157 9 ElbowRight
0.1113093 0.1292211 1.722541 10 WristRight
0.1235075 0.06986519 1.713871 11 HandRight
-0.2150668 0.08176094 1.800814 12 HipLeft
-0.2355897 -0.2265411 1.883285 13 KneeLeft
-0.2306075 -0.5720577 1.982544 14 AnkleLeft
-0.2487937 -0.6330518 1.935832 15 FootLeft
-0.07811228 0.08026947 1.792205 16 HipRight
