X              Y         Z      JointType 
-0.1389006 -0.1519686 1.727202 0 SpineBase
-0.1275298 0.1455639 1.687353 1 SpineMid
-0.1154748 0.4310891 1.634452 2 Neck
-0.2722794 0.3240703 1.706586 4 ShoulderLeft
-0.3678585 0.1211894 1.799746 5 ElbowLeft
-0.4255272 -0.07465238 1.778999 6 WristLeft
-0.431314 -0.1171509 1.793329 7 HandLeft
0.02266791 0.3125305 1.591889 8 ShoulderRight
0.1009432 0.08884748 1.60312 9 ElbowRight
-0.2037576 -0.1460047 1.70851 12 HipLeft
-0.1848235 -0.5737282 1.797715 13 KneeLeft
-0.1504823 -0.9383743 1.890643 14 AnkleLeft
-0.2049561 -0.9570313 1.729492 15 FootLeft
-0.06839984 -0.1518553 1.676761 16 HipRight
-0.07000525 -0.5015788 1.594815 17 KneeRight
0.01609592 -0.8586148 1.690382 18 AnkleRight
-0.08441162 -0.9365234 1.652344 19 FootRight
-0.1186073 0.3614291 1.649813 20 SpineShoulder
-0.4430386 -0.2003707 1.834289 21 HandTipLeft
-0.4174331 -0.1444274 1.768053 22 ThumbLeft
-0.1276725 -0.1643259 1.7537 0 SpineBase
-0.1195378 0.1397092 1.71546 1 SpineMid
-0.1103587 0.4313059 1.664918 2 Neck
-0.267808 0.3221202 1.721542 4 ShoulderLeft
-0.3680224 0.1190496 1.802786 5 ElbowLeft
-0.4349686 -0.07457322 1.780846 6 WristLeft
-0.4547089 -0.1152792 1.792198 7 HandLeft
0.03401043 0.3125924 1.635465 8 ShoulderRight
0.1118614 0.08416699 1.655098 9 ElbowRight
-0.1939908 -0.1586635 1.734107 12 HipLeft
-0.1693441 -0.6262684 1.840958 13 KneeLeft
-0.1537742 -0.9452998 1.887515 14 AnkleLeft
-0.177787 -0.9569533 1.716318 15 FootLeft
-0.05615124 -0.1634689 1.703629 16 HipRight
-0.07522857 -0.5838038 1.741398 17 KneeRight
-0.02095934 -0.9283544 1.859688 18 AnkleRight
-0.08500419 -0.9468456 1.695153 19 FootRight
-0.1127871 0.3601343 1.679624 20 SpineShoulder
-0.4722543 -0.2087934 1.837056 21 HandTipLeft
-0.433807 -0.128467 1.77652 22 ThumbLeft
-0.1122476 -0.1713966 1.775225 0 SpineBase
-0.1065202 0.1366196 1.736701 1 SpineMid
-0.09967098 0.4322492 1.685067 2 Neck
-0.2546621 0.3179991 1.736716 4 ShoulderLeft
-0.357224 0.1059541 1.806302 5 ElbowLeft
-0.4437842 -0.08018813 1.78053 6 WristLeft
-0.4675153 -0.1262987 1.779867 7 HandLeft
0.04045706 0.3133595 1.653282 8 ShoulderRight
0.1207507 0.08469684 1.687733 9 ElbowRight
0.1032915 -0.1046866 1.595403 10 WristRight
0.0861713 -0.1558798 1.585029 11 HandRight
-0.1797087 -0.1666825 1.753721 12 HipLeft
-0.1437912 -0.6274785 1.846622 13 KneeLeft
-0.1592968 -0.9471107 1.880552 14 AnkleLeft
-0.1617153 -0.9579445 1.715412 15 FootLeft
-0.040241 -0.1692756 1.726333 16 HipRight
-0.07542307 -0.588078 1.802816 17 KneeRight
-0.03282958 -0.939942 1.891641 18 AnkleRight
-0.05182733 -0.9581408 1.722123 19 FootRight
-0.1015421 0.36009 1.700124 20 SpineShoulder
-0.4934265 -0.2044339 1.792626 21 HandTipLeft
-0.451613 -0.139661 1.749417 22 ThumbLeft
0.05571618 -0.2203264 1.57151 23 HandTipRight
0.1066275 -0.1785554 1.581067 24 ThumbRight
-0.09783645 -0.1855761 1.813348 0 SpineBase
-0.08785689 0.1306936 1.777912 1 SpineMid
-0.07722525 0.4346361 1.729533 2 Neck
-0.232161 0.3143443 1.759344 4 ShoulderLeft
-0.3229412 0.08923602 1.814574 5 ElbowLeft
-0.4123114 -0.09378234 1.763913 6 WristLeft
-0.4190558 -0.1224857 1.753742 7 HandLeft
0.06441397 0.3183794 1.696202 8 ShoulderRight
0.1407772 0.08902596 1.737044 9 ElbowRight
0.1268572 -0.1026992 1.645328 10 WristRight
0.07921445 -0.1515668 1.674454 11 HandRight
-0.1658413 -0.1828002 1.789439 12 HipLeft
-0.1456263 -0.6269203 1.86688 13 KneeLeft
-0.1549878 -0.9528065 1.884882 14 AnkleLeft
-0.1682892 -0.9603932 1.712513 15 FootLeft
-0.02590024 -0.1810706 1.76597 16 HipRight
-0.0346413 -0.6117499 1.876716 17 KneeRight
-0.02872103 -0.9489527 1.902081 18 AnkleRight
-0.02785707 -0.9645009 1.72918 19 FootRight
-0.07998493 0.3603896 1.743794 20 SpineShoulder
-0.449754 -0.2033278 1.75151 21 HandTipLeft
-0.3917978 -0.125762 1.758 22 ThumbLeft
0.07811233 -0.2210962 1.63823 23 HandTipRight
0.02630008 -0.1223283 1.674434 24 ThumbRight
-0.08126624 -0.1769107 1.835073 0 SpineBase
-0.07298373 0.1338347 1.798885 1 SpineMid
-0.064084 0.4327646 1.749511 2 Neck
-0.2171721 0.3155541 1.779089 4 ShoulderLeft
-0.2958286 0.08386153 1.821737 5 ElbowLeft
-0.3591877 -0.1050259 1.750198 6 WristLeft
-0.3451354 -0.1267534 1.742765 7 HandLeft
0.08155356 0.3210737 1.724723 8 ShoulderRight
0.1613379 0.09452169 1.76659 9 ElbowRight
0.1434461 -0.1009682 1.68386 10 WristRight
0.09881471 -0.1470875 1.711808 11 HandRight
-0.1492101 -0.1700453 1.809105 12 HipLeft
-0.1542135 -0.5985035 1.847529 13 KneeLeft
-0.1571851 -0.9529362 1.890239 14 AnkleLeft
-0.1709768 -0.9601538 1.715176 15 FootLeft
-0.009781061 -0.1766648 1.789734 16 HipRight
0.004606981 -0.6234334 1.906079 17 KneeRight
-0.006274107 -0.9502755 1.903026 18 AnkleRight
-0.009354557 -0.9617495 1.728217 19 FootRight
-0.06639361 0.3597418 1.764046 20 SpineShoulder
-0.3445952 -0.2142807 1.730498 21 HandTipLeft
-0.3273927 -0.1437469 1.707412 22 ThumbLeft
0.09758478 -0.2228205 1.689106 23 HandTipRight
0.0437661 -0.107031 1.703849 24 ThumbRight
-0.07783483 -0.174869 1.840434 0 SpineBase
-0.07010142 0.135568 1.805137 1 SpineMid
-0.06194849 0.4340552 1.756498 2 Neck
-0.2147628 0.3164042 1.783431 4 ShoulderLeft
-0.2887087 0.08396035 1.824034 5 ElbowLeft
-0.3411336 -0.1073444 1.749575 6 WristLeft
-0.3287157 -0.1308475 1.744585 7 HandLeft
0.08449937 0.3222216 1.732835 8 ShoulderRight
0.1636543 0.09865671 1.778244 9 ElbowRight
0.1484653 -0.09887769 1.700819 10 WristRight
0.1305299 -0.1515036 1.701159 11 HandRight
-0.1463574 -0.167908 1.812847 12 HipLeft
-0.1552312 -0.5975454 1.846986 13 KneeLeft
-0.1578414 -0.9521442 1.891349 14 AnkleLeft
-0.1726473 -0.9589225 1.718052 15 FootLeft
-0.006065461 -0.1750177 1.796642 16 HipRight
0.007192082 -0.6241294 1.906493 17 KneeRight
-0.00230411 -0.9501415 1.903456 18 AnkleRight
-0.008260172 -0.9611342 1.729797 19 FootRight
-0.06405304 0.3611487 1.770872 20 SpineShoulder
-0.3261465 -0.2157906 1.737638 21 HandTipLeft
